cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","6/30/2022","8/22/2022","N","1000 E Main St","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","5/9/2022","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","217820","217820","203264","0","14556","0","0","0","","95635","57862","122185","18474","49120","54591","159958","58889","158931","207637","166403","3646","2000","0","0","",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","6/30/2022","8/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","23","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","11/15/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","2032813","2032813","1984681","0","25172","22959","0","0","","763681","605035","1269131","680256","156305","432570","1427777","605035","1427778","1718639","1390629","61829","260362","260362","22959","",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","6/30/2022","8/22/2022","SM","100 N Michigan St Ste B","1ST SOURCE CORP","82","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","6745398","6745398","5602148","10","1117270","25970","0","0","","4677155","4677155","2068243","609562","689878","768803","2068243","2032568","4712830","6501850","3708075","141827","115415","115415","10330","",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","6/30/2022","8/22/2022","NM","4800 Fashion Sq. Blvd","1ST STATE FINANCIAL LTD","5","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","411771","411771","361276","0","50496","0","0","0","","253428","207918","158344","126960","22072","9311","203854","200501","211270","408329","203218","875","0","0","0","",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","6/30/2022","8/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","17","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","1163443","1163443","971408","116","186949","4970","0","0","","167762","58719","995681","469928","191817","333936","1104724","129427","1034016","1099248","789014","99524","0","0","0","",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","6/30/2022","8/22/2022","NM","44 Commerce Dr","","4","0","0","4","0","Perry","","","12/13/2004","12/13/2004","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","245524","245524","228720","0","16304","500","0","0","","100024","79233","145500","8255","25363","111882","166291","56328","189197","196107","167492","5557","0","0","0","",""
"31249","6607","350572","5281989","1ST UNITED BANK","Faribault","MN","55021","6/30/2022","8/22/2022","NM","430 4th St Nw","MIDCOUNTRY ACQUISITION CORP","2","0","0","7","0","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","174815","174815","172995","0","1820","0","0","0","","89699","37059","85116","0","73512","11604","137756","37149","137666","174177","147065","4409","0","0","0","",""
"9751","0","340256","1126149","21ST CENTURY BANK","Loretto","MN","55357","6/30/2022","8/22/2022","NM","699 N. Medina St.","CROSSTOWN HOLDING CO","8","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","575720","575720","557763","0","16217","1740","0","0","","44641","37833","531079","178226","248426","104428","537887","186373","389348","510732","365956","7657","64988","64988","0","",""
"16910","0","449430","3438051","22ND STATE BANK","Louisville","AL","36048","6/30/2022","8/22/2022","NM","1920 Main St","FEB BANCSHARES INC","6","0","0","4","1","Barbour","","","1/1/1917","5/29/1950","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.22ndstatebank.com","175261","175261","162658","115","12488","0","0","0","","75200","63779","100061","43068","13197","43797","111482","63811","111450","170014","145725","6702","0","0","0","",""
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80903","6/30/2022","8/22/2022","NM","104 S Cascade Ave Ste 102","LITTLE LONDON BCORP","6","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","1/3/2022","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","309180","309180","287999","6","8381","12794","0","0","","154584","154202","154596","96011","26079","32507","154978","98851","210329","301825","187237","3102","0","0","11800","",""
"35029","0","2775151","2775142","AB&T","Albany","GA","31707","6/30/2022","8/22/2022","NM","2815 Meredyth Dr","COMMUNITY CAPITAL BANCSHARES","3","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","221840","221840","213298","0","8541","0","0","0","","153476","123657","68363","42918","14109","11337","98182","99333","122507","218849","143011","2415","0","0","0","",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","6/30/2022","8/22/2022","SA","6 Bowery","","6","0","1","5","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","278721","278721","278720","0","0","0","0","0","","99439","94670","179281","31424","74896","72962","184050","98381","180340","242361","234808","0","30025","30025","2847","",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","6/30/2022","8/22/2022","SB","1212 Charity St","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","11/16/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","42566","42566","40597","0","1969","0","0","0","","8235","2768","34331","20830","2234","11265","39798","2764","39802","39956","36169","1511","0","0","0","",""
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","6/30/2022","8/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","91018","91018","89691","0","1327","0","0","0","","33851","32743","57167","5226","27452","24489","58275","18072","72946","89798","73904","7546","0","0","0","",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","6/30/2022","8/22/2022","NM","401 E Spruce St","ABBY BCORP INC","8","0","0","4","0","Clark","","","3/1/1968","3/1/1968","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","558626","558626","502155","0","53623","2848","0","0","","204954","202753","353672","94938","149833","108901","355873","135168","423458","525418","411269","34230","2248","2248","2102","",""
"26590","13875","61476","3728930","ABINGTON BANK","Abington","MA","2351","6/30/2022","8/22/2022","SM","6 Harrison Ave","HOMETOWN FINANCIAL GROUP MHC","6","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1916","3/6/1986","4/1/2022","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","www.abingtonbank.com","475725","475725","462127","1","13264","333","0","0","","62803","18386","412922","66253","243160","103510","457339","18070","457655","445461","389363","22118","248","248","85","",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64108","6/30/2022","8/22/2022","N","1881 Main St","DICKINSON FINANCIAL CORP II","71","0","1","4","0","Jackson","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","3/25/2020","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","1811019","1811019","1732084","4","23088","55843","0","0","","622826","622826","1188193","445951","126141","616103","1188193","485744","1325275","1611193","1301014","38838","131874","131874","28535","",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","6/30/2022","8/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","107925","107925","87169","1","20745","10","0","0","","53388","22254","54537","5183","11124","38229","85671","22254","85671","100996","79296","944","0","0","14165","",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","6/30/2022","8/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","792102","792102","733563","0","56798","1741","0","0","","191393","191393","600709","167985","385582","47142","600709","280990","511112","772486","344305","5869","8669","8669","249","",""
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","6/30/2022","8/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","6","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","495136","495136","463134","0","31903","99","0","0","","245350","245350","249786","160057","13587","76142","249786","168582","326554","466767","276347","6424","0","0","99","",""
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","6/30/2022","8/22/2022","NM","16 Lincoln Sq.","ACNB CORP","31","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","1/11/2020","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","http://www.acnb.com","2370738","2370738","2083647","36","285564","1491","0","0","","1232112","619712","1138626","351193","414794","372639","1751026","585166","1785572","2288255","2027800","75231","0","0","2437","",""
"18489","12279","463650","5006472","ADAMS BANK & TRUST","Ogallala","NE","69153","6/30/2022","8/22/2022","SM","315 N. Spruce St.","ADAGE LLC","22","0","1","2","0","Keith","","","2/26/1962","2/26/1962","10/3/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","1068928","1068928","874792","0","186978","7158","0","0","","267605","211183","801323","292899","304061","204363","857745","238798","830130","1019400","828223","19371","2000","0","0","",""
"90140","12033","343903","5626937","ADAMS COMMUNITY BANK","Adams","MA","1220","6/30/2022","8/22/2022","SB","2 Ctr. St","COMMUNITY BCORP BERKSHIRES MHC","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","4/1/2022","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","813738","813738","536681","0","277056","0","0","0","","208774","147393","604963","361630","152798","90534","666344","92687","721051","795312","462804","30021","3874","3874","0","",""
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","6/30/2022","8/22/2022","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","148234","148234","128171","0","18306","1757","0","0","","69173","35211","79061","9598","23886","45578","113023","35210","113024","136497","117600","6548","4160","4160","993","",""
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","6/30/2022","8/22/2022","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","54548","54548","47668","0","6880","0","0","0","","28810","15545","25738","867","13192","11679","39003","15545","39003","52161","42971","2154","0","0","0","",""
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","6/30/2022","8/22/2022","SM","185 Genesee St.","ADIRONDACK BCORP INC","19","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","871247","871247","663109","0","208138","0","0","0","","104339","84288","766908","39644","663546","63718","786959","352666","518581","823704","475361","4081","9975","9975","0","",""
"8251","0","94858","1399505","ADRIAN BANK","Adrian","MO","64720","6/30/2022","8/22/2022","SM","130 E. Main St.","ADRIAN BANCSHARES INC","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","168848","168848","149278","0","19570","0","0","0","","80850","48638","87998","23967","27463","36568","120210","49173","119675","164952","139851","5271","0","0","0","",""
"8822","0","293352","1125254","ADRIAN STATE BANK","Adrian","MN","56110","6/30/2022","8/22/2022","NM","322 Maine Ave.","ADRIAN BUILDING CORP","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","54875","54875","45559","0","9316","0","0","0","","19607","16497","35268","13531","10427","11310","38378","16497","38378","53051","43137","2383","1558","0","0","",""
"29510","3575","321273","5535301","AFFINITY BANK","Covington","GA","30014","6/30/2022","8/22/2022","SA","3175 Hwy. 278","AFFINITY BANCSHARES INC","3","0","0","4","0","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1928","1/20/1947","5/7/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.newtonfederal.com","633071","633071","624073","0","8998","0","0","0","","313716","274799","319355","159900","70275","89180","358272","205074","427997","616688","482389","28771","0","0","2143","",""
"59239","0","5728916","","AGILITY BANK, NATIONAL ASSOCIATION","Houston","TX","77008","6/30/2022","8/22/2022","N","2401 N. Shepherd Drive, # 14","","1","0","0","7","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","4/18/2022","4/18/2022","4/18/2022","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.agility.bank","2203","2203","2203","0","0","0","0","0","","1408","1405","795","520","26","250","798","1405","798","2203","2201","0","0","0","0","",""
"35267","14939","2909330","","AIG FEDERAL SAVINGS BANK","Wilmington","DE","19809","6/30/2022","8/22/2022","SA","503 Carr Rd, # 130","","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","500","500","500","0","0","0","0","0","","0","0","500","0","0","500","500","0","500","0","250","0","0","0","0","",""
"35314","0","2877484","3190023","ALAMERICA BANK","Birmingham","AL","35205","6/30/2022","8/22/2022","NM","2170 Highland Ave S","CARVER FINANCIAL CORP","1","0","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://alamericabank.com","12198","12198","9444","0","1513","1241","0","0","","1668","1256","10530","994","1223","8313","10942","1256","10942","10994","11498","351","0","0","0","",""
"13947","0","869953","1061222","ALAMOSA STATE BANK","Alamosa","CO","81101","6/30/2022","8/22/2022","NM","2225 Main St.","ALAMOSA BCORP LTD","2","0","0","2","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alamosastatebank.com","323850","323850","247712","17","76084","37","0","0","","187603","93153","136247","54790","37508","43949","230697","93153","230697","303376","172838","4913","0","0","0","",""
"17230","0","2732","1208933","ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION","Chicago","IL","60625","6/30/2022","8/22/2022","N","3400 W Lawrence Ave","ALBANK CORP","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","8/29/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.albanybank.com","602607","602607","585872","0","16735","0","0","0","","244106","179704","358501","135379","68154","154968","422903","179547","423060","503549","301897","11427","0","0","0","",""
"17622","12071","388744","","ALDEN STATE BANK","Alden","MI","49612","6/30/2022","8/22/2022","NM","Coy &helena St.","","4","0","0","8","0","Antrim","","","1/1/1934","6/22/1956","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.aldenbank.com","271808","271808","229692","0","42116","0","0","0","","137109","84203","134699","24649","72301","37749","187605","84204","187605","258756","208387","7299","0","0","0","",""
"9831","0","414102","","ALDEN STATE BANK","Alden","NY","14004","6/30/2022","8/22/2022","SM","13216 Broadway","","3","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","5/1/2009","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.ALDENSTATE.COM","389053","389053","347831","0","41222","0","0","0","","149423","114712","239630","67470","119108","53053","274341","149423","239630","372469","310626","18370","0","0","0","",""
"3931","10999","933256","2067007","ALERUS FINANCIAL, NATIONAL ASSOCIATION","Grand Forks","ND","58201","6/30/2022","8/22/2022","N","401 Demers Ave.","ALERUS FINANCIAL CORP","16","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.alerus.com","2696204","2696204","2547174","0","148913","117","0","0","","423340","207339","2272864","1975186","97227","200451","2488865","841462","1854742","2633032","1085466","22298","0","0","0","",""
"13080","0","585235","1201989","ALGONQUIN STATE BANK","Algonquin","IL","60102","6/30/2022","8/22/2022","NM","2400 Huntington Dr N","FIRST ALGONQUIN CO","3","0","0","8","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/3/1902","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.algonquinstatebank.com","142662","142662","125364","0","17298","0","0","0","","64500","40533","78162","30030","37975","10156","102129","40533","102129","141557","117050","4416","0","0","0","",""
"20093","16002","25357","","ALL AMERICA BANK","Oklahoma City","OK","73128","6/30/2022","8/22/2022","NM","200 S. Rockwell Ave.","","7","0","0","2","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","6/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://www.allamerica.bank","415535","415535","391455","362","23718","0","0","0","","46979","15647","368556","52384","243011","73161","399888","87554","327981","406448","361136","10182","0","0","0","",""
"58629","0","3579589","3744239","ALLEGIANCE BANK","Houston","TX","77040","6/30/2022","8/22/2022","NM","8727 W. Sam Houston Pkwy. N.","ALLEGIANCE BANCSHARES INC","26","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","2/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.allegiancebank.com","5919646","5919646","4809536","0","1033098","77012","0","0","","269946","269946","5649700","4493920","196256","959524","5649700","2433732","3485914","5316517","2184222","29346","144087","128968","0","",""
"34930","0","2694944","2695727","ALLIANCE BANK","Topeka","KS","66614","6/30/2022","8/22/2022","NM","3001 S.W. Wanamaker Rd.","NEW MILLENNIUM BANKSHARES INC","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.alliancebankks.com","124883","124883","122782","0","2076","25","0","0","","57699","54283","67184","29913","8426","28845","70600","54283","70600","119993","89509","3747","0","0","0","",""
