cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","6/30/2022","8/22/2022","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","20","146778","13784","11895","1792","0","127745","1298","0","2013","736","0","708","146778","132630","132285","89906","132285","69.5702776644145","0","0","0","0","345","14148","14148","0","534","16612","-2998","0","0","0","267","141432","22525","142116","146363.5","128299","147646","0","0","0","0","8184","2464","0","0","20481","14164","1298","20481","0"
"4122","0","350657","","1ST BANK IN HOMINY","Hominy","OK","74035","6/30/2022","8/22/2022","SM","117 N. Price","","1","0","0","7","1","Osage","46140","Tulsa, OK","4/12/1906","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.1stbankhominy.com","13","46569","11043","9430","19434","187","14962","99","0","469","21","0","453","46569","43995","43939","32449","43939","86.7775552926185","0","0","0","0","56","2574","2574","0","300","300","1974","0","258","0","210","44013","6829","46625","46399","17075","48306","0","0","0","0","2191","0","0","0","3186","3886","99","3186","0"
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","6/30/2022","8/22/2022","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","8","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","41","333074","100262","94901","35270","500","180778","1032","0","4422","528","0","11314","333074","304930","294731","219400","294731","66.0117258273562","0","0","0","0","10199","28144","28144","0","100","0","28044","0","370","0","607","311449","161710","321828.666666667","324658","149821","321118","7054","5623","0","1431","3709","8460","0","0","32261","28248","1032","32261","0"
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","6/30/2022","8/22/2022","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","5","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","73","591195","122402","112070","174764","9230","256491","3471","0","6401","0","2855","19052","591195","554548","551423","262688","551423","60.8601273053697","0","0","0","0","3125","36647","36647","0","5165","15222","16260","0","2304","0","1815","552555","290822","576040.666666667","582552.5","312928","601478","7977","4737","0","3240","13299","4804","0","0","93177","48958","3526","93177","0"
"58485","0","3594797","5533567","1ST CAPITAL BANK","Salinas","CA","93901","6/30/2022","8/22/2022","NM","150 Main St, # 150, Salinas,","1ST CAPITAL BCORP","7","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","10/30/2020","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapitalbank.com","102","989792","35451","20826","343706","0","577997","8066","0","4038","0","54","28546","989792","936803","928421","509608","928421","41.8245933757487","0","0","2193","0","6189","52989","52989","0","72456","3203","-22670","0","71","0","3548","942529","421596","998268","997806","732022","1010942","8568","0","0","8568","7985","9781","0","0","100822","97227","8192","100822","0"
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","6/30/2022","8/22/2022","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","4","0","1","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","2/3/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","103","734572","15821","14990","126960","22","564031","7755","152","1193","0","0","26393","734572","668977","640955","549559","640955","51.3191764195655","0","24","24000","0","3998","65595","65595","0","1025","25550","39020","0","3297","0","1885","706155","261597","704610","715881","535011","716568","15958","14688","0","1270","59050","1015","24000","10919","136046","69354","6701","136046","0"
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","6/30/2022","8/22/2022","NM","407 3rd St","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","17","68556","19357","16171","3869","0","44110","476","0","617","0","0","603","68556","61943","61703","48804","61703","86.2567226073997","0","0","0","0","240","6613","6613","0","200","1320","5093","0","181","0","476","64150","6557","69132.6666666667","69027.5","0","69157","0","0","0","0","3511","2970","0","0","5891","6731","0","5891","0"
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","6/30/2022","8/22/2022","NM","3956 Dempster St","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","11","126652","28698","20406","164","0","93370","1637","0","1184","0","1020","2216","126652","103874","96435","83532","96435","80.753320269976","0","0","7286","0","153","22778","22778","0","2500","17000","3278","0","731","0","256","113940","5618","134753.666666667","131497.5","86475","129486","956","956","0","0","4089","0","7222","0","8025","21758","1088","8025","0"
"31410","6903","535575","3834710","1ST FEDERAL SAVINGS BANK OF SC, INC.","Walterboro","SC","29488","6/30/2022","8/22/2022","SA","300 Robertson Blvd.","FIRST CAROLINA BANCSHARES M H C","2","0","0","5","0","Colleton","","","1/1/1962","8/9/1963","4/30/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.1stfederalofsc.com","24","139564","22954","21615","29192","0","83608","847","0","1868","0","495","1447","139564","130156","129930","106223","129930","82.0294762765998","0","0","0","0","226","9408","9408","0","1013","1111","7284","0","108","0","317","134415","46628","135142.333333333","138168.5","63924","138736","0","0","0","0","301","1231","0","0","11146","11406","799","11146","0"
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","6/30/2022","8/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","9","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","297","1014120","44955","31385","85010","675","771044","15926","0","42051","304","4270","65811","1014120","815844","748389","730237","748389","92.415402411235","0","0","42270","0","25185","198276","198276","0","88","89912","108276","0","9258","0","6545","888114","44574","974482","991561","859202","974091","0","0","0","0","47146","183","22800","0","1809636","194006","10804","1809636","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","6/30/2022","8/22/2022","N","1000 E Main St","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","5/9/2022","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","90","261529","10378","6841","39744","983","177887","2011","0","14942","0","4164","13431","261529","245373","217820","158931","217820","76.3736919405177","0","0","22380","0","5173","16156","16156","0","850","824","14482","0","752","89","1971","225455","121749","252296.333333333","253303.5","182596","248993","4538","3342","0","1196","25563","1338","22380","4374","45253","18097","2179","45253","30152"
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","6/30/2022","8/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","23","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","11/15/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","537","2399034","33399","20936","256302","220","1981099","24967","0","30457","145","24543","72869","2399034","2133850","2032813","1427778","2032813","68.4069424761065","0","0","78028","0","23009","265184","265184","0","0","114274","150910","0","6661","0","8553","2258557","1293456","2319633.66666667","2336440.5","0","2351454","37106","27455","0","9651","117945","3503","78028","34989","596103","280798","0","596103","265803"
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","6/30/2022","8/22/2022","SM","100 N Michigan St Ste B","1ST SOURCE CORP","82","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","1143","8025171","286167","169252","1836389","0","5423876","132865","13432","67786","0","87660","309861","8025171","7128424","6745398","4712830","6745398","54.9167490475291","259911","13686","24551","0","84878","896747","842331","0","2818","273814","565699","54416","34916","2198","18137","7429517","1534380","8043752","8017626","6404609","8144446","82027","61987","0","20040","390330","18150","23175","5525","1225927","924936","80777","1225927","1264189"
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","6/30/2022","8/22/2022","NM","4800 Fashion Sq. Blvd","1ST STATE FINANCIAL LTD","5","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","70","460758","82840","74468","87977","0","260299","5004","0","14119","135","2050","13338","460758","425203","411771","211270","411771","49.3513495135728","0","0","11750","0","1682","35555","35555","0","6040","30015","-500","0","4514","0","917","422744","46265","462116","464903","339194","468917","9255","9255","0","0","4192","19714","11750","883","142735","40083","4249","142735","5432"
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","6/30/2022","8/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","17","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","213","1327508","9843","179","561884","0","700410","7430","0","14910","0","339","40122","1327508","1233716","1163443","1034016","1163443","67.78563966515","0","0","60560","2000","7713","93792","93792","0","771","9363","83658","0","1981","0","4647","1262473","964033","1310964","1314465.5","774377","1332408","18534","12708","0","5826","116755","50459","60560","0","189766","121403","7830","189766","0"
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","6/30/2022","8/22/2022","NM","44 Commerce Dr","","4","0","0","4","0","Perry","","","12/13/2004","12/13/2004","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","54","269238","52014","46113","27834","517","178914","1797","0","7564","294","0","2101","269238","246006","245524","189197","245524","68.2090105352322","0","0","47","0","435","23232","23232","0","9231","6000","8001","0","1599","0","309","253378","81823","268402","271534","0","275591","0","0","0","0","49417","7107","47","0","15597","25988","0","15597","0"
"31249","6607","350572","5281989","1ST UNITED BANK","Faribault","MN","55021","6/30/2022","8/22/2022","NM","430 4th St Nw","MIDCOUNTRY ACQUISITION CORP","2","0","0","7","0","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","22","194989","5626","4349","106687","0","71789","1095","0","2452","0","4076","4359","194989","177632","174815","137666","174815","84.1126038789085","0","0","2250","0","567","17357","17357","0","77","17303","-23","0","37","0","606","182825","41723","197253.333333333","197284.5","102991","198379","0","0","0","0","2888","0","2250","151","31056","19445","1095","31056","637"
"9751","0","340256","1126149","21ST CENTURY BANK","Loretto","MN","55357","6/30/2022","8/22/2022","NM","699 N. Medina St.","CROSSTOWN HOLDING CO","8","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","64","648858","25385","23801","90338","0","524374","4568","0","1153","0","0","7608","648858","578038","575720","389348","575720","63.5566477652637","0","0","0","0","2318","70820","70820","0","341","59659","10820","0","1043","1011","1398","638513","153773","634336","636461.5","443387","640367","1106","1106","0","0","0","1994","0","0","52828","77427","4568","52828","0"
"16910","0","449430","3438051","22ND STATE BANK","Louisville","AL","36048","6/30/2022","8/22/2022","NM","1920 Main St","FEB BANCSHARES INC","6","0","0","4","1","Barbour","","","1/1/1917","5/29/1950","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.22ndstatebank.com","66","198904","19016","16663","23156","0","143861","1909","0","5006","249","2713","4903","198904","177498","175261","111450","175261","83.1384071200365","50","0","0","0","2187","21406","21406","0","50","32967","-11611","0","185","0","588","183680","37288","201563.666666667","201529.5","154840","201411","3526","3526","0","0","5297","2602","0","0","29279","21774","1909","29279","0"
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80903","6/30/2022","8/22/2022","NM","104 S Cascade Ave Ste 102","LITTLE LONDON BCORP","6","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","1/3/2022","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","55","360881","43015","37200","23329","0","287488","3845","0","2638","0","841","3570","360881","311434","309180","210329","309180","60.5566749570656","0","0","1105","0","1149","49447","49447","0","385","30965","18097","0","0","0","1040","348017","21152","385987.333333333","371944","0","360721","0","0","0","0","7355","3528","0","0","63859","49983","0","63859","0"
"35029","0","2775151","2775142","AB&T","Albany","GA","31707","6/30/2022","8/22/2022","NM","2815 Meredyth Dr","COMMUNITY CAPITAL BANCSHARES","3","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","31","250335","56009","55261","20653","0","168807","2363","0","2253","0","0","2613","250335","226124","221840","122507","221840","64.4655406349593","0","0","3770","0","514","24211","24211","0","3750","22378","-1917","0","502","0","515","244721","40409","256102","255736","181493","258815","0","0","0","0","4236","11000","0","0","50473","23424","2269","50473","0"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","6/30/2022","8/22/2022","SA","6 Bowery","","6","0","1","5","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","77","333296","76555","74515","6647","0","235390","2999","0","5257","0","2860","6587","333296","282146","278721","180340","278721","84.2402847138511","0","0","0","0","3425","51150","51150","0","2000","0","49150","0","545","0","916","316552","126078","332597","330505.5","154463","328965","0","0","0","0","6335","169","0","648","3532","45501","2013","3532","0"
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","6/30/2022","8/22/2022","SB","1212 Charity St","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","11/16/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","19","62257","11159","10477","1240","0","42353","630","0","1353","0","5103","1049","62257","43705","42566","39802","42566","84.9476255343135","0","0","0","0","1139","18552","18552","0","0","0","18552","0","479","0","151","54070","23415","62536.3333333333","61992.5","51075","64009","0","0","0","0","2610","25","0","468","16554","18552","630","16554","7282"
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","6/30/2022","8/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","18","104379","9131","8113","31990","0","57906","834","0","901","0","0","4451","104379","96743","91018","72946","91018","81.1962337533922","0","0","4700","0","1025","7636","7636","0","0","0","7636","0","36","0","375","98009","75881","103608.666666667","104665","0","104767","2514","2514","0","0","2670","1157","4700","0","5153","9345","0","5153","0"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","6/30/2022","8/22/2022","NM","401 E Spruce St","ABBY BCORP INC","8","0","0","4","0","Clark","","","3/1/1968","3/1/1968","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","120","622847","26749","15660","178831","2210","375577","4046","0","14030","1845","3834","19771","622847","584061","558626","423458","558626","73.5967602815964","5000","0","19000","0","1435","38786","38786","0","3000","10027","25759","0","1089","0","1550","572278","227707","637133","633404.5","444309","624725","10923","10923","0","0","40960","1637","19000","0","97135","53759","4046","97135","2135"
"26590","13875","61476","3728930","ABINGTON BANK","Abington","MA","2351","6/30/2022","8/22/2022","SM","6 Harrison Ave","HOMETOWN FINANCIAL GROUP MHC","6","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1916","3/6/1986","4/1/2022","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","www.abingtonbank.com","74","596624","38858","31385","49636","0","452697","3961","0","8327","0","23679","23427","596624","500980","475725","457655","475725","81.8460626495083","0","0","19500","0","5755","95644","95644","0","1","96137","-494","0","944","0","1882","533718","277821","601867","602281.5","465435","580764","17016","17016","0","0","41016","0","19500","0","101200","74312","4285","101200","0"
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64108","6/30/2022","8/22/2022","N","1881 Main St","DICKINSON FINANCIAL CORP II","71","0","1","4","0","Jackson","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","3/25/2020","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","480","2270711","120675","67885","322081","0","1730654","29417","0","24766","0","14157","58378","2270711","1901485","1811019","1325275","1811019","71.8170512048409","8666","0","46006","0","35794","369226","369226","0","12400","294955","61871","0","19752","540","5568","2120620","904255","2296374.66666667","2291742","2038412","2261215","3032","3032","0","0","92624","20585","46006","9095","559311","381126","25535","559311","25809"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","6/30/2022","8/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","22","122670","4626","2176","19608","4607","87070","1875","0","1226","18","0","5515","122670","108824","107925","85671","107925","73.4541883968023","0","0","257","0","642","13846","13846","0","300","4642","8904","0","4407","0","1657","113461","29861","122088.333333333","122822","0","124754","2380","2380","0","0","7014","117","257","0","12325","15513","0","12325","0"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","6/30/2022","8/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","127","887724","118571","104194","142948","0","579578","9673","0","20946","0","11151","14530","887724","799225","792102","511112","792102","43.4628658565835","0","0","2746","0","4377","88499","88499","0","789","57103","30607","0","313","0","2326","826720","209788","907842.333333333","904334.5","774120","897634","5264","5264","0","0","10956","21190","0","2534","188232","84960","9673","188232","43549"
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","6/30/2022","8/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","6","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","69","549110","62754","59288","19764","57955","388644","4993","0","10101","0","174","9718","549110","496097","495136","326554","495136","55.8082847980096","0","0","0","0","961","53013","53013","0","3311","43848","5854","0","448","0","921","525651","43675","568412.333333333","568545.5","432490","558593","6272","6272","0","0","28369","6546","0","0","90168","53894","4993","90168","0"
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","6/30/2022","8/22/2022","NM","16 Lincoln Sq.","ACNB CORP","31","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","1/11/2020","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","http://www.acnb.com","341","2661526","395614","371898","596711","0","1491294","18943","0","32374","0","38530","107003","2661526","2417908","2370738","1785572","2370738","85.5326344667244","28959","0","3026","0","15185","243618","243618","0","4798","108340","130480","0","5226","0","6038","2459903","896961","2719381","2692729.5","1594499","2701489","64950","58477","0","6473","111481","5200","0","445","405736","253427","19035","405736","0"
"18489","12279","463650","5006472","ADAMS BANK & TRUST","Ogallala","NE","69153","6/30/2022","8/22/2022","SM","315 N. Spruce St.","ADAGE LLC","22","0","1","2","0","Keith","","","2/26/1962","2/26/1962","10/3/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","221","1253187","47544","30179","409618","0","752584","13345","0","18424","0","0","25017","1253187","1138187","1068928","830130","1068928","77.4654118404118","0","0","64778","0","4481","115000","115000","20000","3000","17000","75000","0","1196","0","9412","1192381","122425","1216606","1234097.5","0","1222139","1731","1731","0","0","96306","126","64778","1281","198167","115522","0","198167","0"
"90140","12033","343903","5626937","ADAMS COMMUNITY BANK","Adams","MA","1220","6/30/2022","8/22/2022","SB","2 Ctr. St","COMMUNITY BCORP BERKSHIRES MHC","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","4/1/2022","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","117","921670","48968","41266","126743","544","701475","5200","0","7993","405","8024","27518","921670","837866","813738","721051","813738","56.8715976258648","0","0","19000","0","5128","83804","83804","0","0","0","83804","0","1274","0","2836","870028","609749","912874.666666667","923959","547358","929809","12780","11234","0","1546","33552","1999","19000","0","77915","86045","5200","77915","0"
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","6/30/2022","8/22/2022","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","13","230432","5950","3420","75617","9726","128801","1212","0","842","0","0","9496","230432","217052","148234","113024","148234","79.3104843604581","0","0","67483","0","1335","13380","13380","0","400","1700","11280","0","28","0","2199","217564","94154","229285.666666667","233260","157835","235719","3934","2930","0","1004","8940","639","62852","0","35396","19013","1212","35396","0"
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","6/30/2022","8/22/2022","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","9","66909","8597","6508","21331","0","35580","308","0","639","0","0","762","66909","57976","54548","39003","54548","78.7562772625637","0","0","3400","0","28","8933","8933","0","100","3000","5833","0","5","0","435","63419","8977","64675","66406","0","66099","0","0","0","0","5787","531","3400","0","7617","10290","0","7617","0"
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","6/30/2022","8/22/2022","SM","185 Genesee St.","ADIRONDACK BCORP INC","19","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","188","990659","113743","100830","296045","0","539299","4713","0","7295","126","4289","29862","990659","930172","871247","518581","871247","54.55942575912","43052","0","10000","0","5873","60487","60487","0","3792","20533","36162","0","8376","0","1936","936174","481190","1000362.66666667","1021357.5","460137","1003803","19181","19181","0","0","80620","6652","10000","0","152823","73993","4715","152823","0"
"8251","0","94858","1399505","ADRIAN BANK","Adrian","MO","64720","6/30/2022","8/22/2022","SM","130 E. Main St.","ADRIAN BANCSHARES INC","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","31","181699","15867","12691","71659","0","91794","1211","0","655","0","0","1724","181699","169431","168848","119675","168848","82.7873413525289","0","0","0","0","583","12268","12268","0","100","600","11568","0","195","0","1359","176144","102911","181195.333333333","182451.5","91004","182293","0","0","0","0","3896","605","0","0","12031","19236","1138","12031","0"
"8822","0","293352","1125254","ADRIAN STATE BANK","Adrian","MN","56110","6/30/2022","8/22/2022","NM","322 Maine Ave.","ADRIAN BUILDING CORP","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","11","60285","7275","6144","9041","6179","37043","599","0","88","0","0","659","60285","54981","54875","38378","54875","78.5780643751025","0","0","36","0","70","5304","5304","0","120","4505","679","0","1419","944","491","58407","9338","62063.6666666667","61955","0","61512","0","0","0","0","1824","2057","0","0","2100","5833","0","2100","0"
"29510","3575","321273","5535301","AFFINITY BANK","Covington","GA","30014","6/30/2022","8/22/2022","SA","3175 Hwy. 278","AFFINITY BANCSHARES INC","3","0","0","4","0","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1928","1/20/1947","5/7/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.newtonfederal.com","98","766352","37725","29613","44551","17675","614411","9021","0","4039","3538","18653","25760","766352","663844","633071","427997","633071","76.1946356110636","0","0","25446","0","5327","102508","102508","0","0","89169","13339","0","7030","0","1422","706250","413227","772043","763166","682874","739390","15549","15549","0","0","36383","217","20000","0","100285","87810","8541","100285","0"
