cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,chbal,chcic,chitem,chcoin,chus,chusfbk,chnus,chnusfbk,chfrb,chbalni
"57562","0","3204993","3589702","CAPITAL PACIFIC BANK","Portland","OR","97205","12/31/2012","11/15/2020","NM","805 Sw Broadway, # 780","CAPITAL PACIFIC BCORP","1","0","0","4","0","Multnomah","38900","Portland-Vancouver-Hillsboro, OR-WA","8/4/2003","8/4/2003","2/16/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","8824","","","","","","","","","486"
"58507","0","3560783","","CAPITALMARK BANK & TRUST","Chattanooga","TN","37402","12/31/2012","11/15/2020","SM","801 Broad St.","","4","0","0","4","0","Hamilton","16860","Chattanooga, TN-GA","3/5/2007","3/5/2007","3/5/2007","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","48591","9522","8122","1400","4664","0","0","0","34405","9680"
"58878","0","3806100","","CAPITALSOURCE BANK","Los Angeles","CA","90071","12/31/2012","11/15/2020","NM","633 W. 5th St.","","24","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/25/2008","7/25/2008","9/11/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","","180312","328","0","328","112796","0","0","0","67188","112693"
"34074","14016","2339599","2339610","CAPITOL BANK","Madison","WI","53717","12/31/2012","11/15/2020","NM","710 N. High Point Rd.","CAPITOL BANKSHARES INC","14","0","0","4","0","Dane","31540","Madison, WI","10/9/1995","10/9/1995","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.capitolbank.com","55660","","","","","","","","","9411"
"33938","0","2243977","2710675","CAPITOL CITY BANK & TRUST COMPANY","Atlanta","GA","30310","12/31/2012","11/15/2020","NM","562 Lee St, S.W.","CAPITOL CITY BANCSHARES INC","8","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","10/3/1994","10/3/1994","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","8535","3035","13","3022","5487","0","0","0","12","7702"
"27981","670","968070","4226910","CAPITOL FEDERAL SAVINGS BANK","Topeka","KS","66603","12/31/2012","11/15/2020","SA","700 S Kansas Ave","CAPITOL FEDERAL FINANCIAL INC","46","0","1","5","0","Shawnee","45820","Topeka, KS","1/1/1893","9/16/1938","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.capfed.com","105302","35773","13383","22390","3339","0","0","0","66190","36143"
"24199","0","285544","1247334","CAPITOL NATIONAL BANK","Lansing","MI","48933","12/31/2012","11/15/2020","N","200 Washington Sq. N.","CAPITOL BCORP LTD","2","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","11/22/1982","11/22/1982","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","http://www.capitolnational.com","41694","","","","","","","","","3136"
"57529","0","3181197","","CAPMARK BANK","Midvale","UT","84047","12/31/2012","11/15/2020","NM","6955 Union Park Ctr, # 330","","1","0","0","9","0","Salt Lake","41620","Salt Lake City, UT","4/1/2003","4/1/2003","9/1/2009","Stock","0","1","FDIC","DIF","San Francisco","NEW YORK","Salt Lake City","San Francisco","Western","West","0","0","","1296156","0","0","0","23","0","0","0","1296133","2"
"58823","0","3715444","","CAPSTAR BANK","Nashville","TN","37219","12/31/2012","11/15/2020","SM","201 4th Ave. North, # 950","","5","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/14/2008","7/14/2008","8/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.capstarbank.com","105701","12874","11852","1022","7336","0","0","0","85491","18964"
"22769","15607","450034","3681277","CAPSTONE BANK","Tuscaloosa","AL","35401","12/31/2012","11/15/2020","NM","2301 University Blvd.","CAPSTONE BANCSHARES INC","8","0","0","4","0","Tuscaloosa","46220","Tuscaloosa, AL","12/15/1978","12/15/1978","3/21/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","25483","2799","0","2799","6909","0","0","0","15775","9604"
"58386","0","3452310","","CAPSTONE BANK","Raleigh","NC","27609","12/31/2012","11/15/2020","NM","4505 Falls Of The Neuse Rd,","","1","0","0","4","0","Wake","39580","Raleigh, NC","8/1/2006","8/1/2006","8/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","22659","","","","","","","","","4249"
"34733","0","2683014","2682996","CARDINAL BANK","Mclean","VA","22102","12/31/2012","11/15/2020","NM","8270 Greensboro Dr. Suite 50","CARDINAL FINANCIAL CORP","28","0","1","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6/8/1998","6/8/1998","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","64117","16371","11999","4372","478","0","0","0","47268","17524"
"19278","0","732954","","CARMINE STATE BANK","Carmine","TX","78932","12/31/2012","11/15/2020","NM","235 Centennial St.","","1","0","0","7","0","Fayette","","","7/1/1907","11/4/1964","6/13/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.carminestatebank.com","13565","","","","","","","","","3805"
"58432","0","3486623","","CAROLINA ALLIANCE BANK","Spartanburg","SC","29306","12/31/2012","11/15/2020","NM","200 S. Church St.","","1","0","0","4","0","Spartanburg","43900","Spartanburg, SC","1/8/2007","1/8/2007","5/27/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","20041","","","","","","","","","7209"
"34348","15549","2516626","2943473","CAROLINA BANK","Greensboro","NC","27401","12/31/2012","11/15/2020","NM","101 N. Spring St.","CAROLINA BANK HOLDINGS INC","8","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","11/25/1996","11/25/1996","9/22/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","15325","8127","6495","1632","2309","0","0","0","4889","8139"
"16723","0","355120","1076525","CAROLINA BANK & TRUST CO.","Lamar","SC","29069","12/31/2012","11/15/2020","NM","112 Main St.","FIRST CAROLINA BANCSHARES CORP","16","0","0","4","0","Darlington","22500","Florence, SC","3/3/1936","8/16/1948","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinabank.net","18448","12669","7065","5604","4281","0","0","0","1498","15918"
"58516","0","3551521","4262253","CAROLINA PREMIER BANK","Charlotte","NC","28277","12/31/2012","11/15/2020","NM","13024 Ballantyne Corp Pl.","PREMARA FINANCIAL INC","5","0","1","4","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","8/29/2007","8/29/2007","7/2/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","55789","","","","","","","","","3755"
"57026","0","2966614","","CAROLINA TRUST BANK","Lincolnton","NC","28092","12/31/2012","11/15/2020","NM","901 E. Main St.","","6","0","0","4","0","Lincoln","16740","Charlotte-Concord-Gastonia, NC-SC","12/8/2000","12/8/2000","10/15/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","14456","","","","","","","","","9066"
"2380","10331","541857","1848825","CARROLL BANK AND TRUST","Huntingdon","TN","38344","12/31/2012","11/15/2020","NM","19510 W. Main St.","CARROLL FINANCIAL SERVICES INC","7","0","0","8","0","Carroll","","","9/9/1907","1/1/1934","12/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.carrollbank.com","15157","","","","","","","","","12962"
"32393","8217","395274","4256159","CARROLL COMMUNITY BANK","Sykesville","MD","21784","12/31/2012","11/15/2020","NM","1321 Liberty Rd.","CARROLL BCORP INC","2","0","0","4","0","Carroll","12580","Baltimore-Columbia-Towson, MD","4/4/1904","10/25/1985","10/12/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.carrollcobank.com","7471","","","","","","","","","1402"
"31713","7372","452476","","CARROLL COUNTY SAVINGS AND LOAN ASSOCIATION","Carrollton","MO","64633","12/31/2012","11/15/2020","SA","121 N. Folger St.","","1","0","0","5","0","Carroll","","","1/1/1920","9/24/1974","7/21/2011","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","2989","","","","","","","","","336"
"11771","0","859141","1203451","CARROLL COUNTY STATE BANK","Carroll","IA","51401","12/31/2012","11/15/2020","NM","126 W. 6th","CARROLL COUNTY BANCSHARES INC","7","0","0","2","0","Carroll","","","1/1/1870","1/1/1934","4/21/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.availa.bank","8746","1454","63","1391","7266","0","0","0","26","8099"
"1611","13004","490843","1131013","CARROLL COUNTY TRUST COMPANY OF CARROLLTON, MISSOURI","Carrollton","MO","64633","12/31/2012","11/15/2020","NM","2 S. Folger","CARROLL COUNTY BANCSHARES INC","2","0","0","2","1","Carroll","","","1/1/1919","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cctconline.com","5577","","","","","","","","","2707"
"12383","13483","1001648","1860863","CARROLLTON BANK","Carrollton","IL","62016","12/31/2012","11/15/2020","NM","315 W. Public Sq.","CBX CORP","9","0","1","4","1","Greene","","","1/1/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.carrolltonbanking.com","43970","18336","13956","4380","19246","0","0","0","6388","27952"
"12433","11154","854520","1469800","CARROLLTON BANK","Baltimore","MD","21201","12/31/2012","11/15/2020","NM","344 N. Charles St.","CARROLLTON BCORP","13","0","0","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","19321","7606","2909","4697","712","0","0","0","11003","7829"
"29774","4069","219679","","CARROLLTON FEDERAL BANK","Carrollton","KY","41008","12/31/2012","11/15/2020","SA","2539 Hwy. 227","","1","0","0","5","0","Carroll","","","1/1/1890","5/26/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.carrolltonfederal.com","4003","","","","","","","","","1913"
"17369","0","171656","1061455","CARSON BANK","Mulvane","KS","67110","12/31/2012","11/15/2020","NM","122 W. Main St.","MULVANE BANKSHARES INC","4","0","0","4","1","Sumner","48620","Wichita, KS","7/1/1886","11/5/1954","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.carsonbank.com","17455","","","","","","","","","4704"
"58596","0","3476192","","CARTER BANK & TRUST","Martinsville","VA","24112","12/31/2012","11/15/2020","NM","4 E. Commonwealth Blvd.","","122","0","1","4","0","Martinsville City","","","12/30/2006","12/30/2006","2/15/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.CBTCares.com","508860","55924","22630","33294","176","0","0","0","452760","56100"
"15685","11238","644132","1082870","CARTER COUNTY BANK OF ELIZABETHTON, TENNESSEE","Elizabethton","TN","37643","12/31/2012","11/15/2020","NM","601 Elk Ave.","CARTER COUNTY BCORP","6","0","1","4","1","Carter","27740","Johnson City, TN","9/25/1939","9/25/1939","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","14311","","","","","","","","","8801"
"28942","2657","900678","3793862","CARTHAGE FEDERAL SAVINGS AND LOAN ASSOCIATION","Carthage","NY","13619","12/31/2012","11/15/2020","SA","313 State St","RIVERBANK FINANCIAL MHC","4","0","0","5","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1888","9/19/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","carthagesavings.com","12134","","","","","","","","","1948"
"30394","5273","268677","2531245","CARVER FEDERAL SAVINGS BANK","New York","NY","10027","12/31/2012","11/15/2020","SA","75 W. 125th St.","CARVER BCORP INC","10","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1948","3/7/1949","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.Carverbank.com","128261","6105","2258","3847","48606","0","0","0","73551","6105"
"3614","0","306337","3958867","CASEY STATE BANK","Casey","IL","62420","12/31/2012","11/15/2020","NM","305-307 N. Central Ave.","EAGLE FINANCIAL CORP","10","0","1","2","1","Clark","","","1/1/1880","1/1/1934","11/13/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.CASEYSTATEBANK.COM","6606","","","","","","","","","5003"
"1265","11548","574976","3327025","CASHMERE VALLEY BANK","Cashmere","WA","98815","12/31/2012","11/15/2020","NM","117 Aplets Way","CASHMERE VALLEY FINANCIAL CORP","12","0","0","4","0","Chelan","48300","Wenatchee, WA","9/24/1932","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.cashmerevalleybank.com","77991","7873","0","7873","23028","0","0","0","47090","8174"
"1068","0","177751","1098648","CASS COMMERCIAL BANK","Bridgeton","MO","63044","12/31/2012","11/15/2020","SM","13001 Hollenberg Dr.","CASS INFORMATION SYSTEMS INC","4","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1906","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cassbank.com","115423","894","0","894","23426","0","0","0","91103","18794"
"19645","0","734051","1061576","CASS COUNTY BANK, INC.","Plattsmouth","NE","68048","12/31/2012","11/15/2020","NM","2020 W. 8th Ave.","CASS COUNTY STATE CO","2","0","0","4","0","Cass","36540","Omaha-Council Bluffs, NE-IA","11/8/1966","11/8/1966","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","9364","","","","","","","","","2297"
"90582","15581","896856","2135072","CASTLE ROCK BANK","Castle Rock","CO","80104","12/31/2012","11/15/2020","SM","501 Wilcox","CASTLE ROCK BANK HOLDING CO","2","0","0","4","1","Douglas","19740","Denver-Aurora-Lakewood, CO","2/21/1974","6/17/1986","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","14414","","","","","","","","","537"
"1913","0","152253","","CASTLE ROCK BANK","Castle Rock","MN","55010","12/31/2012","11/15/2020","NM","27925 Danville Ave.","","2","0","0","8","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/16/1916","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.castlerockbank.net","18150","","","","","","","","","14720"
"17979","0","742056","","CASTROVILLE STATE BANK","Castroville","TX","78009","12/31/2012","11/15/2020","NM","Paris &lorenzo","","2","0","0","8","0","Medina","41700","San Antonio-New Braunfels, TX","4/2/1959","4/2/1959","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.CASTROVILLESTATEBANK.COM","7298","","","","","","","","","6352"
"10532","12420","930853","1109722","CATAHOULA - LASALLE BANK","Jonesville","LA","71343","12/31/2012","11/15/2020","NM","301 Mound St.","CATAHOULA HOLDING CO","4","0","0","7","1","Catahoula","","","10/5/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.clbbank.com","44427","","","","","","","","","3953"
"18503","10611","595869","1843080","CATHAY BANK","Los Angeles","CA","90012","12/31/2012","11/15/2020","NM","777 N. Broadway St.","CATHAY GENERAL BCORP","52","1","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/19/1962","4/19/1962","11/1/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","https://www.cathaybank.com","556880","76617","48497","28022","55534","1864","75584","0","349145","144898"
"33859","0","2132594","3443998","CATSKILL HUDSON BANK","Monticello","NY","12701","12/31/2012","11/15/2020","NM","4438 Rt 42 N","CATSKILL HUDSON BCORP INC","12","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","8/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","10182","2492","2","2490","6541","0","0","0","1149","9953"
"12959","14283","254504","3009714","CATTARAUGUS COUNTY BANK","Little Valley","NY","14755","12/31/2012","11/15/2020","NM","116-20 Main St.","C C BCORP INC","8","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","7/14/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","12655","","","","","","","","","12535"
"6954","0","63201","1249075","CAYUGA LAKE NATIONAL BANK","Union Springs","NY","13160","12/31/2012","11/15/2020","N","3 Cayuga St.","CAYUGA LAKE BANK CORP","2","0","0","5","0","Cayuga","","","1/1/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","3842","","","","","","","","","3611"
"15310","11862","594433","1493654","CB&S BANK, INC.","Russellville","AL","35653","12/31/2012","11/15/2020","NM","201 S. Jackson St.","CBS BANC-CORP","42","0","1","4","0","Franklin","","","1/1/1906","12/6/1935","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cbsbank.com","68946","13984","267","13717","23653","0","0","0","31309","30145"
"58434","0","3615021","","CBANK","Cincinnati","OH","45202","12/31/2012","11/15/2020","NM","30 W. 3rd St.","","1","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","1/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","852","","","","","","","","","847"
"1421","0","380841","1097119","CBC BANK","Bowling Green","MO","63334","12/31/2012","11/15/2020","NM","901 Business Hwy 61","CLIFFORD BANCSHARES INC","4","0","0","8","1","Pike","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cbcbank.net","7517","","","","","","","","","665"
"35309","0","2855914","2855905","CBC NATIONAL BANK","Fernandina Beach","FL","32034","12/31/2012","11/15/2020","N","1891 S. 14th St.","COASTAL BANKING CO INC","6","0","1","4","0","Nassau","27260","Jacksonville, FL","5/10/2000","5/10/2000","8/10/2008","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","10255","6081","5302","779","1934","0","0","0","2240","7936"
"13959","0","71859","3914872","CBW BANK","Weir","KS","66781","12/31/2012","11/15/2020","NM","109 E. Main St.","CB BANCSHARES CORP","1","0","0","7","0","Cherokee","","","1/1/1892","2/28/1934","12/31/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.cbwbank.com","5909","","","","","","","","","1693"
"16595","11147","655839","1020395","CCB COMMUNITY BANK","Andalusia","AL","36420","12/31/2012","11/15/2020","SM","225 E. 3 Notch St.","SOUTHERN NATIONAL CORP","3","0","1","2","1","Covington","","","7/1/1947","7/1/1947","7/2/2007","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankccb.com","23250","4508","2964","1544","3648","0","0","0","15094","6082"
"31121","6420","813572","3135190","CECIL BANK","Elkton","MD","21921","12/31/2012","11/15/2020","SM","127 N. St","CECIL BCORP INC","10","0","0","4","0","Cecil","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1959","10/7/1959","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cecilbank.com","41200","6385","4933","1452","835","0","0","0","33980","6732"
"34478","0","2651899","","CEDAR HILL NATIONAL BANK","Charlotte","NC","28273","12/31/2012","11/15/2020","N","9401 Southern Pine Blvd, # P","","1","0","0","7","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","2/2/1998","2/2/1998","6/13/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","847","","","","","","","","","847"
"57244","0","3029589","2125813","CEDAR RAPIDS BANK AND TRUST COMPANY","Cedar Rapids","IA","52401","12/31/2012","11/15/2020","SM","500 1st Ave. Ne, # 100","QCR HOLDINGS INC","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/14/2001","9/14/2001","7/31/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.CRBT.bank","27391","17616","16061","1555","9667","9667","0","0","108","20538"
"18820","53546","1005851","1065202","CEDAR RAPIDS STATE BANK","Cedar Rapids","NE","68627","12/31/2012","11/15/2020","NM","213 W Main St","CEDAR RAPIDS STATE CO","1","0","0","2","0","Boone","","","5/25/1936","6/26/1963","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.cedarrapidsstatebank.com","1200","","","","","","","","","1200"
"25591","13036","550653","1398861","CEDAR SECURITY BANK","Fordyce","NE","68736","12/31/2012","11/15/2020","NM","117 Main St.","CEDAR FINANCIAL HOLDING INC","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","https://onlinebanking.cedarsecurity.com/","5220","","","","","","","","","1994"
"14694","14694","1014246","1363962","CEDAR VALLEY BANK & TRUST","La Porte City","IA","50651","12/31/2012","11/15/2020","NM","321 Main St.","D&D BANCSHARES INC","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cedarvalleybank.com","11139","","","","","","","","","2918"
"57684","0","3262788","","CEDARSTONE BANK","Lebanon","TN","37087","12/31/2012","11/15/2020","NM","900 W. Main St.","","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","8/8/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.cedarstonebank.com","3207","","","","","","","","","3207"
"57056","0","2998576","","CELTIC BANK","Salt Lake City","UT","84111","12/31/2012","11/15/2020","NM","268 S. State St, # 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","4/9/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.celticbank.com","4640","","","","","","","","","273"
"8848","0","308256","1020920","CENBANK","Buffalo Lake","MN","55314","12/31/2012","11/15/2020","NM","109 W. Yellowstone Trail","CENTRAL TRUST CO","2","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.cenbank.com","3310","","","","","","","","","343"
"30996","6230","934271","4439354","CENLAR FSB","Trenton","NJ","8618","12/31/2012","11/15/2020","SA","425 Phillips Blvd.","EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.cenlar.com","4018","1","0","1","359","0","0","0","3658","8"
"26853","0","154257","4033855","CENTENNIAL BANK","Centennial","CO","80112","12/31/2012","11/15/2020","SM","13700 E. Arapahoe Rd.","CIC BANCSHARES INC","11","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","12/8/1986","12/8/1986","8/15/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","25915","6236","4418","1818","3386","0","0","0","16293","7532"
"32707","16589","1421095","","CENTENNIAL BANK","Fountain Valley","CA","92708","12/31/2012","11/15/2020","NM","18837 Brookhurst St, # 100","","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","10/25/1979","11/3/1989","5/14/2007","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","","71416","1","0","1","1038","0","0","0","70377","569"
"11241","0","456045","1491409","CENTENNIAL BANK","Conway","AR","72032","12/31/2012","11/15/2020","SM","620 Chestnut St.","HOME BANCSHARES INC","116","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","12/1/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","0","http://www.my100bank.com","235153","27198","0","27198","82524","0","0","0","125432","104130"
"34363","0","976552","1067130","CENTENNIAL BANK","Omaha","NE","68138","12/31/2012","11/15/2020","NM","9003 S. 145th St.","ASHLAND BANCSHARES INC","4","0","0","4","0","Sarpy","36540","Omaha-Council Bluffs, NE-IA","12/27/1996","12/27/1996","5/5/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.corebank.com","2006","","","","","","","","","1626"
"10976","0","1017957","1246494","CENTER NATIONAL BANK","Litchfield","MN","55355","12/31/2012","11/15/2020","N","301 N. Ramsey Ave.","CNB FINANCIAL CORP","2","0","0","8","1","Meeker","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","Centernationalbank.com","10211","","","","","","","","","10211"
"19293","12493","862945","1203910","CENTER POINT BANK AND TRUST COMPANY","Center Point","IA","52213","12/31/2012","11/15/2020","NM","901 Bank Court","COUNTRY BCORP","1","0","0","8","0","Linn","16300","Cedar Rapids, IA","12/1/1964","12/1/1964","9/7/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","1837","","","","","","","","","1124"
