cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"34120","14546","2390929","2454380","BANK OF ANN ARBOR","Ann Arbor","MI","48104","3/31/2022","8/22/2022","NM","125 S 5th Ave","ARBOR BCORP INC","18","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/16/1996","1/16/1996","1/22/2022","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankofannarbor.com","321","3362597","796966","729206","343234","0","2040156","33311","0","25911","457","76048","79825","3362597","3036704","2892363","2689718","2892363","50.8988803277946","45481","0","90000","0","8860","325893","325893","0","19955","83934","222004","0","5196","0","5059","3112596","763575","3355585","3355585","2380169","3311305","48923","47504","0","1419","125972","117469","90000","1102","608093","260447","29796","608093","7705"
"33681","0","909000","","BANK OF BARODA","New York","NY","10016","3/31/2022","8/22/2022","OI","1 Park Ave","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1908","2/22/1979","3/23/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","9732949","3840264","","121937","0","5737356","","0","","","","33392","9732949","9732949","5386640","","5386640","98.1227646510347","0","0","2500","","4343809","","","","","","","","37083","","","","","8513259.5","8513259.5","","","","","","","","","","","190226","","","190226",""
"23123","10508","225559","1097249","BANK OF BARTLETT","Bartlett","TN","38134","3/31/2022","8/22/2022","SM","6281 Stage Rd","WEST TENNESSEE BANCSHARES INC","7","0","0","8","0","Shelby","32820","Memphis, TN-MS-AR","5/19/1980","5/19/1980","11/16/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.bankofbartlett.com","105","490931","37190","32675","172112","0","246463","2203","0","7369","2086","0","25711","490931","455152","436928","309427","436928","84.0663024896617","15111","0","0","0","3113","35779","35779","0","900","18858","16021","0","934","0","1083","451250","272368","491440.5","491440.5","267401","488531","13648","13648","0","0","16488","330","0","8492","88478","43546","2453","88478","0"
"16282","0","311144","2993722","BANK OF BEARDEN","Bearden","AR","71720","3/31/2022","8/22/2022","NM","1 N 2nd St","BEARDEN BANCSHARES INC","1","0","0","7","1","Ouachita","","","7/5/1945","7/5/1945","1/3/2022","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","8","86231","5409","0","15661","42475","22394","360","0","166","0","0","126","86231","80693","80663","22662","80663","37.2065364173594","0","0","0","0","30","5538","5538","0","8","1380","4150","0","0","0","126","80530","12807","84305","84305","24461","79047","0","0","0","0","4679","2743","0","0","2747","4873","306","2747","0"
"18930","14049","302030","1138272","BANK OF BELLE GLADE","Belle Glade","FL","33430","3/31/2022","8/22/2022","NM","108 S.E. Ave. D","BELLE GLADE BANK CORP","1","0","0","7","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/14/1963","11/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bankofbelleglade.com","14","144080","66174","58464","44122","0","32210","400","0","476","0","0","1098","144080","135392","135195","66776","135195","53.0284539315538","0","0","0","0","197","8688","8688","0","300","3000","5388","0","0","0","164","134796","52292","143304","143304","40771","150065","0","0","0","0","5319","2445","0","0","6053","10598","400","6053","0"
"58114","0","3374403","4421564","BANK OF BELLEVILLE","Belleville","IL","62220","3/31/2022","8/22/2022","NM","215 S Illinois St","BELLEVILLE BCORP INC","4","0","0","4","0","Saint Clair","41180","St. Louis, MO-IL","11/4/2005","11/4/2005","8/1/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankofbelleville.com","63","356031","22702","21717","58221","0","254774","2844","0","8670","0","0","11664","356031","330930","304020","224418","304020","90.1590934501378","0","0","26185","0","725","25101","25101","0","3877","12768","8456","0","34","0","837","334712","97413","352916.5","352916.5","273461","354376","6410","6410","0","0","22025","687","26185","160","90145","28840","2844","90145","0"
"16959","0","572347","1061316","BANK OF BILLINGS","Billings","MO","65610","3/31/2022","8/22/2022","NM","104 N E Elm St.","FIRST MIAMI BANCSHARES INC","2","0","0","4","0","Christian","44180","Springfield, MO","3/14/1889","12/1/1950","7/30/2012","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Springfield Mo","St. louis","Western","West","0","1","www.thebankofbillings.com","21","83528","10371","6663","0","0","67377","651","0","2018","0","2995","767","83528","73784","73470","42644","73470","80.4452548784803","0","0","0","0","314","9744","9744","0","109","7222","2413","0","336","0","521","74040","1423","81530.5","81530.5","0","79521","0","0","0","0","1755","0","0","0","14574","6972","0","14574","0"
"59074","0","4536084","","BANK OF BIRD-IN-HAND","Bird In Hand","PA","17505","3/31/2022","8/22/2022","NM","309 N. Ronks Rd.","","8","0","0","2","0","Lancaster","29540","Lancaster, PA","11/29/2013","11/29/2013","3/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.bihbank.com","107","861713","72463","63851","1000","0","759049","6115","0","11771","0","0","17430","861713","752081","669695","591643","669695","73.1746647952937","0","0","72000","0","10386","109632","109632","0","7239","88289","14104","0","0","0","2132","823900","82226","828797.5","828797.5","772330","830627","10749","10749","0","0","63151","9074","72000","0","182378","109632","6129","182378","0"
"1143","10296","680354","1206546","BANK OF BLUE VALLEY","Overland Park","KS","66213","3/31/2022","8/22/2022","NM","11935 Riley St.","HEARTLAND FINANCIAL USA INC","10","0","1","4","0","Johnson","28140","Kansas City, MO-KS","1/4/1871","1/1/1934","8/26/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.bankbv.com","77","1427614","20664","5967","570079","31200","712632","8050","539","15897","1785","46111","28707","1427614","1242928","1185749","813417","1185749","57.7038513142571","42940","539","8837","0","4863","184686","184686","0","300","186551","-2165","0","6381","0","4349","1320417","582503","1434928","1434928","937209","1392983","7007","7007","0","0","67690","31450","0","0","296305","155279","9240","296305","33079"
"10883","0","695947","3917873","BANK OF BLUFFS","Bluffs","IL","62621","3/31/2022","8/22/2022","NM","115 N Bluffs St","SCOTT MORGAN BCORP INC","2","0","0","2","1","Scott","","","8/3/1893","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.bankofbluffs.com","12","66336","13098","9745","15076","0","36905","405","0","560","49","0","648","66336","58502","58430","43469","58430","87.4392664066242","0","0","0","0","72","7834","7834","0","200","550","7084","0","184","0","472","61726","29244","64096","64096","0","66474","0","0","0","0","2360","1278","0","0","1453","8075","0","1453","0"
"6137","15392","759625","","BANK OF BOTETOURT","Buchanan","VA","24066","3/31/2022","8/22/2022","NM","19747 Main St.","","13","0","0","4","0","Botetourt","40220","Roanoke, VA","9/27/1899","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofbotetourt.com","123","700538","172794","163392","82667","136","416819","5652","0","14231","27","0","13864","700538","641066","635001","538633","635001","84.9919784875474","0","0","3000","0","3065","59472","59472","0","2890","16903","39679","0","1690","0","1373","663014","72207","682152","682152","0","682274","4422","4422","0","0","50064","260","3000","264","100858","62287","0","100858","0"
"57952","0","3308529","3308510","BANK OF BOZEMAN","Bozeman","MT","59718","3/31/2022","8/22/2022","NM","875 Harmon Stream Blvd.","BOZEMAN BCORP INC","1","0","0","4","0","Gallatin","","","4/15/2005","4/15/2005","3/12/2018","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","0","1","www.bankofbozeman.com","24","110402","1781","264","26409","9112","67532","1249","0","3772","0","0","1796","110402","102016","101273","76661","101273","77.3070597851241","0","0","0","0","743","8386","8386","0","8","19193","-10815","0","209","0","298","103317","21519","109033.5","109033.5","73225","110471","0","0","0","0","4115","151","0","0","20181","9001","919","20181","0"
"57102","0","3042234","2112439","BANK OF BRENHAM, NATIONAL ASSOCIATION","Brenham","TX","77833","3/31/2022","8/22/2022","N","501 S. Austin St.","INDUSTRY BANCSHARES INC","2","0","0","7","0","Washington","","","8/7/2001","8/7/2001","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.bankofbrenham.com","39","627371","14710","12418","493961","1000","91265","1777","0","4265","0","9583","12587","627371","587071","585315","522231","585315","58.4085524474092","0","0","0","0","1756","40300","40300","0","2268","38345","-313","0","1330","0","3323","598644","511935","644185","644185","224969","645982","6488","4448","0","2040","135499","9417","0","0","12653","68928","1777","12653","0"
"5605","0","351131","1079236","BANK OF BREWTON","Brewton","AL","36426","3/31/2022","8/22/2022","NM","102 Belleville Ave.","REPTON SUPPLY CO INC","2","0","0","7","0","Escambia","","","8/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankofbrewton.com","17","53539","3149","750","33629","0","14441","165","0","738","477","0","1105","53539","43701","43685","28035","43685","80.9311268282634","0","0","0","0","16","9838","9838","0","123","425","9290","0","595","0","284","48820","21844","54073.5","54073.5","0","53452","79","0","0","79","2073","2239","0","0","13136","11060","0","13136","0"
"2224","13855","17950","1122310","BANK OF BRIDGER, NATIONAL ASSOCIATION","Bridger","MT","59014","3/31/2022","8/22/2022","N","101 S. Main St.","BRIDGER CO THE","12","0","1","2","0","Carbon","13740","Billings, MT","5/1/1906","1/1/1934","10/4/2019","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.bankofbridger.com","130","750493","10663","4160","419550","0","292800","5640","0","8772","0","5369","13339","750493","694491","692134","529660","692134","72.5366467451681","0","0","0","0","2357","56002","56002","0","725","32837","22440","0","1458","1145","3839","716510","450572","752968","752968","349327","756060","301","0","0","301","22830","2650","0","0","42697","67096","4384","42697","0"
"9385","0","236256","1022063","BANK OF BROOKFIELD - PURDIN, NATIONAL ASSOCIATION","Brookfield","MO","64628","3/31/2022","8/22/2022","N","939 Park Circle Dr.","CAPITAL BANCSHARES INC","4","0","0","2","1","Linn","","","12/14/1894","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.bankbp.com","19","110857","25304","23162","64060","0","20051","375","0","657","0","0","785","110857","101623","94169","74639","94169","84.6230622212784","7409","0","0","0","45","9234","9234","0","320","1550","7364","0","0","0","476","107273","23471","108829.5","108829.5","35030","109727","0","0","0","0","8611","0","0","0","4018","11606","375","4018","0"
"35439","0","2877831","4361923","BANK OF BROOKHAVEN","Brookhaven","MS","39601","3/31/2022","8/22/2022","NM","411 Brookway Blvd","HAVEN CAPITAL CORP","1","0","0","4","0","Lincoln","","","1/31/2000","1/31/2000","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofbrookhaven.com","28","233917","34430","30953","83086","0","107104","1203","0","2356","276","0","6665","233917","213705","211116","149830","211116","55.4796173852132","0","0","0","0","2589","20212","20212","0","2133","6688","11391","0","0","0","707","221143","116810","233554","233554","140952","234539","4139","4139","0","0","5664","5626","0","0","18037","22447","1203","18037","0"
"2733","13402","825940","1096297","BANK OF BUFFALO","Buffalo","KY","42716","3/31/2022","8/22/2022","SM","2441 Greensburg Rd","BUFFALO BANCSHARES INC","2","0","0","8","1","Larue","21060","Elizabethtown-Fort Knox, KY","1/7/1901","1/1/1934","8/29/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.thebankofbuffalo.com","15","80898","5300","346","29297","607","43221","422","0","881","0","0","1592","80898","73275","69106","52583","69106","83.1033385407626","0","0","4096","0","73","7623","7623","0","26","7000","597","0","157","0","395","73471","43911","77823","77823","0","76424","0","0","0","0","5496","2147","4096","0","2204","8508","0","2204","0"
"20239","10994","904845","1249619","BANK OF CADIZ AND TRUST COMPANY","Cadiz","KY","42211","3/31/2022","8/22/2022","SM","79 Main St","CADIZ BCORP INC","5","0","0","7","1","Trigg","17300","Clarksville, TN-KY","8/7/1970","8/7/1970","8/29/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","http://www.bankofcadiz.com","34","146462","5631","2253","60410","15639","57808","652","0","3108","0","0","3866","146462","140478","139774","127052","139774","85.1759422797772","0","0","0","0","704","5984","5984","0","250","5750","-16","0","288","0","403","136110","79492","145248","145248","67705","148917","1500","1500","0","0","9594","1158","0","0","12362","10978","652","12362","0"
"12549","12789","960047","2753289","BANK OF CALHOUN COUNTY","Hardin","IL","62047","3/31/2022","8/22/2022","NM","204 W Main St","BCC BANCSHARES INC","3","0","0","8","0","Calhoun","41180","St. Louis, MO-IL","1/1/1898","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.bankofcalhouncounty.com","14","88557","37074","35562","4387","3570","40634","281","0","1220","180","0","1492","88557","81489","81171","57005","81171","84.1659276776037","0","0","0","0","318","7068","7068","0","292","2708","4068","0","10","0","167","84153","25918","86781.5","86781.5","41236","86269","929","929","0","0","4203","568","0","0","848","7069","281","848","0"
"17190","11925","124830","2087939","BANK OF CAMILLA","Camilla","GA","31730","3/31/2022","8/22/2022","NM","50 E. Broad St.","CAMILLA BANCSHARES INC","1","0","0","4","0","Mitchell","","","1/1/1890","3/6/1953","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.bankofcamilla.net","24","140357","21056","11054","43964","0","67448","947","0","762","237","0","6890","140357","121697","120584","73519","120584","71.0431138412079","0","0","0","0","1113","18660","18660","0","200","5677","12783","0","694","0","618","122466","41721","143519","143519","0","143270","4459","2437","348","1674","4990","1641","0","0","34487","18938","0","34487","0"
"12325","0","458946","3045815","BANK OF CASHTON","Cashton","WI","54619","3/31/2022","8/22/2022","NM","724 Front St","EAGLE BANCSHARES INC","1","0","0","2","1","Monroe","","","3/15/1899","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofcashton.bank","14","125573","17658","9624","26378","0","69829","808","0","8308","0","0","3400","125573","113003","109750","86561","109750","86.5550810028139","0","0","3000","0","253","12570","12570","0","150","3825","8595","0","1","0","530","105831","29772","124341","124341","92294","124315","2497","2497","0","0","2985","247","3000","0","10823","13644","808","10823","0"
"9406","0","92902","","BANK OF CATTARAUGUS","Cattaraugus","NY","14719","3/31/2022","8/22/2022","SM","24 Main St.","","1","0","0","7","0","Cattaraugus","","","3/30/1882","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","8","32835","13016","12379","7673","0","10729","125","0","845","0","0","572","32835","30491","30451","20542","30451","69.2565348745567","0","0","0","0","40","2344","2344","0","100","200","2044","0","70","0","85","30781","13324","29345","29345","12012","29005","265","265","0","0","0","201","0","0","0","2344","125","0","0"
"105","13834","629148","1099663","BANK OF CAVE CITY","Cave City","AR","72521","3/31/2022","8/22/2022","SM","137 S Main St.","SHARP BANCSHARES INC","5","0","0","2","1","Sharp","","","7/1/1906","1/1/1934","10/13/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.bankofcavecity.com","37","161092","4479","1543","43967","7025","93356","1379","0","4845","289","156","6975","161092","150779","143294","122280","143294","80.1121542260103","0","0","4544","0","2941","10313","10313","0","100","2569","7644","0","821","0","1020","145891","81522","160768","160768","85853","160603","4394","4394","0","0","5627","1327","4544","0","12630","13811","1077","12630","0"
"58479","0","3588312","4974453","BANK OF CENTRAL FLORIDA","Lakeland","FL","33813","3/31/2022","8/22/2022","NM","5015 S. Florida Ave.","BANK OF CENTRAL FL HOLDING CO","4","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","3/19/2007","3/19/2007","6/15/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.bankofcentralflorida.com","83","1009599","270661","261496","218718","0","488901","5005","0","10958","0","172","20189","1009599","948614","945212","540159","945212","50.3436222525031","0","0","0","0","3402","60985","60985","0","12380","28581","20024","0","0","0","1854","969115","337056","986347","986347","576906","965707","9519","7422","0","2097","8253","18807","0","0","264105","70236","5005","264105","0"
"9023","10239","1014125","2234920","BANK OF CHARLES TOWN","Charles Town","WV","25414","3/31/2022","8/22/2022","NM","111 E. Washington St.","POTOMAC BANCSHARES INC","9","0","1","4","0","Jefferson","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2/20/1870","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mybct.bank","116","718866","84649","80874","88099","0","518608","5507","0","8416","0","3","19091","718866","650678","635787","485899","635787","80.1776953075859","11537","0","1780","0","1574","68188","68188","0","3000","21175","44013","0","93","0","1648","687581","403933","714290.5","714290.5","522913","718746","13014","11747","0","1267","47845","3451","0","457","109604","73608","5507","109604","0"
"2327","0","815754","2355870","BANK OF CHEROKEE COUNTY","Hulbert","OK","74441","3/31/2022","8/22/2022","SM","Main &broadway","GRANDVIEW BANKSHARES INC","3","0","0","4","0","Cherokee","","","12/1/1908","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankofcherokeecounty.net","52","174258","2376","250","25064","15867","120571","1049","0","4300","0","32","6048","174258","160271","159998","125842","159998","79.4630469833889","0","0","0","0","273","13987","13987","0","150","7579","6258","0","45","0","714","161752","52174","171831.5","171831.5","128816","172875","3179","3179","0","0","10641","3705","0","0","11638","15027","1049","11638","0"
"10885","0","318639","","BANK OF CHESTNUT","Chestnut","IL","62518","3/31/2022","8/22/2022","NM","100 E Olive St","","1","0","0","8","0","Logan","","","1/1/1902","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.bankofchestnut.com","6","25251","664","488","7147","5411","11615","100","0","116","18","0","280","25251","23675","23644","19517","23644","93.1461671810917","0","0","0","0","31","1576","1576","0","100","550","926","0","102","0","80","24661","7877","23170.5","23170.5","12590","25381","0","0","0","0","935","440","0","0","1503","1870","100","1503","0"
"33653","0","908508","","BANK OF CHINA","New York","NY","10018","3/31/2022","8/22/2022","OI","1045 Ave. Of The Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1912","11/16/1981","10/4/2021","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","","44633958","23425098","","4991619","0","15644621","","42211","","","","530409","44633958","44633958","19392540","","17393328","56.5282674355246","0","86312","260989","","24894117","","","","","","","","281960","","","","","59423787","59423787","","","","","","","","","","","13025263","","","13025263",""
"6123","12293","753324","1951770","BANK OF CLARKE COUNTY","Berryville","VA","22611","3/31/2022","8/22/2022","SM","2 E. Main St.","EAGLE FINANCIAL SERVICES INC","13","0","0","4","0","Clarke","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4/1/1881","1/1/1934","5/25/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofclarke.bank","224","1374164","86966","73215","193355","8945","1012986","9315","0","18333","0","0","53579","1374164","1254070","1243202","741897","1243202","72.0000450440668","0","0","0","0","10868","120094","120094","0","1682","29773","88639","0","2606","0","2673","1288501","757414","1338538.5","1338538.5","0","1329849","23415","23415","0","0","64691","8136","0","843","242691","130877","0","242691","0"
"16953","0","76153","1065266","BANK OF CLARKS","Clarks","NE","68628","3/31/2022","8/22/2022","NM","301 N Green","CLARK BANCSHARES INC","2","0","0","2","0","Merrick","24260","Grand Island, NE","2/15/1937","11/24/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://bankofclarks.net","9","47832","13948","12393","9670","0","22891","553","0","292","0","0","1031","47832","43430","42870","30753","42870","89.392455821327","0","0","400","0","160","4402","4402","0","500","1509","2393","0","1259","602","285","44954","6579","46335","46335","28560","46353","130","130","0","0","1000","669","400","0","9549","4402","359","9549","0"
"13167","15829","720344","1119404","BANK OF CLARKSON","Clarkson","KY","42726","3/31/2022","8/22/2022","NM","101 E Main St","FIRST BRECKINRIDGE BANCSHARES","2","0","0","8","0","Grayson","","","1/1/1904","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankofclarkson.com","26","155762","21642","18085","52984","0","73906","323","0","1150","0","0","6080","155762","140193","138211","89007","138211","89.0568494141473","0","0","1281","0","701","15569","15569","0","250","6850","8469","0","136","0","594","144975","90906","155752","155752","76881","156014","4170","1721","0","2449","6214","49","1281","0","5772","18255","323","5772","0"
"26955","14086","144034","1399774","BANK OF CLEVELAND","Cleveland","TN","37311","3/31/2022","8/22/2022","NM","75 Bobby Taylor Ave","BRADLEY COUNTY FINANCIAL CORP","5","0","0","4","0","Bradley","17420","Cleveland, TN","5/8/1987","5/8/1987","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.bankofcleveland.com","61","343520","70596","68651","42164","0","215464","2463","0","4496","961","0","9839","343520","290502","282434","196728","282434","73.3075613235768","0","0","5000","0","3068","53018","53018","0","1000","2000","50018","0","304","0","654","326279","72229","342471.5","342471.5","209072","341777","6467","6467","0","0","3684","10791","5000","1558","36869","54875","2463","36869","0"
"16980","13686","255659","1053272","BANK OF COLORADO","Fort Collins","CO","80525","3/31/2022","8/22/2022","NM","1609 E. Harmony Rd.","PINNACLE BCORP INC","55","0","1","4","0","Larimer","22660","Fort Collins, CO","1/1/1900","1/26/1951","7/1/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","www.bankofcolorado.com","723","6740033","427624","354250","2483724","0","3635736","47939","0","83000","0","37412","72537","6740033","6251636","6028106","5488949","6028106","59.5952099221477","166362","0","33188","0","23980","488397","488397","0","5000","82229","401168","0","7065","0","19731","6473710","3291071","6657252.5","6657252.5","4054818","6545211","0","0","0","0","316105","24054","33188","6721","968855","559637","47939","968855","71866"
"8775","10979","839246","1132140","BANK OF COLUMBIA","Columbia","KY","42728","3/31/2022","8/22/2022","NM","144 Public Sq","COLUMBIA BANCSHARES INC","3","0","0","2","1","Adair","","","1/1/1866","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankcolumbia.com","38","185365","21967","19083","29206","2458","128500","2466","0","1114","0","0","2120","185365","169101","168863","112066","168863","80.4130362723743","0","0","0","0","238","16264","16264","0","700","2850","12714","0","1592","0","1282","179247","107900","197239","197239","0","204390","0","0","0","0","7819","5922","0","0","15568","17392","0","15568","0"
"22639","14721","547550","1067701","BANK OF COMMERCE","Rawlins","WY","82301","3/31/2022","8/22/2022","SM","Third &buffalo","RAWLINS BANKSHARES INC","1","0","0","4","0","Carbon","","","4/20/1978","4/20/1978","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","WWW.BOCRAWLINS.COM","28","179396","15581","13424","76861","195","80479","1669","0","1460","0","0","4820","179396","162982","162849","122318","162849","67.9051150455517","0","0","0","0","133","16414","16414","0","100","2900","13414","0","137","0","637","170959","119657","183054.5","183054.5","0","183865","2660","2660","0","0","14110","193","0","0","10857","19195","0","10857","0"
"13274","13499","152057","2480491","BANK OF COMMERCE","Chelsea","OK","74016","3/31/2022","8/22/2022","SM","322 W. 6th St.","COMMERCE BANCSHARES INC","6","0","0","4","0","Rogers","46140","Tulsa, OK","3/23/1896","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankboc.com","58","203711","41909","33381","39603","0","113985","1577","0","3042","471","0","4701","203711","185472","180259","118908","180259","80.6435866001742","0","0","2500","0","2713","18239","18239","0","200","4703","13336","0","144","0","547","186969","74925","200949.5","200949.5","128456","205113","3164","3164","0","0","15099","10","2500","0","15291","19482","1577","15291","0"
"57491","52630","3134698","3144295","BANK OF COMMERCE","Duncan","OK","73534","3/31/2022","8/22/2022","NM","1601 W. Commerce","COMMERCE BCORP INC","6","0","0","4","1","Stephens","","","12/16/2002","12/16/2002","7/31/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bocokonline.com","64","356074","49511","45182","47045","0","237039","2489","0","9767","427","1232","11053","356074","321353","298377","252988","298377","71.6468113048256","4067","0","16000","0","2909","34721","34721","0","60","19733","14928","0","8267","0","2326","329266","41216","361444","361444","0","361218","5907","5907","0","0","41816","12586","16000","756","30633","35077","0","30633","12000"
"26217","13456","862057","2124795","BANK OF COMMERCE","Chanute","KS","66720","3/31/2022","8/22/2022","SM","101 W. Main St.","SOUTHEAST BANCSHARES INC","11","0","0","2","1","Neosho","","","5/2/1985","5/2/1985","1/1/2020","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.boc-ks.com","81","410932","39726","31895","106878","0","247949","3011","0","3125","0","118","13136","410932","374242","364325","275963","364325","70.0904429978685","0","0","9586","0","331","36690","36690","0","3762","5339","27589","0","0","0","2644","386722","111831","412197.5","412197.5","265686","414731","8538","8538","0","0","19418","5553","9586","0","24905","36572","3011","24905","0"
"9359","0","99442","2770660","BANK OF COMMERCE","Greenwood","MS","38930","3/31/2022","8/22/2022","NM","310 Howard St","COMMERCE BCORP INC","8","0","0","2","0","Leflore","","","8/4/1904","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://WWW.BANKCOM.COM","79","768094","49164","33415","291220","0","390170","5515","0","10424","0","5316","21800","768094","717753","703804","585172","703804","47.9739345580152","0","0","11792","0","2157","50341","50341","0","541","34829","14971","0","2279","0","4577","714805","309432","750310.5","750310.5","0","758857","7533","6021","158","1354","65278","1784","11792","0","81186","73328","0","81186","0"
