cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"57899","0","3317192","3370517","1ST ADVANTAGE BANK","Saint Peters","MO","63376","6/30/2013","11/15/2020","NM","240 Salt Lick Rd.","1ST ADVANTAGE BANCSHARES INC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","57030","1226","58256","0","58256","49048","49048","3863","31130","14894","16236","8163","5892","0","","0","7851","","145","0","4","9","132","1212","0","0","1212","0","0","1168","23823","","3327","2041","514","3349","779",""
"22039","0","564856","1128415","1ST BANK","Sidney","MT","59270","6/30/2013","11/15/2020","SM","120 2nd St, N.W.","1ST UNITED BCORP INC","2","0","0","2","1","Richland","","","6/9/1975","6/9/1975","6/22/2007","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.our1stbank.com","74243","737","74980","124","75104","27236","27236","867","3692","3306","386","451","4641","17585","","25598","18273","","3939","0","4","1787","2148","59","0","0","59","0","0","0","0","","0","0","228","639","737",""
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","6/30/2013","11/15/2020","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","55017","939","55956","3","55959","35330","35330","3171","9718","4102","5616","0","19373","3068","","1827","5848","","12848","0","32","8563","4253","106","0","106","0","0","0","0","19160","","0","0","991","2180","853",""
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","6/30/2013","11/15/2020","SA","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","182825","1208","184033","293","184326","182141","182141","10450","38665","25350","13315","230","132796","0","","0","950","","1234","0","0","0","1234","0","0","0","0","0","0","0","79565","","186","0","8776","1674","1208",""
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","6/30/2013","11/15/2020","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","4","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","2/21/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","117755","1495","119250","419","119669","93971","93971","10604","61210","34363","26847","5666","10973","5518","","1875","21294","","2454","0","141","471","1842","75","0","0","75","0","0","810","0","","1271","983","781","9823","1504",""
"3881","0","273149","1100224","1ST BANK, NATIONAL ASSOCIATION.","Texarkana","TX","75503","6/30/2013","11/15/2020","N","3625 Richmond Rd.","FIRST NATL BANCSHARES HEMPSTEAD CNTY","8","0","1","4","1","Bowie","45500","Texarkana, TX-AR","1/1/1909","1/1/1934","2/20/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","218203","4331","222534","0","222534","168817","168817","16406","69345","52057","17288","3736","57221","22109","","17558","25070","0","8244","0","0","3766","4478","2845","0","1758","1087","0","0","0","209927","0","99","0","2939","13467","2659",""
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","6/30/2013","11/15/2020","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.1stcameron.com","30527","357","30884","0","30884","28585","28585","687","2191","2191","0","606","21341","3760","","630","803","","864","0","189","211","464","2","0","0","2","0","0","0","18714","","0","0","592","95","331",""
"58485","0","3594797","","1ST CAPITAL BANK","Monterey","CA","93940","6/30/2013","11/15/2020","NM","5 Harris Court, Bldg. N, # N","","4","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","12/13/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapital.bank","248529","4592","253121","0","253121","184167","184167","11034","114052","49780","64272","5011","42955","11115","","4015","62902","0","417","0","399","18","0","1620","0","0","1620","0","0","1869","251985","0","1813","1813","5279","5755","3223",""
"57657","0","3247598","3602236","1ST CENTURY BANK, NATIONAL ASSOCIATION","Los Angeles","CA","90067","6/30/2013","11/15/2020","N","1875 Century Park East, # 14","1ST CENTURY BANCSHARES INC","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/1/2004","3/1/2004","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","","305729","6620","312349","0","312349","268645","268645","29564","89465","36488","52977","43481","106135","0","","0","41294","0","2410","0","1438","0","972","0","0","0","0","0","0","3984","312349","0","253","0","24512","5052","4627",""
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","6/30/2013","11/15/2020","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","4","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","177764","3649","181413","0","181413","158454","158454","9180","50194","31731","18463","7094","91963","23","","0","20357","","1909","0","159","794","956","693","0","0","693","0","0","0","0","","2316","2316","9180","0","2339",""
