cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","12/31/2013","8/25/2021","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","43550","390","43940","0","43940","26526","26526","169","11732","2981","8751","0","5397","9228","","8776","6619","","1988","0","35","1104","849","31","0","23","8","0","0","0","4552","","0","0","0","169","390",""
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","12/31/2013","8/25/2021","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","14","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","3/25/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","377221","7039","384260","0","384260","214977","214977","50962","124344","59983","64361","0","39671","0","","0","164074","0","819","0","0","143","676","4390","0","0","0","4390","0","0","85621","0","3860","3679","50781","181","5816",""
"58321","0","3452123","","1ST ENTERPRISE BANK","Los Angeles","CA","90017","12/31/2013","8/25/2021","NM","818 W. 7th St, # 220","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/3/2006","7/3/2006","7/10/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","498741","6517","505258","0","505258","315253","315253","451","254396","116030","138366","9122","51284","0","","0","179268","0","3156","117","558","77","2404","7581","0","0","7581","0","0","0","428908","0","2689","368","0","451","6725",""
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","12/31/2013","8/25/2021","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","67089","1176","68265","0","68265","54587","54587","1703","25199","9341","15858","11111","16574","0","","0","13536","","142","0","6","1","135","0","0","0","0","0","0","0","12052","","4461","3669","0","1703","851",""
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","12/31/2013","8/25/2021","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","30589","403","30992","1","30993","28776","28776","0","7403","1216","6187","10694","10679","0","","0","2030","","187","0","0","11","176","0","0","0","0","0","0","0","7165","","264","264","0","0","382",""
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","12/31/2013","8/25/2021","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","394650","16575","411225","0","411225","393","393","0","68","0","68","0","245","80","","6015","1853","0","402115","397761","0","1019","3335","849","0","249","600","0","0","1167","0","0","9716","9673","0","0","7037",""
"58548","0","3655081","","1ST MANATEE BANK","Parrish","FL","34219","12/31/2013","8/25/2021","NM","12215 Us Hwy. 301 N","","2","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","1/25/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","76007","1209","77216","173","77389","51990","51990","3739","26649","7510","19139","759","20843","0","","0","25009","","390","0","0","75","315","0","0","0","0","0","0","0","27544","","42","42","326","3413","953",""
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","12/31/2013","8/25/2021","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","79786","1553","81339","5","81344","77525","77525","10234","27505","17490","10015","4087","35699","0","","0","2424","","1307","0","211","604","492","88","0","88","0","0","0","0","35608","","785","559","6451","3783","1035",""
"3564","11706","737632","3437782","1ST NATIONAL BANK OF SOUTH FLORIDA","Homestead","FL","33030","12/31/2013","8/25/2021","N","1550 N. Krome Ave.","HOMETOWN OF HOMESTEAD BK CO","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","180306","2170","182476","338","182814","173836","173836","8453","75866","43971","31895","3596","79110","6811","","0","3649","0","1110","0","35","17","1058","4219","0","300","3919","0","0","0","176689","0","6467","5541","0","8453","2170",""
"26977","10790","1000511","2421896","1ST NATIONAL COMMUNITY BANK","East Liverpool","OH","43920","12/31/2013","8/25/2021","N","16924 St. Clair Ave.","TRI-STATE 1ST BANC INC","5","0","1","4","0","Columbiana","","","6/1/1987","6/1/1987","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","66342","988","67330","0","67330","44052","44052","466","21112","15342","5770","1356","20472","646","","0","9854","","10566","0","105","7840","2621","2858","0","2858","0","0","0","0","0","","473","278","459","7","937",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","12/31/2013","8/25/2021","SB","6920 220th St. Sw, # 300","FS BCORP INC","8","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","7/9/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","292267","5092","297359","1043","298402","137881","137881","41681","35874","19097","16777","4682","55644","0","","0","38279","0","122234","0","1260","1230","119744","8","0","0","8","0","0","0","160104","0","816","54","37841","3840","4156",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","12/31/2013","8/25/2021","SM","100 N. Michigan St.","1ST SOURCE CORP","80","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","3474653","83505","3558158","0","3558158","1307168","1307168","43086","569776","411881","157895","29736","568603","95967","","22266","1918496","99014","89357","0","19165","27923","42269","220871","0","0","3446","217425","0","8689","1295419","0","8786","8405","4751","38335","47634",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","12/31/2013","8/25/2021","NM","4800 Fashion Sq. Blvd, # 100","VALLEY FINANCIAL GROUP LTD","4","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","140558","2038","142596","0","142596","85951","85951","4815","58267","42006","16261","785","21402","682","","0","54033","","1708","15","913","104","676","904","0","0","23","881","0","0","42467","","0","0","359","4456","1984",""
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","12/31/2013","8/25/2021","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","11674","112","11786","0","11786","5774","5774","0","567","347","220","0","4248","959","","2202","364","","3446","0","28","2309","1109","0","0","0","0","0","0","0","0","","0","0","0","0","112",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","12/31/2013","8/25/2021","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","15","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","427763","5483","433246","0","433246","323453","323453","15943","99119","67748","31371","5826","201457","1108","","27","62647","0","28944","3187","1492","16585","7680","18175","0","17727","448","0","0","0","386141","0","0","0","6731","9212","5483",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","12/31/2013","8/25/2021","NM","24 Commerce Dr.","","3","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","122366","892","123258","0","123258","72521","72521","4200","49238","47863","1375","0","18464","619","","1553","44481","","4704","0","0","711","3993","0","0","0","0","0","0","0","0","","0","0","0","4200","892",""
"35408","0","2860440","2860431","1ST UNITED BANK","Boca Raton","FL","33432","12/31/2013","8/25/2021","SM","One N. Fedl Hwy.","1ST UNITED BCORP INC","27","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","7/1/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","1122184","9647","1131831","0","1131831","968666","968666","38907","699590","224277","475313","38804","187862","3503","","0","153421","20462","9672","0","5459","121","4092","73","0","0","73","0","0","125","328188","15214","16869","16027","1689","37218","9648",""
"31249","6607","350572","3800630","1ST UNITED BANK","Faribault","MN","55021","12/31/2013","8/25/2021","NM","430 4th St Nw","FARIBAULT FSL BCORP INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","78336","1122","79458","0","79458","60127","60127","4904","29074","21256","7818","1160","20635","4354","","4486","12329","","2474","0","512","1334","628","42","0","42","0","0","0","0","25744","","2206","2206","3523","1381","1122",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","12/31/2013","8/25/2021","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","264329","1660","265989","0","265989","216677","216677","43111","110864","79608","31256","32359","29933","410","","64","47461","0","800","0","73","81","646","987","0","0","987","0","0","0","125169","0","8727","8727","16765","26346","1660",""
"29132","2966","777777","2499822","3RD FED BANK","Newtown","PA","18940","12/31/2013","8/25/2021","SB","3 Penns Trail","TF FINANCIAL CORP","19","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1921","3/23/1935","7/3/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","614518","6575","621093","0","621093","612196","612196","8626","122357","35335","87022","17936","463277","0","","0","7116","0","1781","0","363","77","1341","0","0","0","0","0","0","32","353468","0","797","0","5493","3133","6575",""
"91005","0","455253","3688061","5STAR BANK","Colorado Springs","CO","80914","12/31/2013","8/25/2021","NM","Peterson Air Force Base, 455","ARMED FORCES BENEFIT ASSN","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","98505","1241","99746","368","100114","90733","90733","8205","69610","28252","41358","1221","11647","50","","0","7060","","181","0","31","78","72","2140","0","0","1","2139","0","0","0","","1599","1196","3549","4656","1241",""
"27831","358","671370","4523459","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","12/31/2013","8/25/2021","SA","14757 S Cicero Ave","AJS BCORP INC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","119146","1399","120545","0","120545","120364","120364","0","7086","3831","3255","5754","107524","0","","0","0","","130","0","0","0","130","51","0","51","0","0","0","0","68469","","2359","1110","0","0","1259",""
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","12/31/2013","8/25/2021","N","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","3/31/2009","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","103512","1804","105316","0","105316","76961","76961","1855","38237","21311","16926","1498","30359","5012","","5224","18052","","5066","0","3305","259","1502","13","0","0","13","0","0","0","10883","","1180","1047","0","1855","1217",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","12/31/2013","8/25/2021","SA","6 Bowery","","5","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","119518","1757","121275","0","121275","121004","121004","0","57840","2345","55495","8901","54263","0","","0","14","","257","253","0","0","4","0","0","0","0","0","0","0","20971","","0","0","0","0","1622",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","12/31/2013","8/25/2021","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","46963","560","47523","0","47523","47409","47409","18545","0","0","0","0","28864","0","","0","0","","114","0","0","0","114","0","0","0","0","0","0","0","1000","","0","0","18545","0","528",""
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","12/31/2013","8/25/2021","SB","205 S. Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","34707","593","35300","0","35300","34577","34577","1392","6328","6328","0","0","26857","0","","0","99","","617","0","26","235","356","7","0","0","7","0","0","0","22398","","1249","0","977","415","440",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","12/31/2013","8/25/2021","NM","401 Spruce St.","ABBY BCORP INC","4","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","230563","3774","234337","0","234337","198729","198729","9767","69491","28703","40788","18582","57708","43181","","19719","9934","0","2163","0","89","720","1354","3792","0","2060","1732","0","0","97","40651","0","3052","1413","3619","6148","3002",""
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60644","12/31/2013","8/25/2021","NM","5645 W. Lake St.","GREATER CHICAGO FINANCIAL CORP","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/1/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","232707","4969","237676","0","237676","227462","227462","10911","124467","78959","45508","50860","41224","0","","0","8304","0","1480","0","317","163","1000","429","0","0","429","0","0","0","67117","0","9199","8773","3366","7545","3151",""
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","12/31/2013","8/25/2021","SM","6 Harrison Ave.","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/21/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","80731","742","81473","0","81473","79530","79530","7643","10572","8377","2195","6008","55307","0","","0","1751","","192","0","0","45","147","0","0","0","0","0","0","0","32101","","592","0","5997","1646","790",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Colorado Springs","CO","80920","12/31/2013","8/25/2021","N","2835 Briargate Blvd.","DICKINSON FINANCIAL CORP II","54","0","0","7","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","3/28/2008","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","92117","3731","95848","0","95848","84370","84370","11988","39771","7925","31846","10172","22439","0","","0","6304","0","1542","680","27","42","793","3632","0","0","3632","0","0","0","0","0","171","0","290","11698","1672",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","12/31/2013","8/25/2021","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","9/22/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","57636","1113","58749","0","58749","31287","31287","693","13837","0","13837","0","7334","9423","","15463","8237","","3591","0","0","2286","1305","171","0","0","171","0","0","0","21221","","0","0","489","204","771",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","12/31/2013","8/25/2021","NM","8712 W. Dodge Rd.","3MV BCORP INC","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/17/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","155297","2414","157711","0","157711","102524","102524","15050","50336","16649","33687","14929","21606","603","","257","51761","","2209","0","231","346","1632","960","0","0","960","0","0","1599","74944","","0","0","5561","9489","2120",""
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","12/31/2013","8/25/2021","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","698272","13136","711408","1474","712882","525407","525407","39013","285392","197238","88154","911","198212","1879","","0","182602","0","4872","0","0","27","4845","0","0","0","0","0","0","0","226422","0","423","423","17964","21049","9673",""
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","12/31/2013","8/25/2021","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","11/1/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","85936","1494","87430","7","87437","60368","60368","8325","30074","15141","14933","5060","15756","1153","","0","25545","","1509","0","115","217","1177","15","0","0","15","0","0","0","0","","0","0","752","7573","1059",""
"14936","11454","730446","1205950","ACKLEY STATE BANK","Ackley","IA","50601","12/31/2013","8/25/2021","SM","650 Main St.","GNB BCORP","6","0","0","2","1","Hardin","","","1/1/1934","12/18/1934","11/3/2011","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","92911","1256","94167","0","94167","56095","56095","2562","19382","10734","8648","5365","16080","12706","","17902","16996","","2459","0","57","1622","780","715","0","187","528","0","0","0","53312","","0","0","596","1966","1256",""
