cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"31249","6607","350572","4498726","1ST UNITED BANK","Faribault","MN","55021","9/30/2017","2/22/2022","NM","430 4th St Nw","J&B FINANCIAL HOLDINGS INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","0.418876684260352","0.596810849762569","0","0.786176071514087","0","0.691927512355848","0","1.05926860025221","0","0","","0","0","0","","0"
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","9/30/2017","2/22/2022","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","0.865835920978457","0.541435403637294","1.69368056820251","0.809256564816739","0","0","0","0","2.08464293545793","0","","0","0","0","","37.3021582733813"
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80914","9/30/2017","2/22/2022","NM","Peterson Air Force Base, 455","LITTLE LONDON BCORP","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","0.51214121780523","0.572410298635083","0","0.926364882698887","0","0","0","0","0","0","","0","0","0","","0"
"27831","358","671370","4523459","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","9/30/2017","2/22/2022","SA","14757 S Cicero Ave","AJS BCORP INC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","1.16106882468898","1.16217594078662","","3.43056696795399","9.31537598204265","0.904585381577887","2.34907211651398E-02","0.944061463979372","0","0","","0","","0","0","0"
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","9/30/2017","2/22/2022","NM","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","5.07941050221777E-02","7.13517641974936E-02","0","0","0","0.179915363758457","0.232731334946937","0.160161554263431","0","0","","0","0","0","","0"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","9/30/2017","2/22/2022","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","0.416793822923242","0.415876960667411","","0","0","0.718509201833138","0","0.773522797133141","0","1.80722891566265","1.82926829268293","0","","0","","0"
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","9/30/2017","2/22/2022","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","2.56477611940299","2.56888633754305","0","","","4.47444069491314","6.15911035072712","4.38819304545853","","0","","0","","0","","0"
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","9/30/2017","2/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","0.620182510853194","0.643811737361999","0","0","0","0.806592510628385","0.885608856088561","0.803346772971171","0","0.462249614791988","","0.462249614791988","1.03092783505155","0","","0"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","9/30/2017","2/22/2022","NM","401 E. Spruce St.","ABBY BCORP INC","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","9/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","1.01543575009859","0.952781326668353","0","0.29586077583364","0","1.278545384763","1.04558270676692","1.30503312673648","1.11258430852597","0.302915562287013","","0.302915562287013","0.99009900990099","0","0","5.79750346740638"
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60707","9/30/2017","2/22/2022","NM","6400 W. N. Ave.","GREATER CHICAGO FINANCIAL CORP","4","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/3/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","3.82446638412247","3.91367383289839","0","4.24884080370943","4.27872448118778","4.19484988726712","0","4.8054375531011","0","0","","0","0","0","","0"
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","9/30/2017","2/22/2022","SM","6 Harrison Ave.","","2","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","4/1/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","0.423166092691381","0.442670622446697","0","4.91625415338713E-02","0","0.856290120093801","5.09597418039749E-02","0.916648630756108","0","0","","0","0","0","","0"
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64154","9/30/2017","2/22/2022","N","8551 N Boardwalk Ave.","DICKINSON FINANCIAL CORP II","82","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","1.42468760246275","1.85811627523128","0.243226666102663","2.50788347026257","2.49179500126231","0.248782553461783","0.095552466990966","0.281084050540194","0.630721246124317","1.30778787680638E-02","5.88754783632617E-02","0","0","0","0","0"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","9/30/2017","2/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","2.61835605402082","1.43213691466603","0","0.106352122208257","","4.19051314385488","","4.19051314385488","7.00182047332306E-02","1.1685552407932","","1.1685552407932","0","2.52486610558531","","0"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","9/30/2017","2/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","0.145880215851979","3.52858151023289E-04","0","0","0","1.35937903565651E-03","5.91051480583959E-03","0","0.575161826890318","0","","0","0","0","0","0"
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","9/30/2017","2/22/2022","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","15","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","4/1/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","0.282730445604827","3.93673055185984E-02","0.537701160403037","0","0","6.49807564131365E-03","4.26387281476518E-02","0","1.11807491655992","0","","0","0","0","","22.080453659401"
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","9/30/2017","2/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","4","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","1.28662319666776","0.21979916390122","0","0","0","0.939853954066942","0","0.943789035392089","5.33296160586267","0.155359917141378","0","0.179265013444876","0","0.289017341040462","","54.5601552393273"
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","9/30/2017","2/22/2022","NM","16 Lincoln Sq.","ACNB CORP","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","0.672000568547531","0.624613893192165","0","0.960437969731804","0","0.405460771960204","9.13302826481977E-02","0.485541674851997","2.68649371818727","0","","0","0","0","","0"
"18489","12279","463650","5006472","ADAMS BANK & TRUST","Ogallala","NE","69153","9/30/2017","2/22/2022","SM","315 N. Spruce St.","ADAGE LLC","19","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","0.933703122550549","0.462339933421096","0","0.226870296591412","0","0.297585626052779","0","0.332754326852646","1.05296703004873","0","","0","0","0","","11.5173387729484"
"90140","12033","343903","","ADAMS COMMUNITY BANK","Adams","MA","1220","9/30/2017","2/22/2022","SB","2 Ctr. St.","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","0.518015665796345","0.523194130514478","0","0","0","0.600014478307597","0.34285001870091","0.625240771201624","0.648721920991479","0.115553501271089","","0.115553501271089","0.14903129657228","3.82409177820268E-02","0","0"
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","9/30/2017","2/22/2022","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","1.30622603308484E-02","0","0","0","0","0","0","0","0","1.00574712643678","","1.00574712643678","0","2.03488372093023","","0"
"32304","8120","312570","","ADAMS COUNTY BUILDING AND LOAN COMPANY","West Union","OH","45693","9/30/2017","2/22/2022","SA","201 W. Main St.","","2","0","0","2","0","Adams","","","1/22/1907","4/4/1985","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","7.35231918793176","7.35231918793176","","0","0","6.14876715155267","","6.14876715155267","","","","","","","","0"
"58697","18056","3603765","4564724","ADAMS DAIRY BANK","Blue Springs","MO","64014","9/30/2017","2/22/2022","NM","651 Ne Coronado Dr.","ADAMS DAIRY BANCSHARES INC","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","3/3/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0.53865303694565","0.241104868913858","0","0.561338492560903","0","0","0","0","6.23210746531601","0","","0","0","0","","0"
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","9/30/2017","2/22/2022","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","1.54722119074143E-02","0","","0","","0","","0","0","0.241429261226461","","0.241429261226461","0","1.5625","","0"
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","9/30/2017","2/22/2022","SM","185 Genesee St.","ADIRONDACK BCORP INC","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","2.09101453004044","2.37750812179572","0","4.48819909705821","0","1.39437591460601","0.141424291482908","1.78174872567858","1.2727665253572","0.180878552971576","","0.180878552971576","0","0.234009360374415","","0"
"27015","13964","541307","4184177","ADMIRALS BANK","Boston","MA","2116","9/30/2017","2/22/2022","SA","579 Boylston St.","LAZARES&COMPANY LLC","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","6/28/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.ethicwealthbank.com","0.677461602571735","0.782429937909045","19.559902200489","8.05242126241834E-02","0","5.8649993395271","10.5485232067511","5.49591487744632","0","0.383339870912527","","0.383339870912527","1.48148148148148","0.380690246823113","","14.0597539543058"
"8251","0","94858","1399505","ADRIAN BANK","Adrian","MO","64720","9/30/2017","2/22/2022","SM","130 E. Main St.","ADRIAN BANCSHARES INC","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","1.10507865937072","1.21491179407522","0","1.04159079321145","","0.93511314155186","","0.93511314155186","1.0600019449577","8.81834215167548E-02","","8.81834215167548E-02","0","0.188679245283019","","0"
"8822","0","293352","1125254","ADRIAN STATE BANK","Adrian","MN","56110","9/30/2017","2/22/2022","NM","322 Maine Ave.","ADRIAN BUILDING CORP","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","7.55371530886303E-02","0","","0","0","0","","0","0.537092984222894","1.36645962732919","","1.36645962732919","2.7431421446384","0","","0"
"18152","15877","438050","1066928","ADVANTAGE BANK","Oklahoma City","OK","73141","9/30/2017","2/22/2022","NM","8001 Ne 23rd St.","SPENCER BANCSHARES INC","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","8/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","3.01993826645533","3.46854040242734","9.88921282798834","2.12877792378449","0","0.52176300974873","","0.52176300974873","0","0","","0","0","0","","0"
"57072","0","2927615","","ADVANTAGE BANK","Loveland","CO","80538","9/30/2017","2/22/2022","NM","1475 N. Denver Ave.","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","6/14/2016","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","","0.467630922693267","0.404804596018735","0.979520943571515","0","0","0.636385331318113","0","0.661299122125415","0.919370855623538","0","","0","0","0","0","3.15699658703072"
