cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","9/30/2017","2/22/2022","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","45523","448","45971","0","45971","30389","30389","191","4036","3459","577","0","12231","13931","","9372","4652","","1483","0","14","1065","404","75","","44","31","0","0","0","11486","","0","0","0","191","448",""
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","9/30/2017","2/22/2022","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","18","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","2/8/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","770199","7802","778001","0","778001","515242","515242","127253","280169","138125","142044","19417","88403","0","","47","259974","0","740","0","0","138","602","1998","","0","33","1965","0","0","202728","0","3538","3538","101244","26009","7802",""
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","9/30/2017","2/22/2022","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","83224","1041","84265","14","84279","69502","69502","0","23632","9400","14232","23331","22539","0","","0","14723","","54","0","0","0","54","0","","0","0","0","0","0","15044","","1166","1017","0","0","991",""
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","9/30/2017","2/22/2022","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","32878","394","33272","4","33276","31101","31101","0","10318","2806","7512","12252","8531","0","","0","2066","","109","0","0","0","109","0","","0","0","0","0","0","5419","","0","0","0","0","387",""
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","9/30/2017","2/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","501143","27727","528870","0","528870","13897","13897","13076","611","0","611","0","168","42","0","6697","1021","0","505105","502712","0","241","2152","2150","0","366","1655","129","0","690","3910","0","15221","15195","13076","0","7756","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","9/30/2017","2/22/2022","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","114767","1040","115807","0","115807","111714","111714","10682","27848","7128","20720","6468","66716","0","","0","3156","","880","0","176","358","346","57","","57","0","0","0","0","68273","","0","0","8106","2576","1196",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","9/30/2017","2/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","12","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","1/23/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","818922","10599","829521","1122","830643","507095","507095","129560","64014","32014","32000","43408","270113","0","","0","71475","0","201593","0","1280","369","199944","50480","","0","50480","0","0","35410","442423","0","56","0","105730","23830","10096",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","9/30/2017","2/22/2022","SM","100 N. Michigan St, # B","1ST SOURCE CORP","82","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","4354346","93372","4447718","0","4447718","1438535","1438535","78432","642164","390199","251965","34094","567454","116391","","32974","2620013","111875","128084","0","27864","44505","55715","228112","","2466","21518","204128","0","13967","1572614","0","353","0","7477","70955","63514",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","9/30/2017","2/22/2022","NM","4800 Fashion Sq. Blvd, # 100","1ST STATE FINANCIAL LTD","4","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","174952","2847","177799","18","177817","103001","103001","7982","70854","52438","18416","1274","22891","0","","0","72583","","1099","15","129","144","811","1134","","1129","5","0","0","0","63980","","0","0","858","7124","2602",""
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","9/30/2017","2/22/2022","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","10689","170","10859","0","10859","5917","5917","0","739","277","462","0","4499","679","","1581","440","","2921","0","24","1999","898","0","","0","0","0","0","0","0","","0","0","0","0","155",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","9/30/2017","2/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","16","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","497064","5922","502986","0","502986","380712","380712","24135","106112","74304","31808","10339","238800","1326","","321","73939","0","29507","3288","1718","13555","10946","18508","","18254","254","0","0","0","454172","0","1357","1357","6220","17915","5922",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","9/30/2017","2/22/2022","NM","24 Commerce Dr.","","5","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","197397","1593","198990","13","199003","150267","150267","14539","86020","66715","19305","5613","42453","1642","","640","41391","","5058","0","560","1254","3244","1647","","0","1647","0","0","0","0","","292","292","2460","12079","1593",""
"31249","6607","350572","4498726","1ST UNITED BANK","Faribault","MN","55021","9/30/2017","2/22/2022","NM","430 4th St Nw","J&B FINANCIAL HOLDINGS INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","76841","270","77111","0","77111","54121","54121","6882","25058","22822","2236","873","18210","3098","","4491","14710","","3694","0","324","746","2624","95","","0","95","0","0","0","23","","917","823","4060","2822","270",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","9/30/2017","2/22/2022","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","319285","1792","321077","0","321077","250076","250076","10982","144330","98937","45393","55226","38345","1193","","389","68405","","935","0","77","100","758","1272","","541","731","0","0","0","159544","","568","500","7241","3741","1792",""
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80914","9/30/2017","2/22/2022","NM","Peterson Air Force Base, 455","LITTLE LONDON BCORP","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","139152","1495","140647","525","141172","126308","126308","15338","78047","41636","36411","3358","29565","0","","216","13815","","824","0","108","217","499","9","","0","4","5","0","0","0","","752","752","4214","11124","1495",""
"27831","358","671370","4523459","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","9/30/2017","2/22/2022","SA","14757 S Cicero Ave","AJS BCORP INC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","105227","796","106023","0","106023","105922","105922","0","4868","3419","1449","1782","99272","0","","0","21","","80","0","0","0","80","0","","0","0","0","0","21","70132","","1694","495","0","0","796",""
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","9/30/2017","2/22/2022","NM","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","137919","1861","139780","0","139780","99507","99507","4204","41952","20780","21172","5255","39463","8633","","7004","28842","","4416","0","2990","129","1297","11","","0","11","0","0","0","31911","","894","675","1133","3071","1694",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","9/30/2017","2/22/2022","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","236778","2414","239192","15","239207","239013","239013","0","63771","630","63141","36900","138342","0","","0","28","","166","164","0","0","2","0","","0","0","0","0","0","49565","","1187","0","0","0","2219",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","9/30/2017","2/22/2022","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","41308","567","41875","0","41875","41808","41808","17805","0","0","0","0","24003","0","","0","0","","67","0","0","0","67","0","","0","0","0","0","0","0","","319","0","16994","811","515",""
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","9/30/2017","2/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","44460","688","45148","0","45148","43025","43025","1768","6185","6185","0","730","34342","0","","0","1466","","649","0","29","291","329","8","","0","8","0","0","0","31152","","412","0","1407","361","478",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","9/30/2017","2/22/2022","NM","401 E. Spruce St.","ABBY BCORP INC","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","9/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","350438","4582","355020","0","355020","304477","304477","11934","106131","52218","53913","31469","83376","71567","","23308","17347","0","2641","0","87","808","1746","7247","","6524","23","0","700","130","61855","0","797","395","7149","4785","4582",""
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60707","9/30/2017","2/22/2022","NM","6400 W. N. Ave.","GREATER CHICAGO FINANCIAL CORP","4","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/3/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","242104","4937","247041","0","247041","241410","241410","19032","129400","68586","60814","59270","33708","0","","0","3312","","1541","0","262","166","1113","778","","0","778","0","0","0","52590","","7844","7632","8840","10192","3556",""
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","9/30/2017","2/22/2022","SM","6 Harrison Ave.","","2","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","4/1/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","176730","978","177708","0","177708","169878","169878","14092","58988","37752","21236","12364","84434","0","","0","6437","","1393","0","0","1158","235","0","","0","0","0","0","0","43546","","1457","0","8501","5591","1075",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64154","9/30/2017","2/22/2022","N","8551 N Boardwalk Ave.","DICKINSON FINANCIAL CORP II","82","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","866651","11717","878368","0","878368","599801","599801","47281","377689","55857","321832","39610","132244","2977","","1876","216736","4962","15293","3397","130","993","10773","44662","","11084","32394","1184","0","6455","72426","0","5843","5805","12783","34498","11927",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","9/30/2017","2/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","92495","1835","94330","4","94334","50484","50484","1218","20686","263","20423","0","10309","18271","","33379","7141","","2824","0","0","1517","1307","506","","0","506","0","0","0","35220","","0","0","1218","0","1295",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","9/30/2017","2/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","389689","4470","394159","0","394159","283400","283400","41866","137635","71405","66230","28601","73563","1735","","3148","99798","","5168","0","529","707","3932","2645","","363","2282","0","0","263","162801","","1147","1147","17247","24619","4469",""
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","9/30/2017","2/22/2022","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","15","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","4/1/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","1980202","15692","1995894","0","1995894","1519027","1519027","104705","818211","435987","382224","50894","538621","6596","","24","451222","0","25092","0","15208","1037","8847","529","","0","0","529","0","0","491351","0","2990","2822","16140","88565","16492",""
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","9/30/2017","2/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","4","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","237256","3063","240319","0","240319","185624","185624","26865","98290","64352","33938","13631","43411","3427","","551","50216","","3862","515","10","1271","2066","66","","0","66","0","0","0","0","","0","0","9847","17018","2970",""
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","9/30/2017","2/22/2022","NM","16 Lincoln Sq.","ACNB CORP","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","1224138","14105","1238243","0","1238243","1052170","1052170","51061","399297","190401","208896","38739","517436","45637","","3461","65029","0","17036","0","8549","607","7880","100547","","89355","11192","0","0","0","542800","0","3939","3939","17176","33885","14079",""
"18489","12279","463650","5006472","ADAMS BANK & TRUST","Ogallala","NE","69153","9/30/2017","2/22/2022","SM","315 N. Spruce St.","ADAGE LLC","19","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","671959","10592","682551","0","682551","409439","409439","31858","144576","70954","73622","27172","106860","98973","","172149","75311","","15116","0","1577","7549","5990","10536","","6019","4517","0","0","0","273168","","1055","859","10684","21174","8661",""
"90140","12033","343903","","ADAMS COMMUNITY BANK","Adams","MA","1220","9/30/2017","2/22/2022","SB","2 Ctr. St.","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","427467","3408","430875","0","430875","411893","411893","8908","37498","33624","3874","6277","359158","52","","0","10328","","8654","0","131","6039","2484","0","","0","0","0","0","26","265382","","1841","0","4035","4873","3408",""
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","9/30/2017","2/22/2022","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","106174","1005","107179","0","107179","41455","41455","730","1901","1901","0","2197","7919","28708","","55695","8010","","1392","0","0","704","688","627","","0","627","0","0","0","52405","","0","0","730","0","1005",""
"32304","8120","312570","","ADAMS COUNTY BUILDING AND LOAN COMPANY","West Union","OH","45693","9/30/2017","2/22/2022","SA","201 W. Main St.","","2","0","0","2","0","Adams","","","1/22/1907","4/4/1985","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","13991","195","14186","0","14186","14186","14186","0","318","318","0","146","9693","4029","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","146",""
"58697","18056","3603765","4564724","ADAMS DAIRY BANK","Blue Springs","MO","64014","9/30/2017","2/22/2022","NM","651 Ne Coronado Dr.","ADAMS DAIRY BANCSHARES INC","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","3/3/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","89865","917","90782","0","90782","85440","85440","2709","36698","7354","29344","10227","35518","288","","0","4541","","800","0","8","273","519","2","","0","2","0","0","0","90782","","889","889","1227","1482","917",""
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","9/30/2017","2/22/2022","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","32027","289","32316","0","32316","16889","16889","0","100","100","0","0","7739","9050","","10696","2460","","2071","0","0","1751","320","200","","0","0","200","0","0","7892","","0","0","0","0","289",""
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","9/30/2017","2/22/2022","SM","185 Genesee St.","ADIRONDACK BCORP INC","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","478311","2915","481226","741","481967","368453","368453","5359","124482","71827","52655","11055","227557","0","","0","101904","0","11610","0","1340","2636","7634","0","","0","0","0","0","0","124944","0","1699","475","2349","3010","2929",""
