cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"14980","14254","65241","3613504","CLARKE COUNTY STATE BANK","Osceola","IA","50213","6/30/2010","8/17/2020","NM","139 S Main St.","JOHN T VUCUREVICH FOUNDATION","3","0","0","2","0","Clarke","","","1/3/1935","1/11/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","3136","2861","","55","5","200","0","2","13"
"14581","12890","1007958","1057878","CLARKSON BANK","Clarkson","NE","68629","6/30/2010","8/17/2020","NM","243 Pine St.","CLARKSON MANAGEMENT CO","1","0","0","2","1","Colfax","","","5/17/1934","7/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.clarksonbank.com","1251","817","","0","0","431","0","1","2"
"34957","0","2735173","2735164","CLARKSTON STATE BANK","Clarkston","MI","48346","6/30/2010","8/17/2020","NM","15 S. Main St.","CLARKSTON FINANCIAL CORP","4","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","12/18/1998","12/18/1998","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","2785","2575","","7","3","192","0","0","8"
"3126","14787","182951","2762384","CLASSIC BANK, NATIONAL ASSOCIATION","Cameron","TX","76520","6/30/2010","8/17/2020","N","102 N. Houston St.","CAMERON FINANCIAL CORP","5","0","0","4","1","Milam","","","8/22/1889","1/1/1934","11/1/2007","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.classic.bank","5010","4092","","0","7","901","0","2","8"
"58660","0","3730746","","CLATSOP COMMUNITY BANK","Seaside","OR","97138","6/30/2010","8/17/2020","NM","1150 S. Roosevelt Drive, # 1","","2","0","0","4","0","Clatsop","","","4/22/2008","4/22/2008","5/20/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","951","868","","0","0","81","0","2","0"
"2444","0","832528","1427211","CLAY COUNTY BANK, INC.","Clay","WV","25043","6/30/2010","8/17/2020","NM","150 Main St.","FIRST CLAY COUNTY BANC CORP","2","0","0","5","0","Clay","16620","Charleston, WV","6/4/1902","1/1/1934","5/28/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://claycountybank.com","1964","1568","","0","0","391","0","5","0"
"29764","4055","125873","","CLAY COUNTY SAVINGS BANK","Liberty","MO","64068","6/30/2010","8/17/2020","SA","1178 W. Kansas St.","","5","0","0","4","0","Clay","28140","Kansas City, MO-KS","1/1/1922","5/12/1937","3/15/2007","Stock","0","0","OTS","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","claycountysavings.com","2061","1894","","","","161","","","6"
"10821","9860","498942","3390159","CLAY COUNTY STATE BANK","Louisville","IL","62858","6/30/2010","8/17/2020","NM","111 N. Church St.","CLAY CNTY STATE BANCSHARES INC","1","0","0","2","1","Clay","","","9/13/1905","1/1/1934","4/25/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.claycobank.com","1657","1157","","0","0","495","0","5","0"
"6104","0","146654","3153242","CLAYTON BANK AND TRUST","Knoxville","TN","37902","6/30/2010","8/17/2020","NM","620 Market St.","CLAYTON BCORP INC","12","0","0","4","1","Knox","28940","Knoxville, TN","1/1/1889","1/1/1934","3/26/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","18922","17383","","0","0","1497","0","6","36"
"20394","0","259853","","CLEAR CREEK NATIONAL BANK","Georgetown","CO","80444","6/30/2010","8/17/2020","N","502 6th St.","","2","0","0","4","0","Clear Creek","19740","Denver-Aurora-Lakewood, CO","3/29/1971","3/29/1971","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","377","264","","1","11","94","0","5","2"
"15690","15922","865544","1840221","CLEAR LAKE BANK AND TRUST COMPANY","Clear Lake","IA","50428","6/30/2010","8/17/2020","SM","322 Main","ARNESON BANCSHARES INC","4","0","0","4","1","Cerro Gordo","","","1/1/1934","11/10/1939","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.clearlakebank.com","5967","5591","","0","3","337","0","19","17"
"2443","12776","886624","1076150","CLEAR MOUNTAIN BANK","Bruceton Mills","WV","26525","6/30/2010","8/17/2020","SM","160 Morgantown St","STATE BCORP INC","11","0","1","4","0","Preston","34060","Morgantown, WV","1/1/1931","1/1/1934","5/28/2010","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.clearmountainbank.com","10662","9620","","14","5","1021","0","0","2"
"11116","12162","975911","3159244","CLEARFIELD BANK & TRUST COMPANY","Clearfield","PA","16830","6/30/2010","8/17/2020","NM","11 N. 2nd St.","CBT FINANCIAL CORP","13","0","0","4","0","Clearfield","","","1/15/1902","1/16/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","","8324","6701","","0","4","1609","0","0","10"
"406","16947","155759","1052958","CLEO STATE BANK","Cleo Springs","OK","73729","6/30/2010","8/17/2020","NM","202 S. Sq.","CLEO BANCSHARES INC","4","0","0","2","1","Major","","","10/25/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","cleostatebank.com","1585","793","","0","22","763","0","7","0"
"9517","0","48440","1202865","CLEVELAND STATE BANK","Cleveland","WI","53015","6/30/2010","8/17/2020","NM","1250 W. Washington Ave.","WISCUB INC","2","0","0","8","0","Manitowoc","","","4/19/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.clevelandstate.bank","1988","1741","","0","0","247","0","0","0"
"28633","1997","554473","","CLIFTON SAVINGS BANK","Clifton","NJ","7013","6/30/2010","8/17/2020","SA","1433 Van Houten Ave, 3rd Fl.","","12","0","0","5","0","Passaic","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1928","1/2/1940","11/23/2007","Stock","0","0","OTS","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","22862","12127","","","","10549","","","186"
"304","15798","782548","2266387","CLINTON BANK","Clinton","KY","42031","6/30/2010","8/17/2020","NM","220 E. Clay St.","CLINTON BCORP INC","1","0","0","2","0","Hickman","","","9/1/1887","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","WWW.CLINTONBANKKY.COM","1172","842","","0","0","330","0","0","0"
"90181","8340","179700","3195756","CLINTON SAVINGS BANK","Clinton","MA","1510","6/30/2010","8/17/2020","SB","200 Church St.","CLINTON FINANCIAL SERVICES MHC","7","0","0","8","0","Worcester","49340","Worcester, MA-CT","5/15/1851","11/20/1985","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.clintonsavings.com","11096","9631","","0","31","1434","0","0","0"
"1099","15451","341851","1126587","CLINTON STATE BANK","Clinton","MN","56225","6/30/2010","8/17/2020","SM","Main St. &ushy 75","CLINTON BANCSHARES INC","1","0","0","2","1","Big Stone","","","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","1726","1412","","0","5","303","0","1","5"
"27055","11640","81429","2684338","CLOVER COMMUNITY BANK","Clover","SC","29710","6/30/2010","8/17/2020","NM","124 N. Main St.","CLOVER CMTY BANKSHARES INC","3","0","0","4","0","York","16740","Charlotte-Concord-Gastonia, NC-SC","10/1/1987","10/1/1987","4/1/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","3464","3076","","0","28","356","0","4","0"
"4832","13973","933023","2429838","CNB","Centreville","MD","21617","6/30/2010","8/17/2020","SM","109 N. Commerce St.","SHORE BANCSHARES INC","9","0","0","4","0","Queen Annes","12580","Baltimore-Columbia-Towson, MD","6/1/1876","1/1/1934","12/31/2009","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","shoreunitedbank.com","8324","7267","","0","0","1041","0","6","10"
"13876","11178","399517","1118340","CNB BANK","Clearfield","PA","16830","6/30/2010","8/17/2020","NM","One S. 2nd St.","CNB FINANCIAL CORP","26","0","0","4","0","Clearfield","","","1/27/1934","2/9/1934","8/5/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.CNBBank.bank","28066","21811","","0","61","6194","0","0","0"
"14507","0","944627","2909200","CNB BANK, INC.","Berkeley Springs","WV","25411","6/30/2010","8/17/2020","NM","101 S. Washington St.","CNB FINANCIAL SERVICES INC","6","0","1","5","0","Morgan","25180","Hagerstown-Martinsburg, MD-WV","1/1/1917","6/18/1934","6/6/2007","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.cnbwv.com","7504","6018","","12","3","1470","0","1","0"
"5413","0","274753","1065716","CNB COMMUNITY BANK","Greeley","NE","68842","6/30/2010","8/17/2020","SM","123 S. Galway St","CITY NATIONAL BANCSHARES INC","1","0","0","2","0","Greeley","","","5/1/1930","1/1/1934","6/2/2010","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","371","277","","0","19","73","0","2","0"
"34427","15860","2596262","2705943","CNLBANK","Orlando","FL","32801","6/30/2010","8/17/2020","NM","450 S. Orange Ave.","CNLBANCSHARES INC","16","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","7/28/1997","7/28/1997","6/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","","36218","31365","","0","112","4739","0","2","0"
"34381","0","2579069","3003570","COAST NATIONAL BANK","San Luis Obispo","CA","93401","6/30/2010","8/17/2020","N","500 Marsh St.","COAST BCORP","5","0","0","4","0","San Luis Obispo","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","6/16/1997","6/16/1997","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","","3451","3409","","0","28","2","0","0","12"
"34898","15445","2774079","","COASTAL BANK","Merritt Island","FL","32953","6/30/2010","8/17/2020","SA","2105 N. Courtenay Pkwy.","","4","0","0","4","0","Brevard","37340","Palm Bay-Melbourne-Titusville, FL","2/17/1999","2/17/1999","3/31/2006","Stock","0","0","OTS","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","3274","3241","","","","33","","","0"
"58899","0","3869123","","COASTAL BANK & TRUST","Jacksonville","NC","28546","6/30/2010","8/17/2020","NM","2414 N Marine Blvd","","1","0","0","4","0","Onslow","27340","Jacksonville, NC","4/13/2009","4/13/2009","4/13/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.coastalbanknc.com","783","724","","0","41","18","0","0","0"
"58864","0","3821822","3823817","COASTAL CAROLINA NATIONAL BANK","Myrtle Beach","SC","29577","6/30/2010","8/17/2020","N","2305 N. Oak St.","COASTAL CAROLINA BANCSHARES","1","0","0","7","0","Horry","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","6/8/2009","6/8/2009","10/26/2009","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","WWW.MYCCNB.COM","1003","373","","0","218","397","0","0","15"
"35005","0","2760102","3154810","COASTAL COMMERCE BANK","Houma","LA","70360","6/30/2010","8/17/2020","NM","1300 W. Tunnell Blvd.","COASTAL COM BANCSHARES INC","7","0","0","4","1","Terrebonne","26380","Houma-Thibodaux, LA","1/11/1999","1/11/1999","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","9019","8181","","0","36","778","0","22","2"
"9619","0","296438","3058909","COASTAL COMMUNITY BANK","Panama City Beac","FL","32407","6/30/2010","8/17/2020","NM","12141 Panama City Beach Pkwy","COASTAL CMTY INVESTMENTS INC","11","0","0","4","0","Bay","37460","Panama City, FL","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","7132","6760","","0","48","322","0","1","1"
"34403","0","2562164","3203008","COASTAL COMMUNITY BANK","Everett","WA","98201","6/30/2010","8/17/2020","SM","2817 Colby Ave.","COASTAL FINANCIAL CORP","8","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/1997","4/1/1997","7/1/2008","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.coastalbank.com","5969","5563","","0","104","286","0","16","0"
"57756","0","3274709","3274727","COASTALSTATES BANK","Hilton Head Isla","SC","29928","6/30/2010","8/17/2020","NM","5 Bow Circle","COASTALSOUTH BANCSHARES INC","5","0","0","4","0","Beaufort","25940","Hilton Head Island-Bluffton-Beaufort, SC","8/9/2004","8/9/2004","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.coastalstatesbank.com","8846","7792","","0","14","1017","0","23","0"
"58937","0","187899","","COASTWAY COMMUNITY BANK","Cranston","RI","2910","6/30/2010","8/17/2020","SB","One Coastway Plaza","","9","0","0","4","0","Providence","39300","Providence-Warwick, RI-MA","7/1/2009","7/1/2009","7/20/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","7009","6997","","0","12","0","0","0","0"
"30085","4716","660570","","COATESVILLE SAVINGS BANK","Coatesville","PA","19320","6/30/2010","8/17/2020","SB","185 E. Lincoln Hwy.","","4","0","0","5","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1919","2/9/1940","6/22/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.coatesvillesavings.com","5132","4491","","0","3","636","0","2","0"
"22683","13120","56557","1060328","COBIZ BANK","Denver","CO","80202","6/30/2010","8/17/2020","SM","821-17th St.","COBIZ FINANCIAL INC","19","1","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","7/14/1978","7/14/1978","4/13/2007","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","58804","46818","0","613","29","11084","0","1","259"
"8018","12301","648130","2809560","COCONUT GROVE BANK","Miami","FL","33133","6/30/2010","8/17/2020","SM","2701 S. Bayshore Dr.","COCONUT GROVE BANKSHARES INC","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/12/1926","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.grovebankandtrust.com","13856","10022","","0","4","3775","0","0","55"
"22090","15760","211338","1083091","COFFEE COUNTY BANK","Manchester","TN","37355","6/30/2010","8/17/2020","NM","2070 Hillsboro Blvd.","COFFEE COUNTY BANCSHARES INC","2","0","0","4","1","Coffee","","","8/15/1975","8/15/1975","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.coffeecountybank.com","3810","3568","","0","1","229","0","0","12"
"18855","0","156635","","COLCHESTER STATE BANK","Colchester","IL","62326","6/30/2010","8/17/2020","NM","113 Depot St.","","1","0","0","8","0","Mcdonough","","","8/19/1963","8/19/1963","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.colchesterstatebank.com","1176","753","","0","22","401","0","0","0"
"22599","10249","412135","2495039","COLE TAYLOR BANK","Chicago","IL","60602","6/30/2010","8/17/2020","SM","111 W. Washington St.","TAYLOR CAPITAL GROUP INC","11","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/20/1978","1/20/1978","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","106570","75959","","512","0","29828","0","2","269"
"15480","0","761954","1107072","COLEMAN COUNTY STATE BANK","Coleman","TX","76834","6/30/2010","8/17/2020","NM","118 W. Pecan St.","COLEMAN BANCSHARES INC","4","0","0","4","1","Coleman","","","10/15/1936","4/1/1937","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.colemanbank.com","1860","1721","","0","17","118","0","0","4"
"8140","0","178356","2948254","COLFAX BANKING COMPANY","Colfax","LA","71417","6/30/2010","8/17/2020","NM","625 Eighth St.","COMMUNITY BANCSHARES CO","5","0","0","8","1","Grant","10780","Alexandria, LA","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.colfaxbanking.com","2130","1388","","0","47","693","0","1","1"
"27041","0","30418","","COLLEGE SAVINGS BANK","Princeton","NJ","8540","6/30/2010","8/17/2020","SB","5 Vaughn Dr.","","1","0","0","5","0","Mercer","45940","Trenton, NJ","9/8/1987","9/8/1987","7/31/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","7392","1513","","0","6","5872","0","1","0"
"26916","14643","622756","3465253","COLLEGIATE PEAKS BANK","Buena Vista","CO","81211","6/30/2010","8/17/2020","SM","105 Centennial Plaza","COLUMBINE CAPITAL CORP","4","0","0","4","0","Chaffee","","","3/18/1987","3/18/1987","11/1/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","3373","3050","","40","33","226","0","0","24"
"58610","0","3560756","","COLLIN BANK","Frisco","TX","75034","6/30/2010","8/17/2020","NM","8802 Coleman Blvd.","","2","0","0","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","2/21/2008","2/21/2008","9/24/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","3852","3320","","0","0","435","0","1","96"
"14914","0","219044","1399783","COLLINS STATE BANK","Collins","WI","54207","6/30/2010","8/17/2020","NM","20741 Cth Jj &state Hwy. 32","COLLINS BANKCORP INC","2","0","0","8","1","Manitowoc","","","1/1/1914","12/10/1934","12/7/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.collinsstatebank.com","1151","949","","0","1","200","0","1","0"
"28103","904","658474","","COLLINSVILLE BUILDING AND LOAN ASSOCIATION","Collinsville","IL","62234","6/30/2010","8/17/2020","SA","701 Belt Line Rd.","","2","0","0","5","0","Madison","41180","St. Louis, MO-IL","1/1/1885","1/15/1941","3/31/2006","Non-Stock","0","0","OTS","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.collinsvillebuildingandloan.com","2597","2269","","","","328","","","0"
"18223","8573","890603","2937100","COLLINSVILLE SAVINGS SOCIETY","Canton","CT","6019","6/30/2010","8/17/2020","SB","136 Main St.","CONNECTICUT MUTUAL HOLDING CO","2","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","8/8/1853","7/1/1960","12/31/2007","Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","http://www.collinsvillesavings.com","3768","3455","","0","9","303","0","1","0"
"32654","8575","695077","","COLOMBO BANK","Rockville","MD","20850","6/30/2010","8/17/2020","SA","14801 Southlawn Ln.","","4","0","1","4","0","Montgomery","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6/1/1914","6/20/1989","3/31/2006","Stock","0","0","OTS","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","3591","2968","","","","622","","","1"
"58412","0","3487509","","COLONIAL AMERICAN BANK","Horsham","PA","19044","6/30/2010","8/17/2020","NM","300 Welsh Rd. Bldg No. 4, #","","1","0","0","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/9/2007","2/9/2007","6/22/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","697","647","","0","1","49","0","0","0"
"30218","4983","941176","","COLONIAL BANK, FSB","Vineland","NJ","8360","6/30/2010","8/17/2020","SA","2745 S. Delsea Dr.","","9","0","0","5","0","Cumberland","47220","Vineland-Bridgeton, NJ","1/1/1913","5/12/1943","6/22/2007","Stock","0","0","OTS","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","","13541","9838","","","","3666","","","37"
"26556","6286","266879","","COLONIAL CO-OPERATIVE BANK","Gardner","MA","1440","6/30/2010","8/17/2020","SB","6 City Hall Ave.","","3","0","0","5","0","Worcester","49340","Worcester, MA-CT","1/22/1915","2/26/1986","9/29/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","1986","1916","","0","0","57","0","0","13"
"28481","1673","117074","","COLONIAL FEDERAL SAVINGS BANK","Quincy","MA","2170","6/30/2010","8/17/2020","SA","15 Beach St.","","4","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","7/7/1937","3/31/2006","Non-Stock","0","0","OTS","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","colonialfed.com","5933","4104","","","","1829","","","0"
"31361","6809","339072","","COLONIAL SAVINGS, F.A.","Fort Worth","TX","76102","6/30/2010","8/17/2020","SA","2626c W. Fwy.","","8","0","0","5","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1962","6/10/1963","4/15/2010","Stock","0","1","OTS","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.gocolonial.com","24662","23460","","","","1189","","","13"
"57630","0","3205909","","COLONIAL VIRGINIA BANK","Gloucester","VA","23061","6/30/2010","8/17/2020","SM","6720 Sutton Rd.","","3","0","0","4","0","Gloucester","47260","Virginia Beach-Norfolk-Newport News, VA-NC","11/6/2003","11/6/2003","4/27/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","3095","2406","","0","1","672","0","4","12"
"22257","0","491934","1085170","COLONY BANK","Fitzgerald","GA","31750","6/30/2010","8/17/2020","NM","302 S. Main St.","COLONY BANKCORP INC","29","0","0","4","0","Ben Hill","","","4/15/1976","4/15/1976","8/1/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","colony.bank","30345","26471","","0","17","3809","0","40","8"
"34522","15778","2595461","3178366","COLORADO CAPITAL BANK","Castle Rock","CO","80104","6/30/2010","8/17/2020","NM","7505 Village Sq. Drive, # 10","BANKVEST INC","9","0","0","4","0","Douglas","19740","Denver-Aurora-Lakewood, CO","4/20/1998","4/20/1998","4/23/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","21857","20844","","0","57","930","0","0","26"
"24247","15475","132853","1054813","COLORADO COMMUNITY BANK","Yuma","CO","80759","6/30/2010","8/17/2020","SM","615 W. Eighth","WASHINGTON INVESTMENT CO","18","0","0","4","0","Yuma","","","12/20/1982","12/20/1982","3/25/2010","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","15433","15348","","0","1","62","0","22","0"
"3027","0","320155","2146359","COLORADO EAST BANK & TRUST","Lamar","CO","81052","6/30/2010","8/17/2020","NM","100 W. Pearl St.","COLOEAST BANKSHARES INC","18","0","1","2","0","Prowers","","","4/22/1905","1/1/1934","3/14/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","20283","16936","","57","8","3209","0","5","68"
"33111","8876","1718469","","COLORADO FEDERAL SAVINGS BANK","Greenwood Villag","CO","80111","6/30/2010","8/17/2020","SA","8400 E. Prentice Ave, # 545","","1","0","0","5","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","6/29/1990","6/29/1990","3/29/2009","Stock","0","0","OTS","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.coloradofederalbank.com","7795","7674","","","","82","","","39"
"1769","0","658559","1883693","COLORADO STATE BANK AND TRUST, N. A.","Denver","CO","80202","6/30/2010","8/17/2020","N","1600 Broadway","BOK FINANCIAL CORP","15","0","0","9","0","Denver","19740","Denver-Aurora-Lakewood, CO","10/1/1908","1/1/1934","9/21/2007","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","","19184","8365","","2","0","10420","0","241","156"
"26424","0","935858","2233932","COLORADO VALLEY BANK,SSB","La Grange","TX","78945","6/30/2010","8/17/2020","SB","143 N. Main","LA GRANGE BANCSHARES INC","2","0","0","8","0","Fayette","","","11/4/1985","11/4/1985","1/18/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","691","683","","0","3","0","0","5","0"
"28834","2454","174572","","COLUMBIA BANK","Fair Lawn","NJ","7410","6/30/2010","8/17/2020","SA","19-01 Rt. 208","","44","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1926","12/27/1937","3/31/2006","Stock","0","0","OTS","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.columbiabankonline.com","109194","92010","","","","15634","","","1550"
"5677","0","216632","3058516","COLUMBIA BANK","Lake City","FL","32055","6/30/2010","8/17/2020","NM","173 N.W. Hillsboro St.","FIRST COLUMBIA BCORP INC","4","0","0","4","1","Columbia","","","1/1/1912","1/1/1934","7/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","6215","5150","","0","0","1058","0","5","2"
"35013","0","2802664","3117329","COLUMBIA COMMUNITY BANK","Hillsboro","OR","97123","6/30/2010","8/17/2020","NM","314 E. Main St, # A","COLUMBIA COMMERCIAL BCORP","4","0","0","4","0","Washington","38900","Portland-Vancouver-Hillsboro, OR-WA","4/12/1999","4/12/1999","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","8606","7770","","0","54","782","0","0","0"
"22312","0","1006344","1022858","COLUMBIA NATIONAL BANK","Columbia","IL","62236","6/30/2010","8/17/2020","N","700 Colombia Ctr.","COLUMBIA BANCSHARES INC","1","0","0","4","1","Monroe","41180","St. Louis, MO-IL","8/2/1976","8/2/1976","9/19/2007","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","880","789","","3","0","88","0","0","0"
