cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","3/31/2013","11/15/2020","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","4","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","177402","3812","181214","0","181214","157385","157385","7436","50572","31790","18782","6403","92949","25","","0","21103","","2025","0","170","1174","681","701","0","0","701","0","0","0","0","","2413","2413","7436","0","2309",""
"58358","0","3465383","1247334","1ST COMMERCE BANK","North Las Vegas","NV","89031","3/31/2013","11/15/2020","NM","5135 Camino Al Norte, # 4","CAPITOL BCORP LTD","1","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","10/18/2006","10/18/2006","2/21/2013","Stock","0","0","FDIC","DIF","San Francisco","CHICAGO","Phoenix","San Francisco","Western","Western","0","0","","13426","972","14398","0","14398","11812","11812","462","11350","6169","5181","0","0","0","","0","2050","","533","0","0","488","45","3","0","0","3","0","0","0","2673","","2668","2668","0","462","201",""
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","3/31/2013","11/15/2020","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","38804","452","39256","0","39256","24652","24652","118","11447","3042","8405","0","6097","6990","","6858","6134","","1580","0","27","1201","352","32","0","25","7","0","0","0","4997","","0","0","0","118","452",""
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","3/31/2013","11/15/2020","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","14","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","3/25/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","439731","6023","445754","0","445754","221531","221531","41344","123729","59168","64561","0","56458","0","","0","222316","0","410","0","0","60","350","1497","0","0","0","1497","0","0","89387","0","1571","1384","41164","180","6023",""
"58321","0","3452123","","1ST ENTERPRISE BANK","Los Angeles","CA","90017","3/31/2013","11/15/2020","NM","818 W. 7th St, # 220","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/3/2006","7/3/2006","7/10/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","419306","5703","425009","0","425009","255641","255641","1215","200511","100970","99541","10290","43625","0","","0","155196","0","4335","68","749","144","3374","9837","0","0","9837","0","0","0","358707","0","2371","0","0","1215","5988",""
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","3/31/2013","11/15/2020","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","81511","1543","83054","4","83058","70899","70899","2607","34978","15681","19297","14623","18691","0","","0","11912","","247","0","8","16","223","0","0","0","0","0","0","0","12393","","8974","7697","0","2607","961",""
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","3/31/2013","11/15/2020","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","31898","612","32510","4","32514","28976","28976","0","8098","1479","6619","9875","11003","0","","0","3522","","16","0","0","16","0","0","0","0","0","0","0","0","8056","","950","265","0","0","425",""
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","3/31/2013","11/15/2020","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","304719","12861","317580","0","317580","473","473","0","150","0","150","0","236","87","","6244","1748","0","308141","303125","0","1300","3716","974","0","372","602","0","0","999","0","0","8437","8390","0","0","5980",""
"58548","0","3655081","","1ST MANATEE BANK","Parrish","FL","34219","3/31/2013","11/15/2020","NM","12215 Us Hwy. 301 N","","2","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","1/25/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","69769","1091","70860","139","70999","52538","52538","6874","25567","6715","18852","1629","18468","0","","0","18069","","392","0","0","99","293","0","0","0","0","0","0","0","24859","","43","43","1967","4907","823",""
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","3/31/2013","11/15/2020","N","730 E. Main St.","","11","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","81649","1492","83141","3","83144","78735","78735","7355","28339","18079","10260","4732","38309","0","","0","3044","","1259","0","231","449","579","105","0","105","0","0","0","0","33767","","226","0","3730","3625","1036",""
"3564","11706","737632","3437782","1ST NATIONAL BANK OF SOUTH FLORIDA","Homestead","FL","33030","3/31/2013","11/15/2020","N","1550 N. Krome Ave.","HOMETOWN OF HOMESTEAD BK CO","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","168233","2200","170433","156","170589","161533","161533","9132","81319","55167","26152","2496","60129","8457","","0","3828","0","1135","0","62","59","1014","4093","0","0","4093","0","0","0","164211","0","4578","4332","35","9097","2200",""
"26977","10790","1000511","2421896","1ST NATIONAL COMMUNITY BANK","East Liverpool","OH","43920","3/31/2013","11/15/2020","N","16924 St. Clair Ave.","TRI-STATE 1ST BANC INC","6","0","1","8","0","Columbiana","","","6/1/1987","6/1/1987","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","61552","1111","62663","0","62663","40581","40581","93","18509","14329","4180","1117","19867","995","","0","9259","","9480","0","121","6955","2404","3343","0","3343","0","0","0","0","0","","213","0","52","41","933",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","3/31/2013","11/15/2020","SB","6920 220th St. Sw, # 300","FS BCORP INC","7","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","7/9/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","296661","5044","301705","164","301869","135851","135851","38885","37159","21410","15749","2776","57031","0","","0","52673","0","113340","0","1325","1910","110105","5","0","0","5","0","0","0","143139","0","2403","1626","35044","3841","4100",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","3/31/2013","11/15/2020","SM","100 N. Michigan St.","1ST SOURCE CORP","79","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","3299841","84011","3383852","0","3383852","1255336","1255336","49647","559108","429952","129156","18941","543753","83887","","18971","1813813","98653","76319","0","12485","25396","38438","219413","0","0","1345","218068","0","12212","1100855","0","8582","8582","19205","30442","45480",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","3/31/2013","11/15/2020","NM","4800 Fashion Sq. Blvd, # 100","VALLEY FINANCIAL GROUP LTD","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","6/11/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","133049","2151","135200","0","135200","84354","84354","4009","59702","40724","18978","731","19150","762","","0","47637","","2179","10","1557","143","469","1030","0","0","117","913","0","0","42564","","0","0","140","3869","1875",""
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","3/31/2013","11/15/2020","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","11574","131","11705","0","11705","6402","6402","0","939","383","556","0","4528","935","","1651","328","","3324","0","25","2400","899","0","0","0","0","0","0","0","0","","0","0","0","0","131",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","3/31/2013","11/15/2020","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","15","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","390344","5095","395439","0","395439","286567","286567","9958","88277","60112","28165","6186","181071","1075","","40","58846","0","28514","2583","1403","17530","6998","21471","0","21244","227","0","0","0","345476","0","0","0","5180","4778","5095",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","3/31/2013","11/15/2020","NM","24 Commerce Dr.","","3","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","99198","791","99989","0","99989","57895","57895","6306","34845","33376","1469","0","15736","1008","","1560","35952","","4581","0","0","1302","3279","0","0","0","0","0","0","0","0","","0","0","0","6306","791",""
"35408","0","2860440","2860431","1ST UNITED BANK","Boca Raton","FL","33432","3/31/2013","11/15/2020","SM","One N. Fedl Hwy.","1ST UNITED BCORP INC","26","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","4/1/2012","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","915168","9339","924507","0","924507","777778","777778","40063","527866","203459","324407","41033","165597","3219","","0","135446","26092","11093","0","7049","159","3885","190","0","0","190","0","0","0","144066","19539","18919","18319","3208","36855","9339",""
"31249","6607","350572","3800630","1ST UNITED BANK","Faribault","MN","55021","3/31/2013","11/15/2020","NM","430 4th St Nw","FARIBAULT FSL BCORP INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","75895","1123","77018","0","77018","60024","60024","3619","30111","21898","8213","1191","22252","2851","","3637","10777","","2534","0","456","1414","664","46","0","46","0","0","0","0","26931","","1719","1719","2242","1377","1123",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","3/31/2013","11/15/2020","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","261718","3287","265005","0","265005","220338","220338","48241","113598","82808","30790","28327","28455","1717","","18","42737","0","880","0","48","375","457","1031","0","0","1031","0","0","0","125663","0","22246","22096","10557","37684","3212",""
"29132","2966","777777","2499822","3RD FED BANK","Newtown","PA","18940","3/31/2013","11/15/2020","SB","3 Penns Trail","TF FINANCIAL CORP","14","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1921","3/23/1935","1/30/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","521568","6662","528230","0","528230","521261","521261","11338","108721","26197","82524","17814","383388","0","","0","5194","0","1774","0","463","104","1207","0","0","0","0","0","0","0","324254","0","1229","0","6527","4811","5641",""
"91005","0","455253","3688061","5STAR BANK","Colorado Springs","CO","80914","3/31/2013","11/15/2020","NM","Pain &stewart St, Bldg. 1485","ARMED FORCES BENEFIT ASSN","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/3/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","99567","1206","100773","358","101131","90614","90614","7140","67910","26179","41731","1231","14333","0","","0","7571","","464","0","33","102","329","2482","0","0","14","2468","0","0","0","","467","60","2433","4707","1206",""
"27831","358","671370","3825156","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","3/31/2013","11/15/2020","SA","14757 S Cicero Ave","AJS BCORP MHC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","119347","1527","120874","0","120874","120684","120684","0","7575","3890","3685","5940","107169","0","","0","0","","126","0","0","0","126","64","0","64","0","0","0","0","65278","","2230","1131","0","0","1277",""
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","3/31/2013","11/15/2020","N","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","3/31/2009","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","93115","1726","94841","0","94841","80006","80006","3730","36670","20196","16474","1673","32955","4978","","1","10334","","4493","0","3001","340","1152","7","0","0","7","0","0","0","11136","","4551","4035","172","3558","1193",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","3/31/2013","11/15/2020","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","146838","1841","148679","67","148746","148432","148432","0","68089","5247","62842","8729","71614","0","","0","32","","282","277","0","0","5","0","0","0","0","0","0","0","18022","","0","0","0","0","1798",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","3/31/2013","11/15/2020","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","41292","542","41834","0","41834","41713","41713","17237","37","37","0","0","24439","0","","0","0","","121","0","0","0","121","0","0","0","0","0","0","0","0","","0","0","17237","0","461",""
"30619","5642","416272","","ABBEVILLE SAVINGS AND LOAN, SSB","Abbeville","SC","29620","3/31/2013","11/15/2020","SB","209 S. Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","33689","691","34380","0","34380","33617","33617","960","6115","6115","0","0","26542","0","","0","52","","704","0","25","328","351","7","0","0","7","0","0","0","21479","","1110","0","499","461","433",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","3/31/2013","11/15/2020","NM","401 Spruce St.","ABBY BCORP INC","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","216977","3877","220854","0","220854","193523","193523","9249","73823","30682","43141","15342","57171","37938","","13549","8872","0","2391","0","89","990","1312","2519","0","945","1574","0","0","113","35936","0","3182","1771","3170","6079","2812",""
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60644","3/31/2013","11/15/2020","NM","5645 W. Lake St.","GREATER CHICAGO FINANCIAL CORP","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/1/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","227755","5176","232931","0","232931","222429","222429","13934","123672","81240","42432","52054","32769","0","","0","8535","0","1450","0","317","119","1014","517","0","0","517","0","0","0","67989","0","3793","3441","5017","8917","3188",""
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","3/31/2013","11/15/2020","SM","6 Harrison Ave.","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/21/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","81301","797","82098","0","82098","80339","80339","9085","8977","4029","4948","6652","55625","0","","0","1470","","278","0","208","45","25","11","0","0","11","0","0","0","28714","","1113","243","6762","2323","839",""
"32266","8070","202578","3910641","ACACIA FEDERAL SAVINGS BANK","Falls Church","VA","22043","3/31/2013","11/15/2020","SA","7600 Leesburg Pike, # 200","AMERITAS MUTUAL HOLDING CO","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","473546","6714","480260","0","480260","478321","478321","0","85559","5112","80447","0","392762","0","","0","1192","0","747","0","105","56","586","0","0","0","0","0","0","0","404326","0","6461","0","0","0","4105",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Colorado Springs","CO","80920","3/31/2013","11/15/2020","N","2835 Briargate Blvd.","DICKINSON FINANCIAL CORP II","55","0","0","7","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","3/28/2008","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","73253","5937","79190","0","79190","71466","71466","14413","32050","9204","22846","3717","21286","0","","0","3266","0","1156","205","35","64","852","3302","0","0","3302","0","0","0","0","0","0","0","51","14362","1515",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","3/31/2013","11/15/2020","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","9/22/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","52234","1026","53260","1","53261","28397","28397","1151","13910","0","13910","0","6078","7258","","12534","8816","","3418","0","0","2203","1215","96","0","0","96","0","0","0","19613","","0","0","945","206","705",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","3/31/2013","11/15/2020","NM","8712 W. Dodge Rd.","3MV BCORP INC","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/17/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","128038","2015","130053","0","130053","84565","84565","16013","47492","20171","27321","3719","16783","558","","271","42916","","964","0","37","352","575","1337","0","0","1337","0","0","4812","52699","","332","332","5060","10953","1737",""
