cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,sc,scus,scust,scage,scmuni,SCDOMO,idscod,idsccmmb,scabs,scsfp,scodot,scford,IDSCEQ,sceq,SCEQFV,schtmres,idahta,scres,scpledge,scmtgbk,idscgtpc,scgty,scodpc,idsccmo,sccol,scodpi,idsccmt,sccmpt,sccmot,scha,scaf,scrdebt,scsnhaa,scsnhaf,trade,idtrrval,trlreval
"57157","0","2998660","2998651","1ST REGENTS BANK","Andover","MN","55304","12/31/2011","11/15/2020","NM","1777 Bunker Lake Blvd. Nw","ALLIANCE BANK SHARES CORP","1","0","0","4","1","Anoka","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/22/2001","5/22/2001","12/14/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","7309","6779","0","6779","530","0","0","0","0","0","0","0","0","0","","","","","6188","3570","3570","3570","0","0","0","0","0","0","0","0","7309","7309","0","0","0","0","0"
"57633","0","1018927","","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","12/31/2011","11/15/2020","SB","6920 220th St. Sw, # 300","","7","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","3/31/2006","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","26899","22894","0","22894","4005","0","0","0","0","0","0","0","0","0","","","","","0","8565","8565","8565","0","0","0","0","0","0","0","0","26899","26899","2422","2461","0","0","0"
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","12/31/2011","11/15/2020","SM","100 N. Michigan St.","1ST SOURCE CORP","79","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","6/7/2008","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.1stsource.com","878724","730072","20016","710056","106852","36310","0","0","0","0","36310","4713","777","777","","","","","250361","328947","159305","159305","0","169642","169642","0","0","0","0","0","878724","877948","33525","33586","18845","18845","19294"
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","12/31/2011","11/15/2020","NM","4805 Towne Ctr. Rd, # 100","VALLEY FINANCIAL GROUP LTD","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","7201","6343","0","6343","444","414","0","0","0","0","414","0","0","0","","","","","5533","1598","1598","1598","0","0","0","0","0","0","0","0","7201","7201","0","0","0","0","0"
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","12/31/2011","11/15/2020","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","9194","9194","0","9194","0","0","0","0","0","0","0","0","0","0","","","","","328","9054","9054","9054","0","0","0","0","0","0","0","3004","6190","9194","0","0","0","0","0"
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","12/31/2011","11/15/2020","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","14","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","316552","253116","0","253116","58613","2107","0","0","0","853","1254","0","2716","2716","","","","","69370","239884","239884","239884","0","0","0","0","0","0","0","174169","142383","313202","0","0","0","0","0"
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","12/31/2011","11/15/2020","NM","24 Commerce Dr.","","2","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","8359","8359","0","8359","0","0","0","0","0","0","0","0","0","0","","","","","8189","1373","1373","1373","0","0","0","0","0","0","0","0","8359","8359","0","0","0","0","0"
"35408","0","2860440","2860431","1ST UNITED BANK","Boca Raton","FL","33432","12/31/2011","11/15/2020","SM","One N. Fedl Hwy.","1ST UNITED BCORP INC","24","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","10/21/2011","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","201722","201722","0","201722","0","0","0","0","0","0","0","0","0","0","","","","","23343","201722","193965","193965","0","7757","7757","0","0","0","0","0","201722","201722","0","0","0","0","0"
"31249","6607","350572","3800630","1ST UNITED BANK","Faribault","MN","55021","12/31/2011","11/15/2020","SA","430 4th St Nw","FARIBAULT FSL BCORP INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","38903","8775","","8775","30128","0","0","","","","0","","0","0","","","0","","","3167","4","4","0","3163","3163","0","0","","","1834","37069","38903","","","0","0",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","12/31/2011","11/15/2020","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","44291","43621","0","43621","670","0","0","0","0","0","0","0","0","0","","","","","8419","37108","24393","24393","0","12715","12715","0","0","0","0","670","43621","44291","0","0","0","0","0"
"91005","0","455253","3688061","5STAR BANK","Colorado Springs","CO","80914","12/31/2011","11/15/2020","NM","Pain &stewart St, Bldg. 1485","ARMED FORCES BENEFIT ASSN","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","5/1/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","63365","52111","0","52111","11254","0","0","0","0","0","0","0","0","0","","","","","390","30264","12578","12578","0","17686","17686","0","0","0","0","0","63365","63365","4000","3998","0","0","0"
"27831","358","671370","3825156","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","12/31/2011","11/15/2020","SA","14757 S Cicero Ave","AJS BCORP MHC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","80321","79977","","79977","320","0","0","","","","0","","24","24","","","0","","","50354","50354","50354","0","0","0","0","0","","","0","80321","80297","","","0","0",""
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","12/31/2011","11/15/2020","N","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","5","0","1","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","3/31/2009","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","19177","17307","0","17307","769","1101","0","0","0","635","466","0","0","0","","","","","13287","16244","6528","6528","0","9716","9716","0","0","0","0","0","19177","19177","0","0","0","0","0"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","12/31/2011","11/15/2020","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","83130","11956","","11956","71174","0","0","","","","0","","0","0","","","0","","","5","5","5","0","0","0","0","0","","","0","83130","83130","","","0","0",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","12/31/2011","11/15/2020","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","77","77","0","77","0","0","0","0","0","0","0","0","0","0","","","","","62","77","77","77","0","0","0","0","0","0","0","77","0","77","0","0","0","0","0"
"30619","5642","416272","","ABBEVILLE SAVINGS AND LOAN, SSB","Abbeville","SC","29620","12/31/2011","11/15/2020","SB","209 S. Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","28116","12916","0","12916","11610","3590","2065","0","0","0","1525","0","0","0","","","","","0","14503","10106","10106","0","4397","2332","2065","0","0","0","20048","8068","28116","0","0","0","0","0"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","12/31/2011","11/15/2020","NM","401 Spruce St.","ABBY BCORP INC","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","36073","12889","0","12889","23178","0","0","0","0","0","0","0","6","6","","","","","8118","1092","641","641","0","451","451","0","0","0","0","0","36073","36066","8241","8262","0","0","0"
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","12/31/2011","11/15/2020","SM","6 Harrison Ave.","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/21/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","18904","18904","0","18904","0","0","0","0","0","0","0","0","0","0","","","","","2342","8143","8010","8010","0","133","133","0","0","0","0","0","18904","18904","0","0","0","0","0"
"32266","8070","202578","3910641","ACACIA FEDERAL SAVINGS BANK","Falls Church","VA","22043","12/31/2011","11/15/2020","SA","7600 Leesburg Pike, # 200","UNIFI MUTUAL HOLDING CO","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","78884","38502","","38502","0","40381","40381","","","","0","","1","1","","","0","","","43444","3063","3063","0","40381","0","40381","0","","","3030","75854","78883","","","0","0",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Colorado Springs","CO","80920","12/31/2011","11/15/2020","N","2835 Briargate Blvd.","DICKINSON FINANCIAL CORP II","55","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","3/28/2008","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","76758","75218","2007","73211","0","0","0","0","0","0","0","0","1540","1540","","","","","11692","57791","57791","57791","0","0","0","0","0","0","0","0","76758","75218","0","0","0","0","0"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","12/31/2011","11/15/2020","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","9/22/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","19236","9333","0","9333","9903","0","0","0","0","0","0","0","0","0","","","","","10413","7612","7612","7612","0","0","0","0","0","0","0","0","19236","19236","0","0","0","0","0"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","12/31/2011","11/15/2020","NM","210 N. 78th St.","3MV BCORP INC","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/10/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","31651","30512","0","30512","1139","0","0","0","0","0","0","0","0","0","","","","","980","27673","20728","20728","0","6945","6945","0","0","0","0","0","31651","31650","0","0","0","0","0"
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","12/31/2011","11/15/2020","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","85824","79505","0","79505","242","4581","620","0","0","0","3961","0","1496","1496","","","","","50107","620","620","0","620","0","0","0","0","0","0","39987","45837","84328","34402","34491","0","0","0"
"58562","0","3535848","","ACCESSBANK TEXAS","Denton","TX","76201","12/31/2011","11/15/2020","NM","320 W. Eagle Drive, # 100","","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","10/5/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","28544","28544","0","28544","0","0","0","0","0","0","0","0","0","0","","","","","0","28544","25244","25244","0","3300","3300","0","0","0","0","0","28544","28544","0","0","0","0","0"
