cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","9/30/2019","8/22/2022","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","18","64436","7275","5320","7658","0","47892","472","0","673","0","0","938","64436","57779","57575","49613","57575","76.3421276300498","0","0","0","0","204","6657","6657","0","200","1320","5137","0","1253","0","806","60870","6172","63264.75","63258","51410","63666","0","0","0","0","7976","2741","0","0","6368","6621","472","6368","0"
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","9/30/2019","8/22/2022","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","22","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","4/11/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","186","1342008","20756","12268","209993","0","1022792","8977","0","26699","1460","13147","47161","1342008","1185760","1023648","805504","1023648","81.1957613113017","0","0","153499","0","8613","156248","156248","0","6061","85470","64717","0","5266","0","3652","1245053","433769","1253483.25","1322869.5","1187248","1249904","29142","19036","0","10106","174731","5710","116800","6738","293562","142839","8977","293562","3668"
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","9/30/2019","8/22/2022","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","12","95211","19382","15913","224","0","73292","1135","0","1480","0","0","833","95211","80418","75039","67526","75039","92.0220558855651","0","0","5178","0","201","14793","14793","0","2500","7750","4543","0","4333","0","187","89429","4286","99040","98932","71756","97127","404","404","0","0","6067","1500","5178","0","3213","14793","900","3213","0"
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","9/30/2019","8/22/2022","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","4","40877","7973","5880","0","0","32260","404","0","147","0","0","497","40877","32220","31131","30839","31131","93.2537390076385","0","0","1024","0","65","8657","8657","0","1","7951","705","0","370","0","112","38140","4469","40383.75","40043.5","30315","39087","286","286","0","0","4617","1506","1024","0","1080","8657","379","1080","0"
"31410","6903","535575","3834710","1ST FEDERAL SAVINGS BANK OF SC, INC.","Walterboro","SC","29488","9/30/2019","8/22/2022","SA","300 Robertson Blvd.","FIRST CAROLINA BANCSHARES M H C","2","0","0","5","0","Colleton","","","1/1/1962","8/9/1963","4/30/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.1stfederalofsc.com","26","97652","6504","5686","7324","0","80196","853","0","1988","0","415","1225","97652","88619","83819","69197","83819","92.3284304954133","0","0","4500","0","300","9033","9033","0","1013","1111","6909","0","31","0","264","93206","15480","94590.5","96576","55990","96535","0","0","0","0","5303","925","4500","0","11152","9033","701","11152","0"
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","9/30/2019","8/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","329","657869","52068","40797","50786","2200","479408","26012","0","51730","440","0","21237","657869","492453","458372","450782","458372","96.9425871522844","0","0","19312","0","14769","165416","165416","0","88","89912","75416","0","15219","0","6695","573191","1907","665024.5","654684.5","578882","655277","0","0","0","0","7150","230","0","0","1825249","165416","7468","1825249","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","9/30/2019","8/22/2022","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","70","195595","10631","6507","24923","1726","142275","1266","0","4470","298","3290","7982","195595","179008","172073","130955","172073","78.6074467345188","0","0","4000","0","2935","16587","16587","0","850","821","14916","0","2088","0","1657","175431","63139","189431","195066.5","124935","195691","2306","1165","0","1141","15324","2064","4000","15043","29094","14782","1434","29094","86107"
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","9/30/2019","8/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","23","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","11/15/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","428","1693877","87055","71111","106038","100","1391924","12765","0","28288","178","19152","61142","1693877","1494132","1398541","1361147","1398541","78.8462500947361","0","0","76864","0","18727","199745","199745","0","0","89274","110471","0","2192","0","5723","1569173","762651","1645344.25","1667104.5","1404699","1643941","35136","26017","0","9119","108265","3422","76864","80619","272977","191203","13052","272977","215374"
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","9/30/2019","8/22/2022","SM","100 N. Michigan St, # B","1ST SOURCE CORP","83","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","1164","6672908","133115","38955","1032185","0","5019259","108941","29102","60975","629","87385","310258","6672908","5858813","5392181","4146116","5392181","56.8167261971264","243888","29606","108520","0","84618","814095","794220","0","2818","273814","517588","19875","11843","2413","20597","6090399","962933","6496123.75","6659763","5933142","6542767","68829","49066","0","19763","643464","19647","97989","28654","1045769","717548","74633","1045769","1095484"
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","9/30/2019","8/22/2022","NM","4800 Fashion Sq. Blvd, # 100","1ST STATE FINANCIAL LTD","5","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","62","291608","64562","54447","2571","0","205985","2934","0","14896","337","1021","2236","291608","262756","245178","135415","245178","55.3593782493282","0","0","16500","0","1078","28852","28852","0","6040","21139","1673","0","5016","138","490","263003","8978","285012.5","285673","262364","288078","0","0","0","0","6500","18998","16500","1129","112549","28857","2934","112549","11859"
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","9/30/2019","8/22/2022","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","5","25319","1712","1354","10696","3383","9222","108","0","74","10","0","222","25320","21384","21370","16757","21370","93.5272659246095","0","0","0","0","14","3936","3936","0","309","391","3236","0","321","0","131","24655","10311","26367.25","25623.5","11149","25276","0","0","0","0","269","3","0","0","388","3843","108","388","0"
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","9/30/2019","8/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","16","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","185","1098294","14206","3082","488267","0","558132","5360","0","12955","351","339","24044","1098294","987415","959849","891149","959849","72.5981490380115","0","0","17000","2000","8566","110879","110879","0","771","9363","100745","0","2897","0","3644","1049481","758757","1081198","1093271","597766","1089251","14015","9724","16","4275","72275","25503","17000","0","95630","107486","6960","95630","0"
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","9/30/2019","8/22/2022","NM","44 Commerce Dr.","","4","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/16/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","49","271236","38954","30207","10901","513","210498","1811","0","8452","359","0","1559","271236","248686","237847","199964","237847","71.569043546957","0","0","10105","0","734","22550","22550","0","9231","6000","7319","0","4737","0","575","252119","76175","260009.25","262209.5","196886","256328","0","0","0","0","62970","11403","10105","0","16181","22535","1810","16181","0"
"31249","6607","350572","4498726","1ST UNITED BANK","Faribault","MN","55021","9/30/2019","8/22/2022","NM","430 4th St Nw","J&B FINANCIAL HOLDINGS INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","30","143146","13743","12830","44701","0","76385","674","0","2559","0","4614","1144","143146","123297","122382","98948","122382","92.7041991278358","0","0","0","0","915","19849","19849","0","77","17303","2469","0","205","0","483","133916","25932","143169.25","142708","94296","138897","0","0","0","0","0","38","0","605","22938","15691","674","22938","2862"
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","9/30/2019","8/22/2022","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","68","509098","11448","9945","54441","0","430111","2331","0","471","7565","0","5062","509098","446679","433796","342277","433796","78.7038763973797","200","0","10000","0","2683","62419","62419","0","341","40659","21419","0","2269","1993","1430","494497","66555","510494","525081","377966","517167","1060","1060","0","0","2306","1321","10000","0","32689","62577","2331","32689","0"
"16910","0","449430","3438051","22ND STATE BANK","Louisville","AL","36048","9/30/2019","8/22/2022","NM","1920 Main St.","FEB BANCSHARES INC","5","0","0","4","1","Barbour","","","1/1/1917","5/29/1950","10/1/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.22ndstatebank.com","41","135032","8183","4706","20096","4651","95016","1501","0","1719","333","0","5034","135032","120209","110869","93397","110869","84.8056441585122","0","0","9000","0","340","14823","14823","0","50","23017","-8244","0","2423","0","525","124469","39351","141567","138376.5","94117","139372","3326","3326","0","0","27100","3660","9000","0","14780","14874","1180","14780","0"
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80914","9/30/2019","8/22/2022","NM","Peterson Air Force Base, 455","LITTLE LONDON BCORP","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","45","250706","3666","52","1996","19900","219893","2879","0","2249","0","982","2020","250706","211030","210211","158144","210211","73.1912384322006","0","0","0","0","819","39676","39676","0","385","30965","8326","0","61","0","794","241841","49001","223566","231632","227471","237067","0","0","0","0","13496","2873","0","0","38412","38759","2844","38412","0"
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","9/30/2019","8/22/2022","NM","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","36","191573","18317","7861","1334","0","165165","1933","0","2551","0","0","4206","191573","172390","153370","97822","153370","68.3743521204811","0","0","18458","0","562","19183","19183","0","3750","23097","-7664","0","133","0","494","174360","23773","191287","189772.5","163303","187867","0","0","0","0","12325","14816","1000","254","40336","16775","1933","40336","0"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","9/30/2019","8/22/2022","SA","6 Bowery","","6","0","1","5","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","99","335290","35626","32014","0","0","287103","2941","0","4479","0","1947","6135","335290","289120","287606","207195","287606","90.6027505840472","0","0","0","0","1514","46170","46170","0","2000","0","44170","0","229","0","1068","319117","131380","341433.75","338542.5","184747","330916","0","0","0","0","8040","585","0","659","4839","40694","2384","4839","0"
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","9/30/2019","8/22/2022","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","20","53548","1621","1284","984","0","44109","513","0","1518","6","4337","973","53548","37401","35320","33130","35320","90.6412723568033","0","0","1000","0","1081","16147","16147","0","0","0","16147","0","1207","0","212","46377","24938","53890.75","53069.5","39971","52659","0","0","0","0","3613","25","1000","1964","17855","14692","513","17855","5825"
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","9/30/2019","8/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","17","78683","5683","4848","21577","0","46473","601","0","463","129","0","4358","78683","69051","57823","50935","57823","96.8628942999447","0","0","10750","0","478","9632","9632","0","0","0","9632","0","142","0","320","72898","50575","78218","79260.5","41487","76348","2333","2333","0","0","2869","816","10750","0","4919","8424","520","4919","0"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","9/30/2019","8/22/2022","NM","401 E. Spruce St.","ABBY BCORP INC","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","102","527025","22749","12882","74484","7832","396305","5499","0","13319","974","2335","9027","527025","480376","431661","360240","431661","89.4108808469816","7000","0","40000","0","1715","46649","46649","0","3000","10027","33622","0","3093","170","1602","491503","122124","514500","523295.5","428522","516487","6455","6455","0","0","54381","1386","40000","2029","59678","45837","5372","59678","7926"
"26590","13875","61476","3728930","ABINGTON BANK","Abington","MA","2351","9/30/2019","8/22/2022","SM","6 Harrison Ave.","HOMETOWN FINANCIAL GROUP MHC","6","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1916","3/6/1986","5/18/2019","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","0","www.abingtonbank.com","76","577410","15854","5152","47774","4711","448217","324","0","14504","0","26474","19876","577410","489082","447077","381023","447077","83.6670558604986","0","0","38095","0","3910","88328","88328","0","1","86459","1868","0","1500","0","1512","505854","256483","429506.5","583803.5","376169","554355","10674","10674","0","0","66191","173","38095","0","57698","61860","526","57698","0"
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64154","9/30/2019","8/22/2022","N","8551 N Boardwalk Ave.","DICKINSON FINANCIAL CORP II","76","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","589","1619130","84202","36464","161003","0","1326267","18071","0","18805","71","3164","25618","1619130","1378520","1312104","1066990","1312104","77.9384233623951","4241","0","50000","0","12175","240610","240610","0","12400","186099","42111","0","7795","128","4496","1523734","631368","1566717.25","1605061.5","1410874","1593991","0","0","0","0","109215","15257","50000","16338","275188","236237","17651","275188","44014"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","9/30/2019","8/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","21","129988","3111","1037","19542","2264","98117","2122","0","1340","45","0","5569","129988","115848","114344","98274","114344","80.9788780377016","0","0","678","0","826","14140","14140","0","300","4642","9198","0","3590","0","2378","120960","29936","131108.5","129890","113263","129150","2182","2182","0","0","5339","86","678","0","9448","13896","1424","9448","0"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","9/30/2019","8/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","7","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","109","637935","78839","66079","63130","0","464411","6853","0","9887","0","11863","9805","637935","564169","551604","372127","551604","46.4384378073943","0","0","8061","0","4504","73766","73766","0","789","55577","17400","0","335","0","1633","593620","120480","573603.25","607817.5","561072","566197","4984","4984","0","0","48205","20027","8061","2665","107658","62193","6853","107658","37860"
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","9/30/2019","8/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","5","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","72","424206","24269","19622","50849","13600","315400","4017","0","9458","0","421","10209","424206","386333","383646","291293","383646","62.8811289389621","0","0","0","0","2687","37873","37873","0","3311","32848","1714","0","3295","2559","966","399471","94288","394939.25","406680","326575","404190","6110","6110","0","0","44112","1446","0","3003","51211","37576","4017","51211","8862"
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","9/30/2019","8/22/2022","NM","16 Lincoln Sq.","ACNB CORP","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","334","1721986","117715","94716","208171","0","1277371","13924","0","27778","0","14766","76185","1721986","1548692","1426126","1345776","1426126","92.005188790197","41509","0","67878","0","13179","173294","173294","0","4798","43353","125143","0","4877","0","4512","1580258","509134","1669725.5","1693727.5","1221882","1681354","50373","44161","0","6212","135790","5121","64216","3010","311792","167672","14005","311792","0"
