cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"4829","0","746223","2706726","1880 BANK","Cambridge","MD","21613","12/31/2017","8/22/2022","SM","304 High St.","DELMARVA BANCSHARES INC","6","0","0","4","0","Dorchester","","","1/1/1880","1/1/1934","7/16/2015","Stock","0","1","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","50","354590","43034","40501","33818","204","246736","1846","0","5142","334","2449","22873","354590","305462","299783","219339","299783","76.0388703067006","0","0","0","0","5679","49128","49128","0","13242","33764","2122","0","5528","0","666","321259","96854","331144.8","341213.5","243834","342593","13901","4145","0","9756","16883","11325","0","0","35847","43268","2104","35847","0"
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","12/31/2017","8/22/2022","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","18","101548","6095","5050","2979","0","86323","719","0","1959","3426","0","766","101548","91282","84702","67577","84702","81.0816550454819","0","0","6500","0","80","10266","10266","0","534","16797","-7065","0","541","0","203","94352","8693","97836.4","101253","86737","103636","0","0","0","0","9019","2178","6500","0","7390","10270","719","7390","0"
"22039","0","564856","1128415","1ST BANK","Broadus","MT","59317","12/31/2017","8/22/2022","SM","201 N. Wilbur Ave","1ST UNITED BCORP INC","1","0","0","2","1","Powder River","","","6/9/1975","6/9/1975","3/6/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","9","51026","27544","24675","0","0","22061","555","0","906","0","0","515","51026","44631","44540","32813","44540","89.8038423556872","0","0","0","0","91","6395","6395","0","657","4443","1295","0","10","0","273","46736","379","48834.6","48098.5","24676","49208","0","0","0","0","550","0","0","0","3384","6395","311","3384","0"
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","12/31/2017","8/22/2022","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/19/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","42","147652","11206","2296","38242","2967","88749","1099","0","5330","0","0","1158","147652","133159","132857","86582","132857","81.3662633194871","0","0","0","0","302","14493","14493","0","500","752","13241","0","104","0","807","132254","41029","141690.8","146129","89618","144950","0","0","0","0","1804","549","0","0","1686","14603","1099","1686","0"
"4122","0","350657","","1ST BANK IN HOMINY","Hominy","OK","74035","12/31/2017","8/22/2022","SM","117 N. Price","","1","0","0","8","1","Osage","46140","Tulsa, OK","4/12/1906","1/1/1934","12/22/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.1stbankhominy.com","14","40321","11624","10609","9780","286","17718","183","0","402","45","0","466","40321","36962","36938","29282","36938","91.5872929970776","0","0","0","0","24","3359","3359","0","300","300","2759","0","339","0","162","38393","8196","41655.2","40802","17239","40619","0","0","0","0","2336","102","0","0","1602","3417","183","1602","0"
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","12/31/2017","8/22/2022","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","41","247161","42045","39796","22407","3000","163671","964","0","5250","1265","0","9523","247161","222342","217130","183195","217130","71.6960798762066","0","0","0","0","5212","24819","24819","0","100","0","24719","0","3175","0","639","228874","124415","249605","249989.5","136219","245641","6004","4638","0","1366","10532","8196","0","0","19390","24819","964","19390","0"
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","12/31/2017","8/22/2022","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","5","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","9/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","67","312601","28721","17977","18867","0","246066","2135","0","5126","66","3124","10631","312601","278702","274086","163084","274086","74.6265934081971","0","0","2000","0","2616","33899","33899","0","5165","13820","14914","0","2317","0","1003","282910","137377","299467.2","301537","274261","298623","7267","4288","0","2979","8639","5049","2000","0","44683","31468","2150","44683","0"
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","12/31/2017","8/22/2022","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","15","57817","13522","12438","16641","0","26659","249","0","686","0","0","309","57817","52763","48498","40282","48498","78.0996165422834","3872","0","0","0","393","5054","5054","0","500","1337","3217","0","216","0","156","55738","11416","60735.6","59088","23692","59833","0","0","0","0","6168","64","0","0","3132","5054","249","3132","0"
"58485","0","3594797","","1ST CAPITAL BANK","Salinas","CA","93901","12/31/2017","8/22/2022","NM","150 Main St, # 150, Salinas,","","6","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","5/1/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapitalbank.com","80","580232","65719","51894","74927","0","421555","6378","0","2308","0","69","15654","580231","528239","526076","264370","526076","52.3166962558022","0","0","0","0","2163","51992","51992","0","47979","2127","1886","0","255","0","1493","548376","158859","562823","576784","403685","570051","7654","0","0","7654","4027","9835","0","0","76032","52097","5064","76032","0"
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","12/31/2017","8/22/2022","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","3","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","58","539979","28367","27517","118547","27","378825","4858","0","865","244","0","13104","539979","501775","496903","437190","496903","50.985816872871","3166","0","0","0","1706","38204","38204","0","1025","16200","20979","0","2074","0","1505","524916","189350","513686.8","531316.5","343864","540394","8434","7168","0","1266","35892","958","0","7169","60234","38205","4305","60234","0"
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","12/31/2017","8/22/2022","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","18","64243","6851","2535","10571","0","45562","451","0","725","0","0","534","64243","58115","57980","49588","57980","82.381420030668","0","0","0","0","135","6128","6128","0","200","1320","4608","0","311","0","410","58668","11109","64374.2","63454.5","48246","64043","0","0","0","0","7563","1529","0","0","5241","6332","451","5241","0"
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","12/31/2017","8/22/2022","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","18","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","2/8/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","179","1079274","18754","13784","215725","0","786147","8013","0","10705","0","13221","34722","1079274","952429","922323","725497","922323","82.7244119224166","0","0","20500","0","9606","126845","126845","0","6061","75056","45728","0","7114","0","3478","1015656","180334","1053763.8","1074334","980137","1049682","25051","15207","0","9844","44120","2917","20500","4254","445065","115044","8013","445065","3722"
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","12/31/2017","8/22/2022","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","12","104796","9292","8000","282","9401","84499","1041","0","571","0","0","751","104796","90114","82441","72047","82441","87.0515633903566","0","0","7573","0","100","14682","14682","0","2500","7750","4432","0","5466","0","198","102182","4825","96698","101153.5","81756","98849","335","335","0","0","11835","0","7573","0","3302","14678","1026","3302","0"
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","12/31/2017","8/22/2022","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","4","42472","6586","5979","0","1106","34175","394","0","145","0","0","460","42472","33571","33468","33315","33468","92.8496759356053","0","0","0","0","103","8901","8901","0","1","7951","949","0","2792","0","89","41260","0","39110.6","41538","32258","41564","268","268","0","0","3215","0","0","0","692","8901","394","692","0"
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","12/31/2017","8/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","376","692843","74673","63358","30985","0","504929","29051","0","51438","71","0","30747","692843","542615","500598","489518","500598","97.7344618448809","2000","0","25640","0","14377","150228","150228","0","88","89912","60228","0","15199","0","6400","599272","1749","686840.2","689465","608580","686162","0","0","0","0","7264","86","0","0","2527267","150228","7872","2527267","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","12/31/2017","8/22/2022","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","69","169876","13360","10888","23018","3325","115144","1074","0","3804","863","3152","7210","169876","154170","150247","114466","150247","80.5426706894031","0","0","2000","0","1923","15706","15706","0","850","836","14020","0","1182","282","1220","152375","70983","162019","167225","108605","164152","2213","1115","0","1098","11051","2104","2000","6687","25909","14441","1236","25909","19091"
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","12/31/2017","8/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","12","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","1/23/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","326","981497","37023","33980","82480","0","815026","10756","0","14945","0","10424","21599","981497","854955","838942","643250","838942","74.7442612242563","0","0","7529","0","8484","126542","126542","0","0","55509","71033","0","1039","142","3566","931486","513251","921511.2","987112.5","824562","980818","10328","10328","0","0","36819","819","7529","53463","252937","123651","10316","252937","112705"
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","12/31/2017","8/22/2022","SM","100 N. Michigan St, # B","1ST SOURCE CORP","82","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","1133","5886559","83418","9783","904033","0","4445918","94883","5193","55241","1313","87392","304051","5886559","5180440","4753233","3688959","4753233","59.7071341721211","305987","5289","49764","0","66167","706119","706119","0","2818","273489","429812","0","22510","3261","17133","5359734","858456","5668264","5844577.5","5211273","5744725","65816","46992","0","18824","534137","15192","47114","13123","1030334","630702","65546","1030334","793122"
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","12/31/2017","8/22/2022","NM","4800 Fashion Sq. Blvd, # 100","1ST STATE FINANCIAL LTD","4","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","58","260812","57460","50213","7562","0","180141","2946","0","11843","704","822","2280","260812","237956","218154","131265","218154","62.2415025849742","0","0","19000","0","802","22856","22856","0","6040","14399","2417","0","3122","719","520","237916","10330","241575.2","256278","214592","255136","0","0","0","0","6149","9613","19000","960","95892","22885","2686","95892","1973"
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","12/31/2017","8/22/2022","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","5","26804","2258","1988","10073","3564","10529","124","0","110","17","0","253","26804","23069","23032","18742","23032","92.9910598038365","0","0","0","0","37","3735","3735","0","309","391","3035","0","67","0","143","26154","11149","27778.8","27193","12017","27595","0","0","0","0","265","12","0","0","767","3815","124","767","0"
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","12/31/2017","8/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","16","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","177","1027288","8503","75","485438","0","499423","5784","0","9060","355","339","24170","1027288","934127","911625","846120","911625","80.4040817936402","0","0","15533","2000","4969","93161","93161","0","771","9363","83027","0","1922","0","3490","984936","745185","1006385.4","1030520","552811","1028031","12973","8806","18","4149","59317","23997","15533","0","88658","94285","7832","88658","0"
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","12/31/2017","8/22/2022","NM","24 Commerce Dr.","","5","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","54","241008","25072","17225","9223","493","195385","1739","0","8796","474","0","1565","241008","220746","212100","180642","212100","68.9694992906264","0","0","8161","0","485","20262","20262","0","9222","6000","5040","0","3102","0","600","222326","79532","244376.4","240490","186631","232856","0","0","0","0","58145","11709","8161","184","13615","20310","1739","13615","0"
"31249","6607","350572","4498726","1ST UNITED BANK","Faribault","MN","55021","12/31/2017","8/22/2022","NM","430 4th St Nw","J&B FINANCIAL HOLDINGS INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","27","149151","9198","8109","59066","0","71660","345","0","2756","0","5257","1214","149151","131267","130583","106250","130583","90.4913188596626","0","0","406","0","278","17884","17884","0","77","17303","504","0","129","0","539","138835","32473","151799","149596","85157","145153","0","0","0","0","1856","38","406","389","18418","14285","345","18418","778"
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","12/31/2017","8/22/2022","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","60","436295","11151","9670","61155","0","337399","1867","0","8605","12812","0","5173","436295","383387","382135","306433","382135","77.656194015603","0","0","0","0","1252","52908","52908","0","341","35659","16908","0","2492","1206","1236","408224","78048","409859.8","427925.5","306267","427822","1010","1010","0","0","2203","1359","0","0","17802","53646","1867","17802","0"
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80914","12/31/2017","8/22/2022","NM","Peterson Air Force Base, 455","LITTLE LONDON BCORP","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","35","193117","2016","45","18927","23200","144115","1746","0","2218","0","1157","1484","193117","157981","157093","124984","157093","82.7312304284732","0","0","0","0","888","35136","35136","0","385","30965","3786","0","20","0","473","186287","24110","181110.2","189944","150608","189980","0","0","0","0","4936","3097","0","0","17535","34308","1746","17535","0"
"27831","358","671370","4523459","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","12/31/2017","8/22/2022","SA","14757 S Cicero Ave","AJS BCORP INC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","38","192658","35915","32458","40416","0","104082","778","0","3037","267","2","8939","192658","163373","159837","133038","159837","93.0231685817527","0","0","971","0","2565","29285","29285","0","6","15555","13724","0","1160","0","389","176956","114354","199282.8","196059","77154","194788","6252","6252","0","0","4582","1033","0","0","5905","28325","778","5905","0"
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","12/31/2017","8/22/2022","NM","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","36","179892","30011","18794","2489","0","140332","1855","0","2651","0","0","4409","179892","162780","151808","104037","151808","71.6061336600403","0","0","9384","0","1588","17112","17112","0","3750","24164","-10802","0","67","0","401","161615","28025","165297.8","177012.5","136176","176898","0","0","0","0","15744","14449","0","179","37610","14135","1711","37610","0"
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","12/31/2017","8/22/2022","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","96","303293","27850","24938","7177","0","256129","2604","0","4405","0","2480","5252","303293","260142","258522","181248","258522","91.0287146094179","0","0","0","0","1620","43151","43151","0","2000","0","41151","0","280","0","905","288244","97292","274305.8","300849.5","179583","299317","0","0","0","0","5527","0","0","1697","11602","37691","2316","11602","0"
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","12/31/2017","8/22/2022","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","21","65366","14399","14098","2972","0","40990","567","0","1609","8","4551","837","65366","49760","48688","46178","48688","87.7196944809461","0","0","0","0","1072","15606","15606","0","0","0","15606","0","827","0","216","58060","23150","67462.6","65999.5","39365","65799","0","0","0","0","1782","25","0","1030","15204","13978","513","15204","5100"
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","12/31/2017","8/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","19","77689","3343","2515","23239","0","46241","695","0","466","403","0","3997","77689","68394","57142","51497","57142","95.6774351615274","0","0","10900","0","352","9295","9295","0","0","0","9295","0","70","0","355","71995","42946","76744.4","77266","40062","76490","2218","2218","0","0","5855","1031","10900","0","3472","9272","503","3472","0"
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","12/31/2017","8/22/2022","NM","401 E. Spruce St.","ABBY BCORP INC","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","9/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","105","464862","17266","6961","66279","0","357882","4240","0","11829","467","2626","8513","464862","423126","402732","340311","402732","85.5010835445047","6155","0","13000","0","1239","41736","41736","0","3000","10027","28709","0","3698","319","1214","431122","123827","453464.4","464127.5","385143","461678","6211","6211","0","0","39592","906","13000","625","43708","41915","4254","43708","3934"
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60707","12/31/2017","8/22/2022","NM","6400 W. N. Ave.","GREATER CHICAGO FINANCIAL CORP","4","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/3/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","65","343105","20294","15723","76737","0","234835","4425","0","7000","1023","0","3216","343105","302402","267818","205679","267818","76.7888723891679","6546","0","26587","0","1451","40703","40703","0","1875","14840","23988","0","5442","0","1321","327295","65831","342671","347085","271753","344954","0","0","0","0","28549","28355","26265","0","30983","41885","3410","30983","8290"
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","12/31/2017","8/22/2022","SM","6 Harrison Ave.","","3","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/1/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","54","310545","12633","11397","38826","4394","236082","1352","0","5684","0","2790","10136","310545","278266","267960","230780","267960","86.3554771030113","0","0","8900","0","1406","32279","32279","0","0","0","32279","0","1872","0","1194","290699","146442","208834.6","268693.5","198762","310703","4879","4879","0","0","18576","3041","8900","0","18694","30360","1527","18694","0"
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64154","12/31/2017","8/22/2022","N","8551 N Boardwalk Ave.","DICKINSON FINANCIAL CORP II","82","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","594","1273834","172620","130826","177585","0","883866","11768","0","11378","345","3506","24534","1273834","1068295","955828","731674","955828","81.1029787661115","4115","0","97609","0","10743","205539","205539","0","12400","186099","7040","0","9522","0","3242","1192277","446996","1199428.2","1273959","993005","1259327","0","0","0","0","64553","13348","97609","1852","218480","202903","12043","218480","5729"
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","12/31/2017","8/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","24","120674","2630","252","16769","0","94631","1900","0","1406","45","0","5193","120674","110519","97681","78673","97681","83.4217669027163","0","0","12245","0","593","10155","10155","0","300","2667","7188","0","2058","0","1777","111652","29174","118272.2","119821.5","104936","120209","2021","2021","0","0","3824","0","12245","0","7158","10380","1318","7158","0"
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","12/31/2017","8/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","111","526048","39851","33047","37039","0","418610","4829","0","9446","0","12281","8821","526048","462284","443787","277749","443787","57.0758213016925","0","0","15238","0","3259","63764","63764","0","789","55226","7749","0","414","0","1306","488696","100968","444982.4","531419","470349","509187","4822","4822","0","0","49194","22092","15238","2870","93725","52786","4830","93725","7622"
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","12/31/2017","8/22/2022","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","15","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","4/1/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","385","2856018","124293","94438","420641","0","1995104","15804","0","27796","644","179646","107894","2856018","2453697","2248191","1498485","2248191","61.4569736564337","51052","0","134941","0","19513","402321","402321","0","5850","303213","93258","0","4839","1228","8123","2510183","1047929","2255881.6","2844711.5","2085912","2653584","51632","21523","24551","5558","312502","11594","134941","31999","571502","225743","17558","571502","88989"
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","12/31/2017","8/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","4","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","56","351336","18730","16196","71831","1729","239400","2615","0","4872","3431","594","10749","351336","317719","316846","247008","316846","71.3791699927746","0","0","0","0","873","33617","33617","0","3311","32848","-2542","0","2543","1633","892","329156","92388","327646.2","350651","248132","351318","5824","5824","0","0","31321","718","0","1144","39093","33118","2615","39093","2288"
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","12/31/2017","8/22/2022","NM","16 Lincoln Sq.","ACNB CORP","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","326","1583827","34441","15137","203130","0","1231930","13976","0","25753","436","15470","72667","1583827","1440539","1308652","1245074","1308652","90.5025441795403","36908","0","85000","0","9979","143288","143288","0","4798","43353","95137","0","7862","0","4338","1450197","537875","1370981.8","1589948","1125315","1596435","44935","38912","0","6023","121220","5703","85000","1736","264368","138811","14057","264368","0"
