cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,drlnls,drre,drrenus,iddrredm,drrecons,DRRECNFM,DRRECNOT,drreag,drreres,drremult,drrenres,DRRENROW,DRRENROT,drrefor,drdep,drdepnus,drag,drci,drcon,drcrcd,DRAUTO,DRCONOTH,drforgv,drother,drls,dragsm,crlnls,crre,crrenus,idcrredm,crrecons,CRRECNFM,CRRECNOT,crreag,crreres,crremult,crrenres,CRRENROW,CRRENROT,crrefor,crdep,crdepnus,crag,crci,crcon,crcrcd,CRAUTO,CRCONOTH,crforgv,crother,crls,cragsm,ntlnls,ntre,ntrenus,idntredm,ntrecons,NTRECNFM,NTRECNOT,ntreag,ntreres,ntremult,ntrenres,NTRENROW,NTRENROT,ntrefor,ntdep,ntdepnus,ntag,ntci,ntcinus,ntcon,ntcrcd,NTAUTO,NTCONOTH,ntforgv,ntother,ntls,ntagsm
"35019","0","2807173","2806662","COMMERCE COMMUNITY BANK","Oak Grove","LA","71263","12/31/2019","8/22/2022","NM","600 E. Main St.","DELTA BANCSHARES OF LA INC","2","0","1","2","0","West Carroll","","","8/2/1999","8/2/1999","12/14/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.currency.bank","18","16","","16","0","0","0","0","16","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","4","0","1","3","","0","0","0","14","16","","16","0","0","0","0","16","0","0","0","0","","","","","0","","-2","0","-1","-1","","0","0","0"
"57429","0","3148613","3148622","COMMERCE NATIONAL BANK & TRUST","Winter Park","FL","32789","12/31/2019","8/22/2022","N","1201 S. Orlando Ave.","COMMERCE NATL BANKSHARES FL","1","0","0","4","1","Orange","36740","Orlando-Kissimmee-Sanford, FL","2/3/2003","2/3/2003","7/26/2007","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.cbt-fl.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","","","","2","3","0","0","3","","0","0","0","-5","0","","0","0","0","0","0","0","0","0","0","0","","","","","-2","","-3","0","0","-3","","0","0","0"
"58020","0","3366239","3366220","COMMERCE STATE BANK","West Bend","WI","53095","12/31/2019","8/22/2022","NM","1700 S Silverbrook Dr","COMMERCE FINL HOLDINGS INC","4","0","0","4","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","8/31/2005","8/31/2005","12/13/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.commercestatebank.com","3658","132","","132","0","0","0","0","54","0","78","78","0","","","","","3526","0","0","0","0","","0","0","0","64","49","","49","0","0","0","0","49","0","0","0","0","","","","","15","0","0","0","0","","0","0","0","3594","83","","83","0","0","0","0","5","0","78","78","0","","","","","3511","","0","0","0","0","","0","0","0"
"57176","0","3052813","","COMMERCE WEST BANK","Irvine","CA","92612","12/31/2019","8/22/2022","SM","2111 Business Ctr. Dr.","","2","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/24/2001","9/24/2001","12/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","WWW.CWBK.COM","62","0","0","0","0","0","0","0","0","0","0","0","0","","","","","62","0","0","0","0","","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","","","","","11","0","0","0","0","","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","","","","","51","0","0","0","0","0","","0","0","0"
"59114","0","5227101","","COMMERCEONE BANK","Birmingham","AL","35209","12/31/2019","8/22/2022","NM","2100 Southbridge Parkway, #","","1","0","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","6/4/2018","6/4/2018","6/4/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.commerceonebank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"27409","0","1225752","3101560","COMMERCIAL BANK","Saint Louis","MO","63146","12/31/2019","8/22/2022","NM","2330 W. Port Plaza Dr.","COMMERCIAL BANCSHARES INC","4","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","12/21/1988","12/21/1988","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.mycbstl.bank","52","0","","0","0","0","0","0","0","0","0","0","0","","","","","38","14","12","0","2","","0","0","0","283","109","","109","0","0","0","0","56","0","53","53","0","","","","","145","29","11","8","10","","0","0","0","-231","-109","","-109","0","0","0","0","-56","0","-53","-53","0","","","","","-107","","-15","1","-8","-8","","0","0","0"
"9310","10744","358112","2538860","COMMERCIAL BANK","West Liberty","KY","41472","12/31/2019","8/22/2022","NM","550 Main St.","COMMERCIAL BANCSHARES SVG&EMPLOYEE STK OWNERSHIP PLAN","1","0","0","8","1","Morgan","","","1/1/1910","1/1/1934","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.commercialbankky.bank","49","9","","9","0","0","0","0","9","0","0","0","0","","","","","14","24","0","0","24","","2","0","0","7","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","3","0","0","3","","4","0","0","42","9","","9","0","0","0","0","9","0","0","0","0","","","","","14","","21","0","0","21","","-2","0","0"
"22354","11527","497039","2492485","COMMERCIAL BANK","Harrogate","TN","37752","12/31/2019","8/22/2022","SM","6710 Cumberland Gap Pkwy.","ROBERTSON HOLDING CO L P","31","0","1","4","0","Claiborne","","","11/1/1976","11/1/1976","3/22/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.cbtn.com","1165","640","","640","0","0","0","0","618","0","22","22","0","","","","","369","130","57","0","73","","26","0","0","147","77","","77","0","0","0","0","60","15","2","2","0","","","","","36","34","13","0","21","","0","0","0","1018","563","","563","0","0","0","0","558","-15","20","20","0","","","","","333","","96","44","0","52","","26","0","0"
"18584","13502","513340","1249299","COMMERCIAL BANK","Alma","MI","48801","12/31/2019","8/22/2022","NM","301 N. State St.","COMMERCIAL NATL FINL CORP","10","0","0","4","0","Gratiot","","","8/29/1962","8/29/1962","1/1/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.commercial-bank.com","128","31","","31","0","0","0","0","31","0","0","0","0","","","","","90","3","0","0","3","","4","0","0","207","74","","74","22","0","22","0","46","0","6","2","4","","","","","125","4","0","0","4","","4","0","0","-79","-43","","-43","-22","0","-22","0","-15","0","-6","-2","-4","","","","","-35","","-1","0","0","-1","","0","0","0"
"11777","52254","296559","","COMMERCIAL BANK","Parsons","KS","67357","12/31/2019","8/22/2022","NM","1901 Main St.","","9","0","0","8","1","Labette","","","5/30/1874","1/1/1934","6/6/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","commercialbank.net","95","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","76","0","50","26","","19","0","0","17","1","","1","0","0","0","0","1","0","0","0","0","","","","","0","4","0","2","2","","12","0","0","78","-1","","-1","0","0","0","0","-1","0","0","0","0","","","","","0","","72","0","48","24","","7","0","0"
"12246","0","42457","1053142","COMMERCIAL BANK","Nelson","NE","68961","12/31/2019","8/22/2022","NM","401 S Main St","C L C ENTERPRISES INC","1","0","0","2","0","Nuckolls","","","4/1/1894","1/1/1934","3/7/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.gotocb.com","23","0","","0","0","0","0","0","0","0","0","0","0","","","","","15","8","0","8","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","23","0","","0","0","0","0","0","0","0","0","0","0","","","","","15","","8","0","8","0","","0","0","0"
"8660","11618","467658","1099382","COMMERCIAL BANK & TRUST CO.","Paris","TN","38242","12/31/2019","8/22/2022","NM","101 N. Poplar St.","COMMERCIAL HOLDING CO","12","0","1","8","1","Henry","","","5/15/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.cbtcnet.com","786","64","","64","0","0","0","0","64","0","0","0","0","","","","","153","564","0","193","371","","5","0","5","281","157","","157","0","0","0","0","157","0","0","0","0","","","","","20","104","0","21","83","","0","0","0","505","-93","","-93","0","0","0","0","-93","0","0","0","0","","","","","133","","460","0","172","288","","5","0","5"
"90","12628","23643","1098198","COMMERCIAL BANK & TRUST COMPANY","Monticello","AR","71655","12/31/2019","8/22/2022","SM","212 W. Gaines St.","DREW BANCSHARES INC","5","0","0","4","1","Drew","","","1/1/1913","1/1/1934","12/11/2013","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.commercial-bank.net","289","2","","2","2","2","0","0","0","0","0","0","0","","","","","143","144","0","108","36","","0","0","0","104","1","","1","0","0","0","0","0","0","1","1","0","","","","","0","103","0","87","16","","0","0","0","185","1","","1","2","2","0","0","0","0","-1","-1","0","","","","","143","","41","0","21","20","","0","0","0"
"14333","12113","945026","1823738","COMMERCIAL BANK AND TRUST OF PA","Latrobe","PA","15650","12/31/2019","8/22/2022","NM","900 Ligonier St.","COMMERCIAL NATL FINL CORP","9","0","0","4","0","Westmoreland","38300","Pittsburgh, PA","5/4/1934","5/4/1934","5/21/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","WWW.cbthebank.com","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","14","0","0","14","","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","","","","","39","0","0","0","0","","0","0","0","-25","0","0","0","0","0","0","0","0","0","0","0","0","","","","","-39","0","14","0","0","14","","0","0","0"
"57417","0","3189063","2925406","COMMERCIAL BANK OF CALIFORNIA","Irvine","CA","92612","12/31/2019","8/22/2022","NM","19752 Macarthur Blvd.","CBC BCORP","7","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","5/15/2003","5/15/2003","12/7/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.cbcal.com","1043","727","","727","0","0","0","0","0","0","727","727","0","","","","","316","0","0","0","0","","0","0","0","325","199","","199","0","0","0","0","0","30","169","169","0","","","","","112","14","0","0","14","","0","0","0","718","528","","528","0","0","0","0","0","-30","558","558","0","","","","","204","","-14","0","0","-14","","0","0","0"
"15741","0","1008553","2354592","COMMERCIAL BANK OF MOTT","Mott","ND","58646","12/31/2019","8/22/2022","NM","325 Brown Ave.","COMMERCIAL BK MOTT EMPLOYEE STK OWNERSHIP PLAN","1","0","0","2","1","Hettinger","","","6/12/1940","6/13/1940","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.cbmott.com","6","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","1","","5","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","3","1","0","2","","1","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-2","-1","0","-1","","4","0","0"
"9811","0","829452","1053339","COMMERCIAL BANK OF OAK GROVE, MO.","Oak Grove","MO","64075","12/31/2019","8/22/2022","NM","1114 Broadway","COUNTRY AGENCIES&INVESTMENTS","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/1/1907","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","https://cbogmo.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","","0","0","0","-1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-1","0","-1","0","","0","0","0"
"1209","11054","885869","1107595","COMMERCIAL BANK OF TEXAS, NATIONAL ASSOCIATION","Nacogdoches","TX","75961","12/31/2019","8/22/2022","N","215 E. Main St.","NACOGDOCHES COML BANCSHARES","20","0","0","4","0","Nacogdoches","","","10/14/1901","1/1/1934","10/13/2018","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.cbtx.com","1059","97","","97","0","0","0","0","12","0","85","0","85","","","","","160","59","0","39","20","","743","0","0","597","4","","4","0","0","0","0","4","0","0","0","0","","","","","25","24","0","19","5","","544","0","0","462","93","","93","0","0","0","0","8","0","85","0","85","","","","","135","","35","0","20","15","","199","0","0"
"16246","13248","381932","4625858","COMMERCIAL BANKING COMPANY","Valdosta","GA","31603","12/31/2019","8/22/2022","SA","3462 N. Valdosta Rd.","LEE L MIKUTA TRUST","5","0","0","4","0","Lowndes","46660","Valdosta, GA","1/1/1934","11/15/1995","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.cbcbank.com","50","48","","48","10","10","0","0","38","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","47","3","","3","0","0","0","0","3","0","0","0","0","","","","","38","6","0","1","5","","0","0","0","3","45","","45","10","10","0","0","35","0","0","0","0","","","","","-38","","-4","0","-1","-3","","0","0","0"
"34784","0","2756730","2757111","COMMERCIAL CAPITAL BANK","Delhi","LA","71232","12/31/2019","8/22/2022","NM","311 Broadway","CAPITAL BCORP INC","4","0","1","2","1","Richland","","","2/22/1999","2/22/1999","4/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.comcapbank.com","383","3","","3","0","0","0","3","0","0","0","0","0","","","","","8","31","0","0","31","","341","0","336","26","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","24","0","24","357","3","","3","0","0","0","3","0","0","0","0","0","","","","","8","","29","0","0","29","","317","0","312"
"19024","11263","794149","1118818","COMMERCIAL NATIONAL BANK OF TEXARKANA","Texarkana","TX","75503","12/31/2019","8/22/2022","N","5515 Summerhill Rd.","COMMERCIAL BANCSHARES INC","6","0","1","4","1","Bowie","45500","Texarkana, TX-AR","2/5/1964","2/5/1964","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cnbtxk.com","189","2","","2","0","0","0","0","2","0","0","0","0","","","","","93","13","0","7","6","","81","0","0","59","0","","0","0","0","0","0","0","0","0","0","0","","","","","20","6","0","2","4","","33","0","0","130","2","","2","0","0","0","0","2","0","0","0","0","","","","","73","","7","0","5","2","","48","0","0"
"231","0","194440","1132971","COMMERCIAL SAVINGS BANK","Carroll","IA","51401","12/31/2019","8/22/2022","SM","325 W Hwy 30","COMMERCIAL BAN CORP","2","0","0","4","1","Carroll","","","1/1/1917","1/1/1934","6/12/2019","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.csbcarroll.com","29","15","","15","0","0","0","0","15","0","0","0","0","","","","","0","14","0","12","2","","0","0","0","47","0","","0","0","0","0","0","0","0","0","0","0","","","","","44","3","0","3","0","","0","0","0","-18","15","","15","0","0","0","0","15","0","0","0","0","","","","","-44","","11","0","9","2","","0","0","0"
"10330","0","1017564","2251132","COMMERCIAL STATE BANK","Palmer","TX","75152","12/31/2019","8/22/2022","NM","Interstate Hwy 45 &jefferson","PALMER BANCSHARES INC","3","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","3/1/1930","1/1/1934","12/19/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.csbpalmer.com","568","0","","0","0","0","0","0","0","0","0","0","0","","","","","335","47","0","14","33","","186","0","186","52","0","","0","0","0","0","0","0","0","0","0","0","","","","","20","21","0","2","19","","11","0","11","516","0","","0","0","0","0","0","0","0","0","0","0","","","","","315","","26","0","12","14","","175","0","175"
"13819","0","479754","1051698","COMMERCIAL STATE BANK","Wausa","NE","68786","12/31/2019","8/22/2022","NM","519 E. Broadway St","WAUSA BANSHARES INC","3","0","0","2","1","Knox","","","12/1/1925","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","www.wausabank.com","159","0","","0","0","0","0","0","0","0","0","0","0","","","","","125","34","0","20","14","","0","0","0","11","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","11","0","0","11","","0","0","0","148","0","","0","0","0","0","0","0","0","0","0","0","","","","","125","","23","0","20","3","","0","0","0"
"1986","0","924553","1065828","COMMERCIAL STATE BANK","Republican City","NE","68971","12/31/2019","8/22/2022","NM","20 Circle Dr.","COMMERCIAL ST HOLDING CO INC","1","0","0","2","0","Harlan","","","1/1/1903","1/1/1934","5/7/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"16188","0","415855","","COMMERCIAL STATE BANK","Cedar Bluffs","NE","68015","12/31/2019","8/22/2022","NM","127 W Main St","","1","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","7/24/1935","9/8/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"9932","15728","129853","1127182","COMMERCIAL STATE BANK, OF WAGNER","Wagner","SD","57380","12/31/2019","8/22/2022","NM","204 S. Main Ave","COMMERCIAL HOLDING CO","1","0","0","2","1","Charles Mix","","","5/31/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.commercialstate.com","330","10","","10","0","0","0","0","0","0","10","10","0","","","","","95","145","18","21","106","","80","0","21","120","15","","15","0","0","0","0","15","0","0","0","0","","","","","7","67","2","15","50","","31","0","3","210","-5","","-5","0","0","0","0","-15","0","10","10","0","","","","","88","","78","16","6","56","","49","0","18"
"9791","11511","709451","2313049","COMMERCIAL TRUST COMPANY OF FAYETTE","Fayette","MO","65248","12/31/2019","8/22/2022","NM","119 N. Main St.","HARRIS TAUBMAN FINANCIAL CORP","2","0","0","8","1","Howard","17860","Columbia, MO","1/1/1903","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.commercialtrust.com","84","27","","27","0","0","0","0","27","0","0","0","0","","","","","13","44","0","28","16","","0","0","0","25","11","","11","0","0","0","0","11","0","0","0","0","","","","","3","11","1","8","2","","0","0","0","59","16","","16","0","0","0","0","16","0","0","0","0","","","","","10","","33","-1","20","14","","0","0","0"
"2289","0","548829","3316403","COMMODORE BANK","Somerset","OH","43783","12/31/2019","8/22/2022","NM","100 E. Main St.","COMMODORE FINL NETWORK INC","3","0","0","5","0","Perry","18140","Columbus, OH","12/8/1928","1/1/1934","1/1/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.commodorebank.com","48","6","","6","0","0","0","0","6","0","0","0","0","","","","","0","42","8","8","26","","0","0","0","16","6","","6","0","0","0","0","6","0","0","0","0","","","","","0","10","7","2","1","","0","0","0","32","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","32","1","6","25","","0","0","0"
"10146","9939","189044","1118948","COMMONWEALTH BANK AND TRUST COMPANY","Louisville","KY","40207","12/31/2019","8/22/2022","NM","4350 Brownsboro Rd, # 310","COMMONWEALTH BANCSHARES INC","19","0","0","4","1","Jefferson","31140","Louisville-Jefferson County, KY-IN","1/1/1887","1/1/1934","6/30/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","","2193","1089","0","1089","0","0","0","0","61","10","1018","1018","0","","","","","741","266","145","65","56","","97","0","0","501","301","0","301","0","0","0","0","289","0","12","12","0","","","","","38","140","43","20","77","","22","0","0","1692","788","0","788","0","0","0","0","-228","10","1006","1006","0","","","","","703","0","126","102","45","-21","","75","0","0"
"57873","0","3337097","5124938","COMMONWEALTH BUSINESS BANK","Los Angeles","CA","90010","12/31/2019","8/22/2022","SM","3435 Wilshire Boulevard. Sui","CBB BCORP INC","8","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/3/2005","3/3/2005","2/23/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","http://www.cbb-bank.com","874","648","0","648","0","0","0","0","0","0","648","63","585","","","","","226","0","0","0","0","","0","0","0","147","56","0","56","0","0","0","0","0","0","56","56","0","","","","","91","0","0","0","0","","0","0","0","727","592","0","592","0","0","0","0","0","0","592","7","585","","","","","135","0","0","0","0","0","","0","0","0"
"29842","4186","275479","","COMMONWEALTH CO-OPERATIVE BANK","Hyde Park","MA","2136","12/31/2019","8/22/2022","SM","1172 River St","","3","0","0","5","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1886","7/31/1986","1/11/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.commonwealthcoop.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"8126","9128","541642","1951127","COMMONWEALTH COMMUNITY BANK, INC.","Hartford","KY","42347","12/31/2019","8/22/2022","NM","830 S. Main St.","OHIO CNTY CMTY BANCSHARES INC","4","0","0","7","1","Ohio","","","7/5/1928","1/1/1934","7/30/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.cwcbank.com","34","12","","12","0","0","0","0","12","0","0","0","0","","","","","0","21","0","21","0","","1","0","0","12","10","","10","0","0","0","0","10","0","0","0","0","","","","","0","1","0","1","0","","1","0","0","22","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","","20","0","20","0","","0","0","0"
"22229","0","578237","3635328","COMMONWEALTH NATIONAL BANK","Mobile","AL","36617","12/31/2019","8/22/2022","N","2214 Saint Stephens Rd","CNB BCORP INC","2","0","0","2","0","Mobile","33660","Mobile, AL","2/19/1976","2/19/1976","6/6/2019","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","Https://www.ecommonwealthbank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","2","0","0","0","0","","0","0","0","116","0","","0","0","0","0","0","0","0","0","0","0","","","","","113","3","0","3","0","","0","0","0","-114","0","","0","0","0","0","0","0","0","0","0","0","","","","","-111","","-3","0","-3","0","","0","0","0"
"16854","14210","768458","2921695","COMMUNITY 1ST BANK LAS VEGAS","Las Vegas","NM","87701","12/31/2019","8/22/2022","NM","600 Douglas Ave","FNB FINANCIAL CORP","4","0","0","7","1","San Miguel","","","11/23/1949","11/23/1949","7/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","https://www.cfblv.com","18","18","","18","0","0","0","0","18","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","17","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","17","0","0","17","","0","0","0","1","18","","18","0","0","0","0","18","0","0","0","0","","","","","0","","-17","0","0","-17","","0","0","0"
"1687","0","276953","","COMMUNITY BANK","Avon","SD","57315","12/31/2019","8/22/2022","NM","118 N Main St","","1","0","0","2","0","Bon Homme","","","1/1/1914","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.communitybankavon.com","111","0","","0","0","0","0","0","0","0","0","0","0","","","","","15","84","0","40","44","","12","0","12","34","0","","0","0","0","0","0","0","0","0","0","0","","","","","14","19","0","10","9","","1","0","1","77","0","","0","0","0","0","0","0","0","0","0","0","","","","","1","","65","0","30","35","","11","0","11"
"7848","9710","371924","3333718","COMMUNITY BANK","Carmichaels","PA","15320","12/31/2019","8/22/2022","NM","100 Market St.","CB FINANCIAL SERVICES INC","26","0","1","4","0","Greene","","","7/1/1901","1/1/1934","2/25/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.communitybank.tv","721","96","0","96","0","0","0","0","93","0","3","3","0","","","","","16","609","0","469","140","","0","0","0","305","87","0","87","0","0","0","0","12","0","75","75","0","","","","","83","135","0","64","71","","0","0","0","416","9","0","9","0","0","0","0","81","0","-72","-72","0","","","","","-67","0","474","0","405","69","","0","0","0"
"25750","11911","250850","1249570","COMMUNITY BANK","Alva","OK","73717","12/31/2019","8/22/2022","NM","1729 College Blvd.","COMMUNITY BANCSHARES ALVA INC","1","0","0","2","1","Woods","","","7/16/1984","7/16/1984","6/14/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankalva.com","4","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","4","0","0","4","","0","0","0","18","0","","0","0","0","0","0","0","0","0","0","0","","","","","15","3","0","0","3","","0","0","0","-14","0","","0","0","0","0","0","0","0","0","0","0","","","","","-15","","1","0","0","1","","0","0","0"
"25752","0","572655","2475590","COMMUNITY BANK","Longview","TX","75605","12/31/2019","8/22/2022","NM","101 Community Blvd.","EAST TEXAS BCORP INC","6","0","0","4","1","Harrison","30980","Longview, TX","10/15/1984","10/15/1984","9/16/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.CBANKTEXAS.COM","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","3","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","3","0","0","-3","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","-3","0","0"
