cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"4829","0","746223","2706726","1880 BANK","Cambridge","MD","21613","12/31/2018","8/22/2022","SM","304 High St.","DELMARVA BANCSHARES INC","6","0","0","4","0","Dorchester","","","1/1/1880","1/1/1934","7/16/2015","Stock","0","1","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","253993","1918","255911","0","255911","225184","225184","2812","96063","57800","38263","2437","101394","22478","","3259","25405","","1774","0","163","112","1499","289","","260","29","0","0","2189","99869","","2128","1879","162","2650","2176",""
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","12/31/2018","8/22/2022","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","92703","875","93578","0","93578","77226","77226","6518","54881","27657","27224","1794","14033","0","","0","15445","","102","0","24","78","0","805","","0","805","0","0","0","32780","","0","0","3775","2743","875",""
"22039","0","564856","1128415","1ST BANK","Broadus","MT","59317","12/31/2018","8/22/2022","SM","201 N. Wilbur Ave","1ST UNITED BCORP INC","1","0","0","2","1","Powder River","","","6/9/1975","6/9/1975","2/23/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","19138","983","20121","0","20121","5116","5116","0","68","68","0","0","306","4742","","10866","3354","","784","0","4","491","289","1","","0","1","0","0","0","0","","0","0","0","0","263",""
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","12/31/2018","8/22/2022","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/19/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","92273","1141","93414","19","93433","61338","61338","4723","19615","3214","16401","0","32040","4960","","3302","4837","","22587","0","38","15963","6586","1369","","607","0","762","0","0","30237","","0","0","1571","3152","1051",""
"4122","0","350657","","1ST BANK IN HOMINY","Hominy","OK","74035","12/31/2018","8/22/2022","SM","117 N. Price","","1","0","0","8","1","Osage","46140","Tulsa, OK","4/12/1906","1/1/1934","12/22/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.1stbankhominy.com","18201","190","18391","0","18391","7099","7099","77","2532","1889","643","0","4025","465","","2051","5355","","3774","0","0","1093","2681","112","","0","112","0","0","0","0","","0","0","0","77","190",""
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","12/31/2018","8/22/2022","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","172016","1230","173246","86","173332","172717","172717","18102","20894","16019","4875","68","133653","0","","0","112","","503","0","0","0","503","0","","0","0","0","0","0","80077","","0","0","17847","255","1230",""
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","12/31/2018","8/22/2022","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","5","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","248109","2357","250466","1070","251536","201592","201592","12618","153933","81205","72728","5744","16265","13032","","1840","41525","","1432","0","174","110","1148","5147","","5147","0","0","0","0","115973","","464","0","3000","9618","2371",""
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","12/31/2018","8/22/2022","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","24689","249","24938","0","24938","23527","23527","162","1428","1428","0","0","18372","3565","","265","330","","814","0","6","208","600","2","","0","2","0","0","0","16856","","0","0","91","71","249",""
"58485","0","3594797","","1ST CAPITAL BANK","Salinas","CA","93901","12/31/2018","8/22/2022","NM","150 Main St, # 150, Salinas,","","6","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","5/1/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapitalbank.com","480842","6548","487390","0","487390","435457","435457","2632","202237","62976","139261","53181","158685","18722","","8069","38745","","1","0","0","0","1","5119","","0","5119","0","0","14417","484679","","55","55","0","2632","5612",""
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","12/31/2018","8/22/2022","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","3","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","401897","5627","407524","0","407524","373334","373334","35093","83355","51777","31578","12357","242529","0","","0","26691","","4500","0","105","2591","1804","2999","","2597","402","0","0","0","109568","","1919","1262","30626","4467","4490",""
