cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"4829","0","746223","2706726","1880 BANK","Cambridge","MD","21613","12/31/2014","8/25/2021","SM","304 High St.","DELMARVA BANCSHARES INC","3","0","0","4","0","Dorchester","","","1/1/1880","1/1/1934","10/31/2014","Stock","0","1","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","0.365246051760084","0.408106107587973","8.91082322297621","0.261158776855187","0","3.33357409146216E-02","-0.096295820761379","4.56176631591752E-02","0","0.943040362127499","","0.943040362127499","0","1.15821172110262",""
"33785","15377","2713920","3063622","1919 INVESTMENT COUNSEL & TRUST COMPANY, NATIONAL ASSOCIATION","Baltimore","MD","21202","12/31/2014","8/25/2021","N","100 Light St.","STIFEL FINANCIAL CORP","1","0","0","7","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","2/16/1993","9/29/1999","10/8/2014","Stock","0","1","OCC","DIF","New York","KANSAS CITY","St. Louis","Richmond","Northeastern","Southeast","0","0","http://www.stifeltrust.com/","","","","","","","","","","","","","","",""
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","12/31/2014","8/25/2021","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","0.593975255860073","0.695933704750126","-9.45644362068313E-02","0.909558949716835","0","0.725574523099654","0","0.81713912164973","0","0.496031746031746","","0.496031746031746","0","0.701262272089762","0"
"22039","0","564856","1128415","1ST BANK","Broadus","MT","59317","12/31/2014","8/25/2021","SM","201 N. Wilbur Ave","1ST UNITED BCORP INC","1","0","0","2","1","Powder River","","","6/9/1975","6/9/1975","9/20/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.our1stbank.com","0.076631503397953","0.232170370839401","0","0","0","0","","0","0","-0.113722517058378","","-0.113722517058378","0","-0.257643421504638",""
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","12/31/2014","8/25/2021","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","8.81062914299811E-02","-4.56530671252264E-02","0","0","","-8.45427645484007E-02","0","-8.47409750861533E-02","-1.87251891244102E-02","0.443103005394297","","0.443103005394297","0.509174752617927","0.309897346503971",""
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","12/31/2014","8/25/2021","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","0.212776822646263","0.209905959842187","7.19683339330695E-02","0.013958487458299","39.2609699769053","0.241297043468263","0.305087012487671","0.227200100485248","0.964785335262904","0","","0","","0",""
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","12/31/2014","8/25/2021","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","4","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","2/21/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","0.108334437378555","0.114033102180519","0.872934056067307","0.140855344076907","0","-0.642998208790704","0","-0.899319086977003","0","0.278603268945022","","0.278603268945022","0","0.345582306185923","0"
"3881","0","273149","1135413","1ST BANK, NATIONAL ASSOCIATION.","Texarkana","TX","75503","12/31/2014","8/25/2021","N","3625 Richmond Rd.","MAGNOLIA BANKING CORP","8","0","1","4","1","Bowie","45500","Texarkana, TX-AR","1/1/1909","1/1/1934","2/20/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","5.71419644831859E-02","7.65277396657487E-02","-4.83199165031843E-03","0.198770979437002","0","-1.62599510900671E-03","","-1.62599510900671E-03","-2.42193791362158E-02","-1.11642030991828E-02","","-1.11642030991828E-02","0","-1.92418703097941E-02",""
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","12/31/2014","8/25/2021","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.1stcameron.com","0.298311752171775","0.31529606300316","0","0","0","0.424905104526656","0","0.430136305415894","0","0.131891321551042","","0.131891321551042","0.592417061611374","0",""
"58485","0","3594797","","1ST CAPITAL BANK","Monterey","CA","93940","12/31/2014","8/25/2021","NM","5 Harris Court, Bldg. N, # N","","4","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","7/26/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapital.bank","-1.99083406499297E-02","0","0","0","0","0","0","0","-9.17739912508795E-02","-2.96176628971459","","0","0","0","0"
