cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntr,ntripc,ntrusgov,ntrmuni,ntrcomot,ntrfcfg,ntrfc,ntrfg
"25668","0","656247","","FARMERS SAVINGS BANK","Frederika","IA","50631","6/30/2011","11/15/2020","NM","103 3rd St","","1","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","2/26/1926","10/9/1984","3/31/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://frederikabank.com","27011","26758","0","253","0","0","0","0"
"8086","0","847540","","FARMERS SAVINGS BANK","Keota","IA","52248","6/30/2011","11/15/2020","NM","225-7 E. Broadway","","1","0","0","2","0","Keokuk","","","1/1/1893","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","43238","41136","0","2102","0","0","0","0"
"14807","13236","774347","1203460","FARMERS SAVINGS BANK","Colesburg","IA","52035","6/30/2011","11/15/2020","NM","205 Main St.","MARJON BCORP INC","5","0","0","2","1","Delaware","","","1/1/1907","10/16/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","WWW.FARMERSSAVINGSBANK.COM","114498","105544","1385","7569","0","0","0","0"
"18284","0","624648","1416569","FARMERS SAVINGS BANK","Fostoria","IA","51340","6/30/2011","11/15/2020","NM","10 Hwy. Ave. N.W.","FOSTORIA BANKSHARES INC","2","0","0","2","0","Clay","","","8/24/1916","8/4/1960","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsbfostoria.com","43503","42578","0","925","0","0","0","0"
"9297","0","289449","1249703","FARMERS SAVINGS BANK","Remsen","IA","51050","6/30/2011","11/15/2020","NM","17 W. 2nd St.","VOGEL BANCSHARES INC","1","0","0","2","0","Plymouth","","","1/1/1913","1/1/1934","2/10/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","91855","89466","0","2389","0","0","0","0"
"18394","0","741844","1889499","FARMERS SAVINGS BANK","Marshalltown","IA","50158","6/30/2011","11/15/2020","NM","205 W. Main St.","BEAMAN BANCSHARES INC","4","0","0","2","0","Marshall","","","4/1/1894","6/1/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsb-iowa.com","75878","71341","0","4437","100","0","0","0"
"13655","12999","372248","1208812","FARMERS SAVINGS BANK","Walford","IA","52351","6/30/2011","11/15/2020","NM","345 Hwy. 151 W","TERRY BCORP","2","0","0","7","1","Benton","16300","Cedar Rapids, IA","9/15/1902","1/1/1934","12/6/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","29839","28646","0","1193","0","0","0","0"
"13025","11920","205346","1207338","FARMERS SAVINGS BANK","Mineral Point","WI","53565","6/30/2011","11/15/2020","NM","305 Doty St.","SOUTHERN WI BANCSHARES CORP","6","0","0","8","1","Iowa","31540","Madison, WI","1/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","WWW.FARMERSSAVINGS.COM","139966","132413","0","7553","0","0","0","0"
"10122","0","368344","1202333","FARMERS SAVINGS BANK & TRUST","Traer","IA","50675","6/30/2011","11/15/2020","NM","611 2nd St.","TALEN INC","2","0","0","2","1","Tama","","","1/1/1915","1/1/1934","5/12/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fsb-traer.com","90663","87660","0","3003","0","0","0","0"
"9122","0","228055","1126523","FARMERS SECURITY BANK","Washburn","ND","58577","6/30/2011","11/15/2020","NM","710 Main St.","MCLEAN BANK HOLDING CO","1","0","0","2","0","Mclean","","","10/30/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.fsbwashburn.bank","23889","19275","0","4614","0","0","0","0"
"5838","10241","131717","1071539","FARMERS STATE BANK","Booneville","KY","41314","6/30/2011","11/15/2020","NM","Main St.","MIDDLEFORK FINANCIAL GROUP INC","2","0","0","8","1","Owsley","","","1/2/1931","1/1/1934","12/3/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.farmersstatebankky.com","26605","24694","0","1911","0","0","0","0"
"13257","10934","727156","1052369","FARMERS STATE BANK","Wallace","NE","69169","6/30/2011","11/15/2020","SM","234 S Commercial Ave","NEBANCO INC","2","0","0","2","0","Lincoln","","","5/18/1918","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","30794","29838","0","956","0","0","0","0"
"13775","0","105530","1997862","FARMERS STATE BANK","Mountain City","TN","37683","6/30/2011","11/15/2020","NM","100 Main St.","FARMERS STATE BANCSHARES INC","3","0","0","4","0","Johnson","","","1/15/1934","1/27/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.fsbankmctn.com","82303","76349","0","5954","0","0","0","0"
"14344","0","603559","1989643","FARMERS STATE BANK","Phillipsburg","KS","67661","6/30/2011","11/15/2020","SM","110 W State St","PHILLIPS HOLDINGS INC","1","0","0","2","1","Phillips","","","1/1/1909","5/8/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://WWW.FSBPHILLIPSBURG.COM","21357","17844","0","1282","2231","0","0","0"
"10004","13641","599643","1249691","FARMERS STATE BANK","Markesan","WI","53946","6/30/2011","11/15/2020","NM","86 E. Water St.","FS BANCSHARES INC","2","0","0","2","0","Green Lake","","","1/20/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.ergobank.com","43557","41057","0","2500","0","0","0","0"
"5691","0","776734","","FARMERS STATE BANK","Lumpkin","GA","31815","6/30/2011","11/15/2020","NM","1689 Broad St.","","4","0","0","8","0","Stewart","17980","Columbus, GA-AL","12/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","30532","26758","0","3774","0","0","0","0"
"9935","0","474450","2410582","FARMERS STATE BANK","Marion","SD","57043","6/30/2011","11/15/2020","NM","211 N. Broadway","FIRST STATE ASSOCIATES INC","3","0","0","2","1","Turner","43620","Sioux Falls, SD","1/1/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.riversedge.bank","21850","17163","318","4369","0","0","0","0"
"1123","0","287650","1142046","FARMERS STATE BANK","Faith","SD","57626","6/30/2011","11/15/2020","SM","127 Main St.","FAITH BANK HOLDING CO","1","0","0","2","1","Meade","39660","Rapid City, SD","4/6/1910","1/1/1934","12/3/2008","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","22691","21006","0","1685","0","0","0","0"
"13796","0","160557","1250697","FARMERS STATE BANK","Humphrey","NE","68642","6/30/2011","11/15/2020","NM","100 S. 3rd St.","HASSENSTAB MANAGEMENT CO INC","1","0","0","2","1","Platte","","","11/15/1915","1/31/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","17585","14854","0","2731","0","0","0","0"
"15126","0","680747","1205473","FARMERS STATE BANK","Hillsboro","WI","54634","6/30/2011","11/15/2020","NM","726 Water Ave.","BOSSHARD FINANCIAL GROUP INC","2","0","0","2","0","Vernon","","","1/6/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","fsbhillsboro.com","62931","59458","0","3473","0","0","0","0"
"526","0","542854","3108439","FARMERS STATE BANK","Pine Bluffs","WY","82082","6/30/2011","11/15/2020","SM","103 E. 2nd","COMMERCIAL BCORP","1","0","0","2","1","Laramie","16940","Cheyenne, WY","4/30/1915","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.bankinwyo.com","9659","7686","0","0","1973","0","0","0"
"13897","10013","757452","1067000","FARMERS STATE BANK","Cameron","MO","64429","6/30/2011","11/15/2020","NM","124 E. 3rd St.","FSC BANCSHARES INC","7","0","0","5","0","Clinton","28140","Kansas City, MO-KS","1/1/1934","2/14/1934","12/3/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.FSCBANK.COM","95494","82483","0","12417","594","0","0","0"
"879","14287","773032","2645937","FARMERS STATE BANK","Lincolnton","GA","30817","6/30/2011","11/15/2020","NM","Us. Hwy. 378 &ward Ave.","LINCOLN BANCSHARES INC","2","0","0","8","1","Lincoln","12260","Augusta-Richmond County, GA-SC","12/2/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://fsblcww.com","65609","63780","0","1829","0","0","0","0"
"9295","0","749840","1201756","FARMERS STATE BANK","Lake View","IA","51450","6/30/2011","11/15/2020","SM","401 Main St.","JEMS INC","1","0","0","2","0","Sac","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsblv.com","17636","16785","0","851","0","0","0","0"
"12855","10512","840747","1204832","FARMERS STATE BANK","Waterloo","IA","50702","6/30/2011","11/15/2020","NM","1009 People Sq.","FSB FINANCIAL SERVICES INC","7","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","6/25/1903","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.fsb1879.com","206010","175539","0","30152","319","0","0","0"
"16116","0","143859","1065024","FARMERS STATE BANK","Dodge","NE","68633","6/30/2011","11/15/2020","NM","355 2nd St","FARMERS STATE INVESTMENT CO","1","0","0","2","1","Dodge","","","1/1/1889","1/7/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.fsb-ne.com","26480","24165","0","2315","0","0","0","0"
"9106","0","507349","1491810","FARMERS STATE BANK","Yale","IA","50277","6/30/2011","11/15/2020","NM","201 Main St.","YALE BCORP","1","0","0","2","1","Guthrie","19780","Des Moines-West Des Moines, IA","3/21/1921","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.yalebankiowa.com","28406","26707","1604","95","0","0","0","0"
"12107","0","921936","1209819","FARMERS STATE BANK","Elmwood","IL","61529","6/30/2011","11/15/2020","NM","104 E. Main St.","ELMWOOD BANCSHARES INC","1","0","0","2","1","Peoria","37900","Peoria, IL","12/6/1864","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fsbelmwood.com","30370","25725","0","4645","0","0","0","0"
"15367","0","461058","1144228","FARMERS STATE BANK","Groesbeck","TX","76642","6/30/2011","11/15/2020","NM","121 S. Ellis St.","GROESBECK BANCSHARES INC","7","0","0","8","1","Limestone","","","1/1/1913","3/14/1936","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.farmersstatebanktexas.com","47988","46014","0","1974","0","0","0","0"
"15907","0","36456","1472118","FARMERS STATE BANK","Maywood","NE","69038","6/30/2011","11/15/2020","NM","122 S. Commercial St.","UNIBANC CORP","3","0","0","2","1","Frontier","","","7/2/1938","8/25/1942","12/9/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.cfbne.com","57697","54700","588","2409","0","0","0","0"
"342","15340","475354","2108227","FARMERS STATE BANK","Victor","MT","59875","6/30/2011","11/15/2020","SM","103 Main St.","FARMERS STATE FINANCIAL CORP","8","0","0","4","0","Ravalli","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.farmersebank.com","242796","238410","8","4111","267","0","0","0"
"10712","0","33754","4211345","FARMERS STATE BANK","Bertram","TX","78605","6/30/2011","11/15/2020","NM","360 E. Vaughan St.","BERTRAM BANCSHARES INC","1","0","0","7","0","Burnet","","","8/1/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","19131","18482","0","649","0","0","0","0"
"11307","15388","477648","1118966","FARMERS STATE BANK","Pittsfield","IL","62363","6/30/2011","11/15/2020","NM","108 E. Adams St.","PIKE BCORP INC","6","0","0","2","1","Pike","","","1/26/1889","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.farmersstate.com","145072","137007","0","8065","0","0","0","0"
"17356","0","476454","1066375","FARMERS STATE BANK","Carroll","NE","68723","6/30/2011","11/15/2020","NM","501 Main St.","CARROLL BCORP THE","1","0","0","2","0","Wayne","","","1/23/1945","9/10/1954","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","18534","17384","32","920","198","0","0","0"
"8760","14194","208440","1245611","FARMERS STATE BANK","Algona","IA","50511","6/30/2011","11/15/2020","NM","501 E. State St.","WHITTEMORE BANCSHARES INC","3","0","0","2","1","Kossuth","","","1/1/1895","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsbiowa.com","45664","40597","0","5067","0","0","0","0"
"10652","0","84251","1056125","FARMERS STATE BANK","Ewing","NE","68735","6/30/2011","11/15/2020","NM","220 E Nebraska St","CHAMBANCO INC","1","0","0","2","0","Holt","","","11/16/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","5983","5421","0","562","0","0","0","0"
"9290","11972","348748","1207598","FARMERS STATE BANK","Mentone","IN","46539","6/30/2011","11/15/2020","NM","102 E. Main St.","KOSCIUSKO FINANCIAL INC","5","0","0","2","0","Kosciusko","","","1/1/1892","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","48647","45428","0","3219","0","0","0","0"
"1686","0","120953","1122897","FARMERS STATE BANK","Parkston","SD","57366","6/30/2011","11/15/2020","NM","103 W. Main St.","PARKSTON INVESTMENT CO","2","0","0","2","0","Hutchinson","","","7/19/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.fsbparkston.com","80709","75630","0","5079","0","0","0","0"
"5797","0","537243","2471985","FARMERS STATE BANK","Northwood","IA","50459","6/30/2011","11/15/2020","NM","99 7th St. N.","FARMERS STATE BANCSHARES INC","8","0","0","2","0","Worth","","","11/15/1921","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsbbanks.com","101116","79381","0","21735","0","0","0","0"
"8647","9759","327220","1883219","FARMERS STATE BANK","West Salem","OH","44287","6/30/2011","11/15/2020","NM","11 S. Main St.","COMMUNITY IND BCORP INC","5","0","0","8","0","Wayne","","","4/15/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.farmersstate-oh.com","44072","42972","0","1100","0","0","0","0"
"14578","13452","113441","1245479","FARMERS STATE BANK","Lagrange","IN","46761","6/30/2011","11/15/2020","NM","220 S. Detroit St.","F S BCORP","14","0","1","8","0","Lagrange","","","7/16/1934","7/16/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.farmersstatebank.com","349533","294422","0","55111","0","0","0","0"
"6080","16056","199052","3613504","FARMERS STATE BANK","Stickney","SD","57375","6/30/2011","11/15/2020","NM","221 Main St.","JOHN T VUCUREVICH FOUNDATION","3","0","0","2","0","Aurora","","","1/1/1925","1/1/1934","10/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","58769","53850","0","4919","0","0","0","0"
"19720","16064","113030","1080885","FARMERS STATE BANK","Dublin","GA","31040","6/30/2011","11/15/2020","NM","1620 Veterans Blvd.","FARMERS BANCSHARES INC","3","0","0","4","1","Laurens","","","1/1/1934","6/19/1967","4/30/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.farmersstate-online.net","76195","75664","0","531","0","0","0","0"
"12293","0","407850","3068636","FARMERS STATE BANK","Hosmer","SD","57448","6/30/2011","11/15/2020","NM","102 W Main St","H2H BANCSHARES INC","1","0","0","2","1","Edmunds","","","10/18/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","8605","7130","0","1475","0","0","0","0"
"13407","0","875057","1109320","FARMERS STATE BANK","Center","TX","75935","6/30/2011","11/15/2020","NM","115 Shelbyville St.","FARMERS BANCSHARES INC","6","0","0","2","1","Shelby","","","7/7/1910","1/1/1934","7/21/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsbctx.bank","186434","156837","0","29597","0","0","0","0"
"14209","0","1006148","1200124","FARMERS STATE BANK","Marion","IA","52302","6/30/2011","11/15/2020","NM","1240 8th Ave.","NEIGHBOR INSURANCE AGENCY INC","8","0","0","4","1","Linn","16300","Cedar Rapids, IA","8/27/1927","4/9/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.myfsbonline.com","460059","410450","0","49580","29","0","0","0"
"10458","16152","510947","2735931","FARMERS STATE BANK & TRUST CO.","Mount Sterling","IL","62353","6/30/2011","11/15/2020","NM","129 W. Main","MOUNT STERLING BCORP INC","4","0","0","2","0","Brown","","","6/1/1914","1/1/1934","4/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.fsb-tc.com","50214","45847","0","4127","240","0","0","0"
"16114","0","567736","3371701","FARMERS STATE BANK & TRUST CO.","Church Point","LA","70525","6/30/2011","11/15/2020","NM","110 W. Plaquemine","FSB BANCSHARES INC","6","0","0","4","1","Acadia","29180","Lafayette, LA","1/3/1944","1/3/1944","7/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.farmers24.com","51889","43253","0","8636","0","0","0","0"
"8821","15672","328656","1126738","FARMERS STATE BANK OF ADAMS, MINNESOTA","Adams","MN","55909","6/30/2011","11/15/2020","NM","15 4th St. Sw","ADAMS BANCSHARES INC","2","0","0","2","1","Mower","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.unitedfsb.com","49954","45647","0","4307","0","0","0","0"
"11299","0","856346","2321398","FARMERS STATE BANK OF ALTO PASS, ILL.","Alto Pass","IL","62905","6/30/2011","11/15/2020","NM","55 N Elm St","FARMERS STATE HOLDING CORP","3","0","0","4","1","Union","","","1/1/1910","1/1/1934","6/22/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.myfsb.com","115863","115026","0","837","0","0","0","0"
"1780","15527","956956","1055119","FARMERS STATE BANK OF CALHAN","Calhan","CO","80808","6/30/2011","11/15/2020","NM","458 Colorado Ave.","PIEPER BCORP INC","3","0","0","5","0","El Paso","17820","Colorado Springs, CO","8/16/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.yourfsb.com","112254","94884","0","17271","99","0","0","0"
"12091","12862","611246","1209761","FARMERS STATE BANK OF CAMP POINT","Camp Point","IL","62320","6/30/2011","11/15/2020","NM","206 E. Wood","ILLINI CORP","1","0","0","7","0","Adams","","","9/30/1921","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","29783","22547","0","7236","0","0","0","0"
"11133","0","91950","1496244","FARMERS STATE BANK OF CANTON","Canton","SD","57013","6/30/2011","11/15/2020","NM","220 E. 5th St.","LINCOLN HOLDING CO","1","0","0","2","0","Lincoln","43620","Sioux Falls, SD","10/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.cantonfarmersstatebank.com","25629","20629","0","5000","0","0","0","0"
"14353","0","924656","1127865","FARMERS STATE BANK OF CROSBY, N. D.","Crosby","ND","58730","6/30/2011","11/15/2020","NM","111 E Central Ave","HANISCH BANKSHARES LTD","2","0","0","2","1","Divide","","","6/7/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","20801","18740","0","2061","0","0","0","0"
"10802","12651","41937","1427529","FARMERS STATE BANK OF DANFORTH","Danforth","IL","60930","6/30/2011","11/15/2020","NM","Front &adams St.","PRAIRIE STATE BCORP INC","2","0","0","2","0","Iroquois","","","10/18/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","39744","38917","0","827","0","0","0","0"
"1413","0","344852","1125571","FARMERS STATE BANK OF DARWIN","Darwin","MN","55324","6/30/2011","11/15/2020","NM","318 N 1st St.","DARWIN BANCSHARES INC","2","0","0","2","1","Meeker","","","1/1/1914","1/1/1934","8/24/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.perennialbank.com","17548","16666","0","882","0","0","0","0"
"1910","16007","122751","2484583","FARMERS STATE BANK OF DENT","Dent","MN","56528","6/30/2011","11/15/2020","NM","101 1st Ave N","DENT BANCSHARES INC","2","0","0","2","1","Otter Tail","","","3/3/1908","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","19365","18265","0","1100","0","0","0","0"
"1973","0","595953","1989830","FARMERS STATE BANK OF DENTON, MONTANA","Denton","MT","59430","6/30/2011","11/15/2020","SM","423 Broadway","W C EDWARDS HOLDING CO INC","1","0","0","2","1","Fergus","","","6/1/1929","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","11975","11537","0","438","0","0","0","0"
"1416","0","41759","1128778","FARMERS STATE BANK OF ELKTON","Elkton","MN","55933","6/30/2011","11/15/2020","NM","105 Main St.","ELKTON BANCSHARES INC","2","0","0","2","1","Mower","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","30181","29743","0","438","0","0","0","0"
"10077","0","860231","","FARMERS STATE BANK OF EMDEN","Emden","IL","62635","6/30/2011","11/15/2020","NM","205 Lincoln St","","1","0","0","2","0","Logan","","","5/25/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","18160","15614","0","2546","0","0","0","0"
"23866","0","357834","1095414","FARMERS STATE BANK OF FULTON COUNTY","Lewistown","IL","61542","6/30/2011","11/15/2020","NM","105 W. Lncoln St.","AMERICAN CENTRAL BCORP INC","2","0","0","2","1","Fulton","37900","Peoria, IL","6/25/1982","6/25/1982","1/7/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","34118","30028","0","4090","0","0","0","0"
"8214","0","1006157","","FARMERS STATE BANK OF HAMEL","Hamel","MN","55340","6/30/2011","11/15/2020","NM","145 Hamel Rd.","","2","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1919","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsboh.com","56880","53779","0","3101","0","0","0","0"
"10561","0","1007752","1143025","FARMERS STATE BANK OF HARTLAND","Hartland","MN","56042","6/30/2011","11/15/2020","NM","601 N. Broadway","HARTLAND BANCSHARES INC","3","0","0","2","1","Freeborn","","","2/19/1912","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsbmn.bank","58679","40869","0","4232","13578","0","0","0"
"9259","11794","837541","1491520","FARMERS STATE BANK OF HOFFMAN","Hoffman","IL","62250","6/30/2011","11/15/2020","NM","100 W. 4th St.","FARMERS STATE BCORP INC","3","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbhoffman.com","75086","74618","0","468","0","0","0","0"
"9354","15763","981453","1125003","FARMERS STATE BANK OF HOFFMAN","Hoffman","MN","56339","6/30/2011","11/15/2020","NM","103 Main Ave W","HOFFMAN BANCSHARES INC","1","0","0","2","1","Grant","","","3/21/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.fsbhoffman.net","16186","14990","0","1196","0","0","0","0"
"10566","14193","988658","1124211","FARMERS STATE BANK OF MADELIA, INCORPORATED","Madelia","MN","56062","6/30/2011","11/15/2020","SM","34 Main St.","MADELIA BANCSHARES INC","2","0","0","2","1","Watonwan","","","7/25/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","36421","33479","0","2942","0","0","0","0"
"13902","0","295646","","FARMERS STATE BANK OF MEDORA","Medora","IL","62063","6/30/2011","11/15/2020","NM","Main &washington St.","","1","0","0","2","0","Macoupin","41180","St. Louis, MO-IL","9/9/1912","2/17/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","9809","9563","16","230","0","0","0","0"
