cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,drlnls,drre,drrenus,iddrredm,drrecons,DRRECNFM,DRRECNOT,drreag,drreres,drremult,drrenres,DRRENROW,DRRENROT,drrefor,drdep,drdepnus,drag,drci,drcon,drcrcd,DRAUTO,DRCONOTH,drforgv,drother,drls,dragsm,crlnls,crre,crrenus,idcrredm,crrecons,CRRECNFM,CRRECNOT,crreag,crreres,crremult,crrenres,CRRENROW,CRRENROT,crrefor,crdep,crdepnus,crag,crci,crcon,crcrcd,CRAUTO,CRCONOTH,crforgv,crother,crls,cragsm,ntlnls,ntre,ntrenus,idntredm,ntrecons,NTRECNFM,NTRECNOT,ntreag,ntreres,ntremult,ntrenres,NTRENROW,NTRENROT,ntrefor,ntdep,ntdepnus,ntag,ntci,ntcinus,ntcon,ntcrcd,NTAUTO,NTCONOTH,ntforgv,ntother,ntls,ntagsm
"10858","0","916343","1210114","ANDERSON STATE BANK","Oneida","IL","61467","6/30/2017","2/22/2022","NM","111 W. Hwy. St.","ANDERSON BCORP INC","1","0","0","2","1","Knox","","","2/17/1917","1/1/1934","4/18/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.andersonstatebank.com","35","0","","0","0","0","0","0","0","0","0","0","0","","","","","17","18","0","18","0","","0","0","0","3","0","","0","0","0","0","0","0","0","0","0","0","","","","","1","2","0","1","1","","0","0","0","32","0","","0","0","0","0","0","0","0","0","0","0","","","","","16","","16","0","17","-1","","0","0","0"
"18483","0","410159","1245246","ANDES STATE BANK","Lake Andes","SD","57356","6/30/2017","2/22/2022","NM","213 Main St.","RANDALL BANCSHARES INC","1","0","0","2","0","Charles Mix","","","2/5/1962","2/5/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.andesstatebank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","0","0","2","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"16410","0","225054","1063048","ANDOVER STATE BANK","Andover","KS","67002","6/30/2017","2/22/2022","NM","511 N. Andover Rd.","ANDOVER FINANCIAL CORP","2","0","0","4","0","Butler","48620","Wichita, KS","11/26/1916","4/19/1946","12/4/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.goasb.com","115","15","","15","0","0","0","0","15","0","0","0","0","","","","","100","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","115","15","","15","0","0","0","0","15","0","0","0","0","","","","","100","","0","0","0","0","","0","0","0"
"22015","12280","361439","1083185","ANDREW JOHNSON BANK","Greeneville","TN","37743","6/30/2017","2/22/2022","NM","124 N. Main St.","ANDREW JOHNSON BANCSHARES INC","7","0","0","4","0","Greene","","","5/12/1975","5/12/1975","7/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.andrewjohnsonbank.com","40","22","0","22","0","0","0","0","22","0","0","0","0","","","","","0","18","0","10","8","","0","0","0","23","15","0","15","0","0","0","0","15","0","0","0","0","","","","","0","8","0","7","1","","0","0","0","17","7","0","7","0","0","0","0","7","0","0","0","0","","","","","0","0","10","0","3","7","","0","0","0"
"17751","7669","132107","2710796","ANDROSCOGGIN SAVINGS BANK","Lewiston","ME","4240","6/30/2017","2/22/2022","SB","30 Lisbon St.","ANDROSCOGGIN BCORP MHC","12","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","1/1/1870","4/25/1957","1/27/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.androscogginbank.com","113","100","","100","0","0","0","0","83","0","17","17","0","","","","","0","13","0","0","13","","0","0","0","53","40","","40","0","0","0","0","27","0","13","13","0","","","","","0","13","0","0","13","","0","0","0","60","60","","60","0","0","0","0","56","0","4","4","0","","","","","0","","0","0","0","0","","0","0","0"
"32018","7743","660879","","ANGELINA SAVINGS BANK, SSB","Lufkin","TX","75901","6/30/2017","2/22/2022","SB","1721 Tulane Dr.","","1","0","0","8","0","Angelina","","","1/1/1978","5/29/1980","7/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.angelinabank.com","22","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","22","0","2","20","","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","5","0","0","5","","0","0","0","17","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","17","0","2","15","","0","0","0"
"58889","0","3825080","3962350","ANN ARBOR STATE BANK","Ann Arbor","MI","48104","6/30/2017","2/22/2022","NM","125 W. William St.","ANN ARBOR BCORP INC","3","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/14/2009","1/14/2009","1/14/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"11682","0","691743","2861616","ANNA STATE BANK","Anna","IL","62906","6/30/2017","2/22/2022","NM","100 E. Vienna St.","ASB MANAGEMENT CORP","1","0","0","8","0","Union","","","9/18/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.annastate.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","1","","0","0","0","-1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-1","0","0","-1","","0","0","0"
"3869","11777","261940","2619349","ANSTAFF BANK","Green Forest","AR","72638","6/30/2017","2/22/2022","NM","100 1st National Ave.","FIRST NATIONAL BCORP INC","12","0","0","2","1","Carroll","","","5/4/1931","1/1/1934","3/6/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.anstaffbank.com","291","57","","57","0","0","0","0","47","0","10","0","10","","","","","80","116","5","43","68","","38","0","17","50","15","","15","0","0","0","0","15","0","0","0","0","","","","","5","19","6","12","1","","11","0","0","241","42","","42","0","0","0","0","32","0","10","0","10","","","","","75","","97","-1","31","67","","27","0","17"
"29679","3874","527178","","ANTHEM BANK & TRUST","Plaquemine","LA","70764","6/30/2017","2/22/2022","SA","23910 Railroad Ave","","5","0","1","4","1","Iberville","12940","Baton Rouge, LA","1/1/1915","1/16/1936","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.anthembank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","6","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","6","0","6","0","","0","0","0","-6","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","-6","0","-6","0","","0","0","0"
"33316","13403","1852569","1241985","ANZ GUAM, INC.","Hagatna","GU","96910","6/30/2017","2/22/2022","NM","424 W O Brien Dr No. 112","AUSTRALIA&N ZEALAND BK GROUP","0","0","1","7","0","Guam","","","1/11/1991","1/11/1991","2/15/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","5","1","www.anz.com/guam","98","13","","13","0","0","0","0","13","0","0","0","0","","","","","0","5","0","5","0","","80","0","0","240","165","","165","1","0","1","0","27","0","137","137","0","","","","","1","3","0","3","0","","71","0","0","-142","-152","","-152","-1","0","-1","0","-14","0","-137","-137","0","","","","","-1","","2","0","2","0","","9","0","0"
"9176","16142","51253","3153242","APEX BANK","Camden","TN","38320","6/30/2017","2/22/2022","NM","102 E. Main St.","CLAYTON HC INC","10","0","0","4","0","Benton","","","2/27/1931","1/1/1934","12/14/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://WWW.APEXBANK.COM","487","393","0","393","0","0","0","0","354","0","39","0","39","","","","","0","94","0","0","94","","0","0","0","108","84","0","84","6","6","0","0","52","0","26","0","26","","","","","5","19","0","12","7","","0","0","0","379","309","0","309","-6","-6","0","0","302","0","13","0","13","","","","","-5","0","75","0","-12","87","","0","0","0"
"35599","0","3057818","4020994","APOLLO BANK","Miami","FL","33130","6/30/2017","2/22/2022","NM","1150 S. Miami Ave.","APOLLO BANCSHARES INC","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/1/2001","10/1/2001","8/8/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.apollobank.com","9","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","7","0","0","7","","2","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","9","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","7","0","0","7","","2","0","0"
"6051","10908","368522","1139000","APOLLO TRUST COMPANY","Apollo","PA","15613","6/30/2017","2/22/2022","SM","201 N. Warren Ave.","APOLLO BCORP INC","6","0","0","8","0","Armstrong","38300","Pittsburgh, PA","5/27/1871","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.apollotrust.com","11","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","11","0","0","11","","0","0","0","6","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","6","0","0","6","","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","5","0","0","5","","0","0","0"
"16068","0","249612","3446412","APPLE BANK FOR SAVINGS","Manhasset","NY","11030","6/30/2017","2/22/2022","SB","1395 Northern Blvd.","APPLE FINANCIAL HOLDINGS INC","80","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","4/17/1863","7/1/1943","2/18/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.applebank.com","65","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","65","0","0","65","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","65","0","0","65","","0","0","0"
"17453","0","594938","1143052","APPLE RIVER STATE BANK","Apple River","IL","61001","6/30/2017","2/22/2022","NM","103 N. Main St.","FIRST APPLE RIVER CORP","6","0","0","2","1","Jo Daviess","","","1/5/1948","6/1/1955","3/30/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.appleriverstatebank.com","127","74","","74","0","0","0","0","74","0","0","0","0","","","","","0","53","0","27","26","","0","0","0","21","11","","11","1","0","1","0","10","0","0","0","0","","","","","0","10","0","1","9","","0","0","0","106","63","","63","-1","0","-1","0","64","0","0","0","0","","","","","0","","43","0","26","17","","0","0","0"
"34193","0","2467670","","APPLIED BANK","Wilmington","DE","19803","6/30/2017","2/22/2022","NM","2200 Concord Pike","","2","0","0","7","1","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/1/1996","7/1/1996","1/12/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","1","www.appliedbank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","2","2","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","2","2","0","0","","0","0","0"
"58296","0","3446636","4566232","AQUESTA BANK","Cornelius","NC","28031","6/30/2017","2/22/2022","NM","19510 Jetton Rd.","AQUESTA FINANCIAL HOLDINGS INC","7","0","0","4","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","8/1/2006","8/1/2006","7/13/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","3","0","0","44","44","0","44","44","0","44","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","-41","-44","0","-44","-44","0","-44","0","0","0","0","0","0","","","","","0","0","0","0","0","0","","3","0","0"
"33450","12901","1872941","1203125","ARBOR BANK","Nebraska City","NE","68410","6/30/2017","2/22/2022","NM","911 Central Ave.","OAKLAND FINANCIAL SERVICES INC","4","0","1","2","1","Otoe","","","7/1/1991","7/1/1991","5/1/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.arborbanking.com","42","24","","24","24","0","24","0","0","0","0","0","0","","","","","4","14","0","0","14","","0","0","0","25","3","","3","2","2","0","0","1","0","0","0","0","","","","","7","2","0","2","0","","13","0","13","17","21","","21","22","-2","24","0","-1","0","0","0","0","","","","","-3","","12","0","-2","14","","-13","0","-13"
"3598","15820","659734","","ARCOLA FIRST BANK","Arcola","IL","61910","6/30/2017","2/22/2022","NM","127 S. Oak St.","","3","0","0","2","1","Douglas","","","11/9/1874","1/1/1934","9/9/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.arcolafb.com","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","1","0","0"
"28507","1735","120476","","ARGENTINE FEDERAL SAVINGS","Kansas City","KS","66106","6/30/2017","2/22/2022","SA","3004 Strong Ave","","2","0","0","5","0","Wyandotte","28140","Kansas City, MO-KS","1/1/1906","8/17/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.argentinefed.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"57620","0","3187612","1206546","ARIZONA BANK & TRUST","Phoenix","AZ","85016","6/30/2017","2/22/2022","NM","2036 E. Camelback Rd.","HEARTLAND FINANCIAL USA INC","9","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","8/18/2003","8/18/2003","9/12/2015","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Phoenix","San Francisco","Western","Western","0","0","http://www.arizbank.com","691","257","0","257","0","0","0","0","153","0","104","104","0","","","","","371","16","0","16","0","","47","0","0","219","118","0","118","66","61","5","0","26","0","26","26","0","","","","","96","0","0","0","0","","5","0","0","472","139","0","139","-66","-61","-5","0","127","0","78","78","0","","","","","275","0","16","0","16","0","","42","0","0"
"3858","9959","705444","1099243","ARKANSAS COUNTY BANK","De Witt","AR","72042","6/30/2017","2/22/2022","SM","220 W Cross St.","DEWITT FIRST BANKSHARES CORP","3","0","0","2","1","Arkansas","","","4/12/1912","1/1/1934","8/24/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","26","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","26","0","3","23","","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","8","0","1","7","","0","0","0","18","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","18","0","2","16","","0","0","0"
"1391","16044","270353","1123728","ARLINGTON STATE BANK","Arlington","MN","55307","6/30/2017","2/22/2022","NM","230 W. Main St.","ARLCO INC","2","0","0","2","1","Sibley","","","6/4/1895","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.arlingtonstatebank.com","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","1","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","1","0","0","1","","0","0","0"
"4666","10192","983457","2107707","ARMED FORCES BANK, NATIONAL ASSOCIATION","Fort Leavenworth","KS","66027","6/30/2017","2/22/2022","N","320 Kansas Ave.","DICKINSON FINANCIAL CORP II","46","0","1","4","0","Leavenworth","28140","Kansas City, MO-KS","1/1/1907","1/1/1934","6/19/2015","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","afbank.com","949","3","0","3","0","0","0","0","3","0","0","0","0","","","","","33","186","49","0","137","","727","0","0","385","52","0","52","36","0","36","5","9","2","0","0","0","","","","","3","58","30","0","28","","272","0","0","564","-49","0","-49","-36","0","-36","-5","-6","-2","0","0","0","","","","","30","0","128","19","0","109","","455","0","0"
"28812","2407","168571","5046816","ARMOR BANK, NATIONAL ASSOCIATION","Forrest City","AR","72335","6/30/2017","2/22/2022","N","715 N Washington","BIG CREEK BANCSHARES INC","2","0","0","8","0","Saint Francis","","","1/1/1919","12/14/1951","1/11/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.armor.bank","7","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","7","0","5","2","","0","0","0","8","5","","5","0","0","0","0","5","0","0","0","0","","","","","0","3","0","2","1","","0","0","0","-1","-5","","-5","0","0","0","0","-5","0","0","0","0","","","","","0","","4","0","3","1","","0","0","0"
"2315","0","470452","3488485","ARMSTRONG BANK","Muskogee","OK","74401","6/30/2017","2/22/2022","NM","1215 W. Okmulgee St.","IRONHORSE FINANCIAL GROUP INC","22","0","1","4","1","Muskogee","","","3/15/1910","1/1/1934","5/23/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.armstrong.bank","2130","327","0","327","0","0","0","0","139","0","188","0","188","","","","","1014","544","30","238","276","","245","0","57","344","41","0","41","0","0","0","0","41","0","0","0","0","","","","","33","148","12","86","50","","122","0","11","1786","286","0","286","0","0","0","0","98","0","188","0","188","","","","","981","0","396","18","152","226","","123","0","46"
"29471","3506","269571","","ARMSTRONG COUNTY BUILDING AND LOAN ASSOCIATION","Ford City","PA","16226","6/30/2017","2/22/2022","SB","935 5th Ave.","","1","0","0","5","0","Armstrong","38300","Pittsburgh, PA","1/1/1925","1/4/1937","4/23/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.acbla.com","10","10","","10","0","0","0","0","10","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","10","10","","10","0","0","0","0","10","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"29743","3995","351878","","AROOSTOOK COUNTY FEDERAL SAVINGS AND LOAN ASSOCIATION","Caribou","ME","4736","6/30/2017","2/22/2022","SA","43 High St","","2","0","0","5","0","Aroostook","","","7/29/1936","7/29/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.yourhomebank.com","83","65","","65","0","0","0","0","65","0","0","0","0","","","","","0","18","0","16","2","","0","0","0","56","42","","42","0","0","0","0","42","0","0","0","0","","","","","0","14","0","14","0","","0","0","0","27","23","","23","0","0","0","0","23","0","0","0","0","","","","","0","","4","0","2","2","","0","0","0"
"1198","0","570558","1237447","ARROWHEAD BANK","Llano","TX","78643","6/30/2017","2/22/2022","NM","108 W. Sandstone St.","ARROWHEAD CO","5","0","0","4","1","Llano","","","3/16/1923","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.arrowheadbanktexas.com","845","0","","0","0","0","0","0","0","0","0","0","0","","","","","842","0","0","0","0","","3","0","0","3","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","3","0","3","0","","0","0","0","842","0","","0","0","0","0","0","0","0","0","0","0","","","","","842","","-3","0","-3","0","","3","0","0"
"15085","11451","591320","3137019","ARTHUR STATE BANK","Union","SC","29379","6/30/2017","2/22/2022","NM","100 E. Main St.","HAO MANAGEMENT CO LLC","18","0","0","4","0","Union","","","4/1/1933","3/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://wwwarthurstatebank.com","162","124","0","124","0","0","0","0","124","0","0","0","0","","","","","9","29","15","0","14","","0","0","0","481","12","0","12","0","0","0","0","12","0","0","0","0","","","","","464","5","2","0","3","","0","0","0","-319","112","0","112","0","0","0","0","112","0","0","0","0","","","","","-455","0","24","13","0","11","","0","0","0"
"17123","13184","73116","","ARTISANS' BANK","Wilmington","DE","19808","6/30/2017","2/22/2022","SB","2961 Centerville Rd.","","13","0","0","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/28/1861","7/3/1952","1/1/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","1","www.artisansbank.com","392","374","","374","0","0","0","0","374","0","0","0","0","","","","","0","5","0","0","5","","13","0","0","254","237","","237","199","0","199","0","27","0","11","11","0","","","","","13","0","0","0","0","","4","0","0","138","137","","137","-199","0","-199","0","347","0","-11","-11","0","","","","","-13","","5","0","0","5","","9","0","0"
"28780","2349","390372","","ARUNDEL FEDERAL SAVINGS BANK","Glen Burnie","MD","21061","6/30/2017","2/22/2022","SA","655 Crain Hwy, S","","7","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1906","7/31/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.arundelfederal.com","120","120","","120","0","0","0","0","120","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","1","1","","1","0","0","0","0","1","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","119","119","","119","0","0","0","0","119","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"8728","10375","311845","1095674","ARVEST BANK","Fayetteville","AR","72701","6/30/2017","2/22/2022","SM","75 N. East St.","ARVEST BANK GROUP INC","268","0","1","4","0","Washington","22220","Fayetteville-Springdale-Rogers, AR-MO","1/1/1871","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","0","www.arvest.com","17147","2534","0","2534","123","35","88","52","1337","0","1022","174","848","","","","","2218","11788","3292","5270","3226","","607","0","39","6622","3496","0","3496","135","51","84","1","963","1635","762","190","572","","","","","1110","2006","634","1088","284","","10","0","10","10525","-962","0","-962","-12","-16","4","51","374","-1635","260","-16","276","","","","","1108","0","9782","2658","4182","2942","","597","0","29"
"29663","3846","342175","4281441","ASHEVILLE SAVINGS BANK, S.S.B.","Asheville","NC","28801","6/30/2017","2/22/2022","SB","11 Church St.","ASB BCORP INC","13","0","0","4","0","Buncombe","11700","Asheville, NC","3/1/1936","4/3/1936","10/6/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","96","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","96","0","72","24","","0","0","0","79","7","","7","0","0","0","0","0","0","7","0","7","","","","","20","52","0","23","29","","0","0","0","17","-7","","-7","0","0","0","0","0","0","-7","0","-7","","","","","-20","","44","0","49","-5","","0","0","0"
"1436","0","336950","","ASHTON STATE BANK","Ashton","NE","68817","6/30/2017","2/22/2022","NM","295 Ctr. Ave.","","1","0","0","2","0","Sherman","","","12/2/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","","","","4","4","0","4","0","","0","0","0","-8","0","","0","0","0","0","0","0","0","0","0","0","","","","","-4","","-4","0","-4","0","","0","0","0"
"11343","10514","821643","1250419","ASHTON STATE BANK","Ashton","IA","51232","6/30/2017","2/22/2022","NM","317 3rd St.","ASHTON BANCSHARES INC","1","0","0","2","1","Osceola","","","3/1/1884","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.ashtonstatebank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"34759","0","2785477","2785459","ASIAN BANK","Philadelphia","PA","19107","6/30/2017","2/22/2022","SM","1023 Race St.","ASIAN FINANCIAL CORP","1","0","0","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/9/1999","6/9/1999","12/5/2016","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.theasianbank.com","34","34","","34","0","0","0","0","0","0","34","34","0","","","","","0","0","0","0","0","","0","0","0","2","2","","2","0","0","0","0","2","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","32","32","","32","0","0","0","0","-2","0","34","34","0","","","","","0","","0","0","0","0","","0","0","0"
"33013","0","1462986","","ASIAN PACIFIC NATIONAL BANK","San Gabriel","CA","91776","6/30/2017","2/22/2022","N","333 W. Valley Blvd.","","2","0","0","4","1","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/25/1990","7/25/1990","2/15/2013","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","https://www.asianpacificbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","","0","0","0","0","","0","0","0"
"3934","0","668053","3435957","ASPIRE FINANCIAL","Fargo","ND","58104","6/30/2017","2/22/2022","NM","5195 45th St. S.","HATTON BANCSHARES INC","2","0","0","4","0","Cass","22020","Fargo, ND-MN","9/19/1905","1/1/1934","6/30/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.aspirebanks.com","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","","","","2","0","0","0","0","","0","0","0","-2","0","","0","0","0","0","0","0","0","0","0","0","","","","","-2","","0","0","0","0","","0","0","0"
