cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","9/30/2014","8/25/2021","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","64093","925","65018","0","65018","54828","54828","5197","37108","15934","21174","4613","7910","0","","0","8832","","235","0","4","90","141","1123","0","0","1123","0","0","1123","27025","","879","347","1237","3960","866",""
"22039","0","564856","1128415","1ST BANK","Broadus","MT","59317","9/30/2014","8/25/2021","SM","201 N. Wilbur Ave","1ST UNITED BCORP INC","1","0","0","2","1","Powder River","","","6/9/1975","6/9/1975","9/20/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.our1stbank.com","26483","993","27476","43","27519","8498","8498","0","402","358","44","0","826","7270","","13628","4408","","981","0","5","560","416","4","0","0","4","0","0","0","0","","0","0","0","0","993",""
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","9/30/2014","8/25/2021","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","64071","1029","65100","4","65104","40872","40872","2726","13060","4252","8808","0","22141","2945","","2024","5372","","16725","0","23","11524","5178","111","0","0","0","111","0","0","21234","","0","0","548","2178","929",""
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","9/30/2014","8/25/2021","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","169342","1319","170661","219","170880","169287","169287","10970","27902","20707","7195","0","130415","0","","0","800","","792","0","0","0","792","0","0","0","0","0","0","0","80664","","388","388","8067","2903","1319",""
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","9/30/2014","8/25/2021","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","4","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","2/21/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","146348","1550","147898","641","148539","125155","125155","13683","84544","46400","38144","4992","13458","8478","","639","20753","","1992","0","262","366","1364","0","0","0","0","0","0","690","58585","","620","341","1047","12636","1562",""
"3881","0","273149","1100224","1ST BANK, NATIONAL ASSOCIATION.","Texarkana","TX","75503","9/30/2014","8/25/2021","N","3625 Richmond Rd.","FIRST NATL BANCSHARES HEMPSTEAD CNTY","8","0","1","4","1","Bowie","45500","Texarkana, TX-AR","1/1/1909","1/1/1934","2/20/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","251088","3778","254866","0","254866","194951","194951","25303","75662","49642","26020","6742","61916","25328","","14891","33424","0","9421","0","0","3870","5551","2179","0","1086","1093","0","0","0","237334","0","155","0","5465","19838","3050",""
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","9/30/2014","8/25/2021","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.1stcameron.com","30306","344","30650","0","30650","28791","28791","219","2413","2413","0","315","21481","4363","","817","279","","759","0","77","169","513","4","0","0","4","0","0","0","18694","","0","0","125","94","325",""
"58485","0","3594797","","1ST CAPITAL BANK","Monterey","CA","93940","9/30/2014","8/25/2021","NM","5 Harris Court, Bldg. N, # N","","4","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","7/26/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapital.bank","317873","5263","323136","0","323136","265265","265265","5963","131151","53278","77873","15324","102752","10075","","1828","52365","0","360","0","347","13","0","3318","0","0","3318","0","0","1174","321938","0","1613","1613","282","5681","3729",""
"57657","0","3247598","3602236","1ST CENTURY BANK, NATIONAL ASSOCIATION","Los Angeles","CA","90067","9/30/2014","8/25/2021","N","1875 Century Park East, # 14","1ST CENTURY BANCSHARES INC","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/1/2004","3/1/2004","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","","411150","7577","418727","0","418727","361396","361396","30626","136866","35054","101812","55264","138640","0","","0","54650","0","2681","0","2204","0","477","0","0","0","0","0","0","499","418727","0","50","0","19690","10936","5739",""
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","9/30/2014","8/25/2021","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","4","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","220990","3811","224801","0","224801","203270","203270","20364","53554","28343","25211","4909","124352","91","","0","18523","0","2426","0","173","1127","1126","582","0","0","582","0","0","0","0","0","2149","2149","20364","0","2736",""
