cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,chbal,chcic,chitem,chcoin,chus,chusfbk,chnus,chnusfbk,chfrb,chbalni
"4433","11448","186744","1203509","FIRST CITIZENS NATIONAL BANK","Mason City","IA","50401","3/31/2010","8/17/2020","N","2601 4th St, S.W.","FIRST CITIZENS FINANCIAL CORP","10","0","0","2","1","Cerro Gordo","","","1/9/1892","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.myfcb.bank","38722","11143","8911","2232","5359","0","0","0","22220","12057"
"11228","12845","831642","1203536","FIRST CITIZENS STATE BANK","Whitewater","WI","53190","3/31/2010","8/17/2020","NM","207 W. Main St.","WHITEWATER BCORP INC","8","0","0","4","0","Walworth","","","10/25/1863","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.firstcitizensww.com","9309","","","","","","","","","3280"
"34899","0","2765602","3547841","FIRST CITRUS BANK","Tampa","FL","33618","3/31/2010","8/17/2020","NM","10824 N. Dale Mabry Hwy.","FIRST CITRUS BCORP INC","5","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/1/1999","2/1/1999","7/10/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.firstcitrus.com","28002","","","","","","","","","3231"
"741","9425","978417","","FIRST CITY BANK","Columbus","OH","43212","3/31/2010","8/17/2020","NM","1885 N.W. Blvd.","","1","0","0","4","1","Franklin","18140","Columbus, OH","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.myfirstcitybank.com","6568","","","","","","","","","704"
"16748","11266","695134","1246382","FIRST CITY BANK OF FLORIDA","Fort Walton Beac","FL","32548","3/31/2010","8/17/2020","NM","135 Perry Ave, S.E.","FLORIDA FIRST CITY BANKS INC","5","0","0","4","0","Okaloosa","18880","Crestview-Fort Walton Beach-Destin, FL","11/17/1948","11/17/1948","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.firstcitybank.com","73059","1035","0","1035","283","0","0","0","71741","1294"
"30330","5174","116871","","FIRST CLOVER LEAF BANK, FSB","Edwardsville","IL","62025","3/31/2010","8/17/2020","SA","6814 Goshen Rd.","","4","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/1/1921","3/17/1948","10/11/2008","Stock","0","0","OTS","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","19243","3728","","","3660","","","","","3728"
"27075","0","1157219","1078846","FIRST COAST COMMUNITY BANK","Fernandina Beach","FL","32034","3/31/2010","8/17/2020","NM","1750 S. 14th St.","SYNOVUS FINANCIAL CORP","2","0","0","4","0","Nassau","27260","Jacksonville, FL","10/15/1987","10/15/1987","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","0","","3487","","","","","","","","","3487"
"3143","0","889456","2233950","FIRST COLEMAN NATIONAL BANK OF COLEMAN","Coleman","TX","76834","3/31/2010","8/17/2020","N","100 Commercial Ave.","OLNEY BANCSHARES OF TEXAS INC","1","0","0","2","1","Coleman","","","2/2/1932","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","4552","","","","","","","","","479"
"33005","0","1459717","1250473","FIRST COLLINSVILLE BANK","Collinsville","IL","62234","3/31/2010","8/17/2020","NM","800 Belt Line Rd.","FIRST CO BCORP INC","7","0","1","5","0","Madison","41180","St. Louis, MO-IL","7/9/1990","7/9/1990","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fcbbanks.com","8402","2592","13","2579","2895","0","0","0","2915","8284"
"58644","0","3688548","","FIRST COLONY BANK OF FLORIDA","Maitland","FL","32751","3/31/2010","8/17/2020","NM","711 N. Orlando Ave.","","1","0","0","4","1","Orange","36740","Orlando-Kissimmee-Sanford, FL","1/28/2008","1/28/2008","3/9/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","http://www.firstcolonybank.net","22803","","","","","","","","","1605"
"3047","0","587752","3556375","FIRST COLORADO NATIONAL BANK","Paonia","CO","81428","3/31/2010","8/17/2020","N","2nd &grand Ave.","FIRST COLORADO FINANCIAL CORP","2","0","0","4","1","Delta","","","1/4/1903","1/1/1934","4/27/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.firstcoloradobank.com","2276","","","","","","","","","1783"
"686","11521","881012","1118283","FIRST COLUMBIA BANK & TRUST CO.","Bloomsburg","PA","17815","3/31/2010","8/17/2020","NM","232 East St.","CCFNB BCORP INC","14","0","0","8","0","Columbia","14100","Bloomsburg-Berwick, PA","2/1/1926","1/1/1934","12/31/2008","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.firstcolumbiabank.com","25319","7694","3520","4174","97","0","0","0","17528","25247"
"34415","13570","2568063","","FIRST COMMAND BANK","Fort Worth","TX","76109","3/31/2010","8/17/2020","SA","1 Firstcomm Plaza","","1","0","0","8","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","4/18/1997","4/18/1997","3/31/2010","Stock","0","1","OTS","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.firstcommandbank.com","10192","303","","","9629","","","","","303"
"57465","0","3153297","3465909","FIRST COMMERCE BANK","Lewisburg","TN","37091","3/31/2010","8/17/2020","NM","500 N. Ellington Pkwy.","FIRST COMMERCE BCORP INC","4","0","0","4","0","Marshall","","","12/2/2002","12/2/2002","1/11/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.firstcommercebank.net","10475","","","","","","","","","10422"
"32193","7981","621674","3225420","FIRST COMMERCE BANK","Encino","CA","91436","3/31/2010","8/17/2020","NM","16861 Ventura Blvd, # 100","FIRST COMMERCE BCORP","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","1/1/1983","2/3/1984","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","","32851","441","0","441","25293","0","0","0","7117","27920"
"57273","52503","3041358","3123366","FIRST COMMERCE BANK","Marysville","KS","66508","3/31/2010","8/17/2020","NM","902 Broadway","FIRST COMMERCE FINANCIAL CORP","1","0","0","2","1","Marshall","","","8/21/2002","8/21/2002","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.firstcommercebankonline.com","3715","","","","","","","","","455"
"57448","0","3153626","3153617","FIRST COMMERCE COMMUNITY BANK","Douglasville","GA","30134","3/31/2010","8/17/2020","NM","9001 Hospital Dr.","FIRST COM CMTY BANKSHARES INC","2","0","0","4","0","Douglas","12060","Atlanta-Sandy Springs-Roswell, GA","3/4/2003","3/4/2003","7/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","15159","","","","","","","","","1015"
"35246","0","2802945","2802927","FIRST COMMERCIAL BANK","Bloomington","MN","55437","3/31/2010","8/17/2020","NM","8500 Normandale Lake Blvd, #","COMMERCIAL BANCSHARES INC","1","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/15/1999","7/15/1999","1/24/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","4268","134","0","134","2029","0","0","0","2105","1866"
"57069","0","2948058","3374935","FIRST COMMERCIAL BANK","Jackson","MS","39211","3/31/2010","8/17/2020","NM","1300 Meadowbrook Rd.","FIRST COML BANCSHARES INC","1","0","0","4","0","Hinds","27140","Jackson, MS","10/12/2000","10/12/2000","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.firstcommercialbk.com","3192","","","","","","","","","2328"
"10621","0","720951","1138263","FIRST COMMERCIAL BANK","Gideon","MO","63848","3/31/2010","8/17/2020","NM","106 N. Main St.","GIDEON BANCSHARES CO","9","0","0","4","0","New Madrid","","","10/1/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","7151","","","","","","","","","7143"
"26359","14773","44134","1078846","FIRST COMMERCIAL BANK","Birmingham","AL","35209","3/31/2010","8/17/2020","NM","800 Shades Creek Pkwy.","SYNOVUS FINANCIAL CORP","14","1","0","4","0","Jefferson","13820","Birmingham-Hoover, AL","9/23/1985","9/23/1985","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","0","","178746","17583","13464","4119","36163","0","0","0","125000","48557"
"34377","14715","2396547","2374787","FIRST COMMERCIAL BANK","Edmond","OK","73013","3/31/2010","8/17/2020","NM","1601 S. Kelly","FIRST COML BANCSHARES INC","8","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","11/1/1996","11/1/1996","2/15/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","4826","","","","","","","","","4809"
"34496","0","2332910","3086210","FIRST COMMERCIAL BANK (USA)","Alhambra","CA","91801","3/31/2010","8/17/2020","NM","200 E. Main St.","FIRST FINANCIAL HOLDING CO LTD","7","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","5/20/1997","5/20/1997","2/16/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://bankfcb.com","5601","1468","722","746","1868","0","0","0","2265","3821"
"34965","0","2737029","3104860","FIRST COMMERCIAL BANK OF FLORIDA","Orlando","FL","32806","3/31/2010","8/17/2020","SM","945 S. Orange Ave.","FCB FLORIDA BCORP INC","9","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","4/21/1999","4/21/1999","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","108900","3459","2578","881","97402","0","0","0","8038","4106"
"25645","13755","130635","1078846","FIRST COMMERCIAL BANK OF HUNTSVILLE","Huntsville","AL","35801","3/31/2010","8/17/2020","NM","301 Washington St.","SYNOVUS FINANCIAL CORP","6","0","0","4","0","Madison","26620","Huntsville, AL","9/24/1984","9/24/1984","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","0","","84499","4319","2773","1546","180","0","0","0","80000","4417"
"27583","13776","1402629","2922526","FIRST COMMERCIAL BANK OF TAMPA BAY","Tampa","FL","33609","3/31/2010","8/17/2020","NM","4600 W. Kennedy Blvd.","FCB FINANCIAL INC","2","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","9/13/1989","9/13/1989","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","8113","","","","","","","","","1650"
"24603","0","400365","2299992","FIRST COMMERCIAL BANK, NATIONAL ASSOCIATION","Seguin","TX","78155","3/31/2010","8/17/2020","N","1336 E. Court St.","FIRST COML FINL CORP","3","0","0","4","1","Guadalupe","41700","San Antonio-New Braunfels, TX","7/1/1983","7/1/1983","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.1cb.com","7317","","","","","","","","","4592"
"58923","0","3955053","","FIRST COMMONS BANK, NATIONAL ASSOCIATION","Newton Center","MA","2459","3/31/2010","8/17/2020","N","718 Beacon St.","","1","0","0","7","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","7/22/2009","7/22/2009","7/22/2009","Stock","0","0","OCC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","28351","","","","","","","","","3309"
"7468","10244","42420","1071306","FIRST COMMONWEALTH BANK","Indiana","PA","15701","3/31/2010","8/17/2020","NM","600 Philadelphia St.","FIRST COMMONWEALTH FINL CORP","115","0","0","4","0","Indiana","","","9/21/1880","1/1/1934","11/28/2007","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","0","www.fcbanking.com","136206","77922","40249","37673","738","0","0","0","57546","79133"
"2176","0","642857","2252009","FIRST COMMUNITY BANK","Glasgow","MT","59230","3/31/2010","8/17/2020","SM","540 2nd Ave. S.","FIRST COMMUNITY BCORP INC","8","0","0","2","0","Valley","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.fcbank.net","13870","","","","","","","","","5060"
"11225","14233","742542","1990096","FIRST COMMUNITY BANK","Milton","WI","53563","3/31/2010","8/17/2020","NM","202 Merchant Row","FIRST CMTY BANCSHARES CORP","1","0","0","4","1","Rock","27500","Janesville-Beloit, WI","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.fcbmilton.com","5952","","","","","","","","","4978"
"14904","0","233246","2382335","FIRST COMMUNITY BANK","Newell","IA","50568","3/31/2010","8/17/2020","NM","Second &fulton","NEWELL BANCSHARES INC","3","0","0","2","1","Buena Vista","","","1/1/1912","12/4/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.fcb4u.com","8734","","","","","","","","","988"
"14023","12379","735852","1983977","FIRST COMMUNITY BANK","Lees Summit","MO","64063","3/31/2010","8/17/2020","NM","301 S. E. Main St.","FIRST COMMUNITY BANCSHARES INC","18","0","1","4","0","Jackson","28140","Kansas City, MO-KS","1/1/1869","3/8/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","71215","7433","3964","3469","5552","0","0","0","58230","10615"
"17520","11029","453026","","FIRST COMMUNITY BANK","Whitehall","OH","43213","3/31/2010","8/17/2020","NM","4300 E. Broad St.","","4","0","0","4","1","Franklin","18140","Columbus, OH","2/12/1903","11/28/1955","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","4811","","","","","","","","","4775"
"14720","13794","186838","1132403","FIRST COMMUNITY BANK","Chatom","AL","36518","3/31/2010","8/17/2020","NM","34 Court St","SOUTHWEST BANC SHARES INC","10","0","0","4","1","Washington","33660","Mobile, AL","7/8/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","12824","4440","0","4440","8383","0","0","0","0","9184"
"30652","5689","481878","1206546","FIRST COMMUNITY BANK","Keokuk","IA","52632","3/31/2010","8/17/2020","NM","4th &concert","HEARTLAND FINANCIAL USA INC","3","0","1","4","0","Lee","","","1/1/1872","11/10/1953","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","0","","2340","","","","","","","","","1747"
"22355","0","417710","1071904","FIRST COMMUNITY BANK","Vanceburg","KY","41179","3/31/2010","8/17/2020","NM","604 2nd St.","LEWIS BANCSHARES INC","2","0","0","8","1","Lewis","","","10/26/1976","10/26/1976","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.pinnaclebank.co","1900","","","","","","","","","1150"
"35090","0","2875592","3311640","FIRST COMMUNITY BANK","Hammond","LA","70403","3/31/2010","8/17/2020","NM","600 S.W. Railroad Ave.","FIRST COMMUNITY HOLDING CO","2","0","0","4","0","Tangipahoa","25220","Hammond, LA","1/19/2000","1/19/2000","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","6262","","","","","","","","","1588"
"24353","12637","339456","2505929","FIRST COMMUNITY BANK","Corpus Christi","TX","78401","3/31/2010","8/17/2020","NM","416 N. Water St.","COASTAL BEND BANCSHARES INC","9","0","0","4","1","Nueces","18580","Corpus Christi, TX","2/7/1983","2/7/1983","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fcbot.com","8933","","","","","","","","","4703"
"12261","11720","236751","1364071","FIRST COMMUNITY BANK","Taos","NM","87571","3/31/2010","8/17/2020","SM","120 W. Plaza","FIRST STATE BCORP","40","0","1","4","0","Taos","","","1/1/1922","1/1/1934","3/1/2007","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","","315087","51875","26933","24942","1715","0","0","0","261497","52071"
"57903","0","3232204","3602245","FIRST COMMUNITY BANK","Santa Rosa","CA","95404","3/31/2010","8/17/2020","NM","438 1st St.","FIRST COMMUNITY HOLDINGS","8","0","0","4","1","Sonoma","42220","Santa Rosa, CA","1/28/2005","1/28/2005","5/26/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.poppy.bank","145223","3683","2551","1132","95401","95401","0","0","46139","6684"
"5803","17943","538446","","FIRST COMMUNITY BANK","Sidney","IA","51652","3/31/2010","8/17/2020","SA","716 Illinois St.","","2","0","1","4","1","Fremont","","","1/1/1891","1/1/1934","3/30/2009","Stock","0","1","OTS","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","","1916","1850","","","0","","","","","1850"
"4723","0","152851","1066245","FIRST COMMUNITY BANK","Emporia","KS","66801","3/31/2010","8/17/2020","SM","715 Merchant St.","WC BCORP INC","3","0","0","4","1","Lyon","","","8/9/1900","1/1/1934","12/13/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","10537","","","","","","","","","881"
"34533","0","2596646","2641694","FIRST COMMUNITY BANK","Batesville","AR","72501","3/31/2010","8/17/2020","NM","1325 Harrison St.","FIRST COMMUNITY BANCSHARES INC","14","0","1","4","0","Independence","","","8/4/1997","8/4/1997","2/19/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.firstcommunity.net","18620","3828","0","3828","4932","0","0","0","9860","8388"
"33842","13601","2108348","2130778","FIRST COMMUNITY BANK","Elgin","IL","60123","3/31/2010","8/17/2020","NM","165 S. Randall Rd.","FIRST COMMUNITY FINANCIAL CORP","2","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/4/1993","10/4/1993","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","14031","","","","","","","","","1730"
"13179","10580","932745","1208102","FIRST COMMUNITY BANK","Harbor Springs","MI","49740","3/31/2010","8/17/2020","SM","200 E. Main St.","HARBOR SPRINGS FINANCIAL CORP","8","0","0","4","1","Emmet","","","11/1/1905","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.firstcb.com","3204","","","","","","","","","2760"
"15913","10320","371232","1208018","FIRST COMMUNITY BANK AND TRUST","Beecher","IL","60401","3/31/2010","8/17/2020","SM","1111 Dixie Hwy.","FIRST COMMUNITY BCORP INC","2","0","0","8","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/16/1916","10/4/1952","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.firstcbt.com","10948","","","","","","","","","3076"
"8535","14362","1017555","1125058","FIRST COMMUNITY BANK LESTER PRAIRIE","Lester Prairie","MN","55354","3/31/2010","8/17/2020","NM","500 Central Ave.","PRAIRIE BANCSHARES INC","1","0","0","4","1","Mcleod","","","9/15/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fcblpsl.com","720","","","","","","","","","647"
"32270","8074","205177","","FIRST COMMUNITY BANK OF AMERICA","Pinellas Park","FL","33782","3/31/2010","8/17/2020","SA","9001 Belcher Rd.","","11","0","0","4","0","Pinellas","45300","Tampa-St. Petersburg-Clearwater, FL","2/11/1985","2/11/1985","6/23/2006","Stock","0","0","OTS","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","66882","5981","","","60663","","","","","5981"
"27211","11231","1188772","2016340","FIRST COMMUNITY BANK OF BEDFORD COUNTY","Shelbyville","TN","37160","3/31/2010","8/17/2020","NM","207 Elm St.","FIRST COMMUNITY BCORP INC","4","0","0","8","0","Bedford","","","4/1/1988","4/1/1988","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.firstcommunitybanker.com","13003","","","","","","","","","13003"
"57124","0","3034257","3034248","FIRST COMMUNITY BANK OF CENTRAL ALABAMA","Wetumpka","AL","36092","3/31/2010","8/17/2020","NM","572 S. Main St.","CENTRAL ALABAMA BANCSHARES INC","6","0","0","4","1","Elmore","33860","Montgomery, AL","8/28/2001","8/28/2001","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.fcbca.com","9178","","","","","","","","","2194"
"35573","0","2907493","1099337","FIRST COMMUNITY BANK OF CRAWFORD COUNTY","Van Buren","AR","72956","3/31/2010","8/17/2020","NM","2925 Alma Hwy.","ASHLEY BANCSTOCK CO","3","0","0","4","0","Crawford","22900","Fort Smith, AR-OK","7/11/2000","7/11/2000","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","5444","","","","","","","","","4893"
"33794","13619","2037185","2224239","FIRST COMMUNITY BANK OF EAST TENNESSEE","Rogersville","TN","37857","3/31/2010","8/17/2020","NM","809 W. Main St.","FIRST COMMUNITY CORP","6","0","0","4","0","Hawkins","28700","Kingsport-Bristol-Bristol, TN-VA","4/26/1993","4/26/1993","3/6/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.fcbanktn.com","26377","","","","","","","","","4754"
"34887","0","2716828","3123339","FIRST COMMUNITY BANK OF EASTERN ARKANSAS","Marion","AR","72364","3/31/2010","8/17/2020","SM","205 Block St.","FCB FINANCIAL SERVICES INC","2","0","0","4","0","Crittenden","32820","Memphis, TN-MS-AR","10/13/1998","10/13/1998","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","https://www.PREMIERBANKAR.com","4938","","","","","","","","","4813"
"34752","15522","2696180","2917278","FIRST COMMUNITY BANK OF HILLSBORO","Hillsboro","IL","62049","3/31/2010","8/17/2020","NM","807 S. Main St.","FIRST CMTY BANC HOLDING CO","1","0","0","2","1","Montgomery","","","5/29/1998","5/29/1998","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.fcbhillsboro.com","14700","","","","","","","","","1421"
"58788","0","3821354","3447585","FIRST COMMUNITY BANK OF HOMER GLEN & LOCKPORT","Homer Glen","IL","60491","3/31/2010","8/17/2020","NM","13963 S. Bell Rd.","FIRST CMTY FINL PARTNERS INC","2","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/17/2008","12/17/2008","7/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","11611","","","","","","","","","1521"
"57681","0","3263833","3447585","FIRST COMMUNITY BANK OF JOLIET","Joliet","IL","60435","3/31/2010","8/17/2020","NM","2801 Black Rd.","FIRST CMTY FINL PARTNERS INC","3","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/15/2004","6/15/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","17011","840","0","840","5905","0","0","0","10266","4023"
"58769","0","3809446","3447585","FIRST COMMUNITY BANK OF PLAINFIELD","Plainfield","IL","60544","3/31/2010","8/17/2020","NM","14150 S Rt. 30","FIRST CMTY FINL PARTNERS INC","1","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/3/2008","11/3/2008","1/12/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","10179","","","","","","","","","2059"
"34943","0","2783660","3073779","FIRST COMMUNITY BANK OF SOUTHWEST FLORIDA","Fort Myers","FL","33907","3/31/2010","8/17/2020","NM","1565 Red Cedar Dr.","SOUTHWEST FL CMTY BCORP INC","8","0","0","4","0","Lee","15980","Cape Coral-Fort Myers, FL","3/1/1999","3/1/1999","4/25/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","25081","882","0","882","207","0","0","0","23992","962"
"33832","0","2107341","2011765","FIRST COMMUNITY BANK OF THE OZARKS","Branson","MO","65616","3/31/2010","8/17/2020","NM","121 S. Commercial St.","M&L HOLDING CO","4","0","0","4","0","Taney","","","10/1/1993","10/1/1993","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.fcboz.com","1631","","","","","","","","","1591"
"15647","0","284332","1078846","FIRST COMMUNITY BANK OF TIFTON","Tifton","GA","31794","3/31/2010","8/17/2020","NM","218 Love Ave.","SYNOVUS FINANCIAL CORP","3","0","0","4","0","Tift","","","2/24/1937","2/20/1939","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","0","","4290","3691","1531","2160","599","0","0","0","0","4276"
"14735","9522","837149","2156451","FIRST COMMUNITY BANK OF WESTERN KENTUCKY, INC.","Clinton","KY","42031","3/31/2010","8/17/2020","NM","114 E. Jackson St.","FIRST TRUST FINANCIAL CORP","2","0","0","2","0","Hickman","","","1/1/1934","9/10/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.fcbheartland.com","3413","","","","","","","","","3313"
"8543","0","185457","1125058","FIRST COMMUNITY BANK SILVER LAKE","Silver Lake","MN","55381","3/31/2010","8/17/2020","NM","201 W. Main St.","PRAIRIE BANCSHARES INC","1","0","0","4","1","Mcleod","","","10/23/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","667","","","","","","","","","596"
"16207","12125","947842","1119329","FIRST COMMUNITY BANK, MISSOURI","Poplar Bluff","MO","63901","3/31/2010","8/17/2020","NM","2911 N. Westwood Blvd.","BOOTHEEL BCORP INC","6","0","0","4","0","Butler","","","10/24/1944","11/1/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","14781","","","","","","","","","5570"
