cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"4829","0","746223","2706726","1880 BANK","Cambridge","MD","21613","9/30/2016","2/22/2022","SM","304 High St.","DELMARVA BANCSHARES INC","6","0","0","4","0","Dorchester","","","1/1/1880","1/1/1934","7/16/2015","Stock","0","1","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","2.34928627131862","2.61551006475959","5.40248514316586E-02","5.10354455906306","0","0.932393759423947","0.799360511590727","0.947612679034784","4.84408113835907E-02","0.689391037916507","","0.689391037916507","0","0.694980694980695","","0"
"57899","0","3317192","4526496","1ST ADVANTAGE BANK","Saint Peters","MO","63376","9/30/2016","2/22/2022","NM","240 Salt Lick Rd.","BANC INVESTORS LLC","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","0.71415610337766","0.832074901842344","6.98678176422984","0","0","0.339680905815749","0","0.384346610761705","0","0","","0","0","0","","0"
"22039","0","564856","1128415","1ST BANK","Broadus","MT","59317","9/30/2016","2/22/2022","SM","201 N. Wilbur Ave","1ST UNITED BCORP INC","1","0","0","2","1","Powder River","","","6/9/1975","6/9/1975","9/20/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","2.14838780035625","0","","0","","0","","0","11.178107606679","0","","0","0","0","","0"
"16419","17301","419255","1055780","1ST BANK & TRUST","Broken Bow","OK","74728","9/30/2016","2/22/2022","SM","710 S. Park Dr.","SOUTHEASTERN BANCSHARES INC","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/19/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","0.141574502069166","4.46056280666369E-02","0","0","","8.96756082345602E-02","0","9.02916813881365E-02","2.1515220874342","0","","0","0","0","","0"
"30367","5236","148470","3848427","1ST BANK OF SEA ISLE CITY","Sea Isle City","NJ","8243","9/30/2016","2/22/2022","SB","4301 Landis Ave.","SEA ISLE FINANCIAL CORP MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","9/19/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","2.91181267474371","2.93270443572279","0.960482985729967","11.1756476024929","0","1.70180992307632","0.248704663212435","1.95846946526462","0","0","","0","","0","","0"
"57298","0","3048487","3559844","1ST BANK YUMA","Yuma","AZ","85364","9/30/2016","2/22/2022","NM","2799 S. 4th Ave.","WESTERN ARIZONA BCORP INC","5","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","9/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","0.8617574970461","0.940990288388191","1.18321178746837","1.13387978142077","0","0","0","0","0.565570873100035","0","","0","0","0","0","0"
"32487","8322","941653","1064791","1ST CAMERON STATE BANK","Cameron","MO","64429","9/30/2016","2/22/2022","NM","124 S. Walnut","C&M BANCSHARES INC","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0.252007056197574","0","0","0","0","0","0","0","17.7664974619289","0","","0","0","0","","0"
"58485","0","3594797","","1ST CAPITAL BANK","Monterey","CA","93940","9/30/2016","2/22/2022","NM","5 Harris Court, Bldg. N, # N","","5","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapitalbank.com","0.392573355932368","0.41185466731139","30.1440329218107","0","0","0","0","0","0.324620573355818","0","","0","","0","0","1.85299567634342"
"35456","0","2920773","3118513","1ST COLONIAL COMMUNITY BANK","Collingswood","NJ","8108","9/30/2016","2/22/2022","NM","1040 Haddon Ave.","1ST COLONIAL BCORP INC","3","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","0.539795994341449","0.548297907490703","0","0.412249705535925","0","0.721773837659727","0.981424864476017","0.660529999575806","0.54364240410752","0","","0","0","0","","0"
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","9/30/2016","2/22/2022","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","0.03382949932341","4.97017892644135E-02","0","0","","0.111580457479876","","0.111580457479876","1.72413793103448E-02","0","","0","0","0","","0"
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","9/30/2016","2/22/2022","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","19","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","2/8/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","0.689344767138864","1.01877378941506","0.198459273169587","1.39328095455435","0","0.956025168351147","1.27980535279805","0.854335101098867","0.253120308613269","0","","0","0","0","","0"
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","9/30/2016","2/22/2022","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","0.41813075402073","0.345436520230498","0","0","0","0.967000563722302","0","1.05248253728526","0.740489130434783","0","","0","","0","","0"
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","9/30/2016","2/22/2022","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","0.967974091399784","1.05951396273977","","0","0","3.3300321861847","0","3.75122019244178","0","0","","0","0","0","","0"
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","9/30/2016","2/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","2.83229058828825","0","0","0","","0","","0","0","2.91404887235455","2.92794190665343","0.225225225225225","0","0.259965337954939","0","0"
"58548","0","3655081","","1ST MANATEE BANK","Bradenton","FL","34203","9/30/2016","2/22/2022","NM","900 53rd Ave E","","3","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","8/2/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","1.43569678989192","0.586135237384771","0","1.10326566637246","0","0","0","0","4.24662279182542","0","","0","0","0","","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","9/30/2016","2/22/2022","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","1.8857121402692","1.92057291666667","0.2636783124588","0.903641812732722","0","2.67612395657493","0.644087422202924","3.22936575177822","1.49975810353169","0","","0","0","0","","17.2224987555998"
