cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","9/30/2013","11/15/2020","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","40732","482","41214","0","41214","26953","26953","124","11750","3053","8697","0","5755","9324","","7747","4518","","1925","0","32","1131","762","71","0","24","47","0","0","0","4733","","0","0","0","124","482",""
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","9/30/2013","11/15/2020","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","14","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","3/25/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","370265","6820","377085","0","377085","203979","203979","43264","119170","57888","61282","0","41545","0","","0","168892","0","568","0","0","152","416","3646","0","0","0","3646","0","0","82574","0","3874","3692","43082","182","5710",""
"58321","0","3452123","","1ST ENTERPRISE BANK","Los Angeles","CA","90017","9/30/2013","11/15/2020","NM","818 W. 7th St, # 220","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/3/2006","7/3/2006","7/10/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","458193","5805","463998","0","463998","298258","298258","287","237210","112529","124681","9163","51598","0","","0","157308","0","3099","116","687","87","2209","5333","0","0","5333","0","0","0","408650","0","4733","2395","0","287","6070",""
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","9/30/2013","11/15/2020","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","69406","1178","70584","5","70589","58930","58930","2504","28223","10028","18195","11421","16782","0","","0","11533","","126","0","6","3","117","0","0","0","0","0","0","0","10943","","4832","3698","0","2504","896",""
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","9/30/2013","11/15/2020","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","32165","448","32613","1","32614","30316","30316","0","7931","1446","6485","10779","11606","0","","0","2074","","224","0","0","13","211","0","0","0","0","0","0","0","8213","","265","265","0","0","398",""
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","9/30/2013","11/15/2020","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","343013","14224","357237","0","357237","380","380","0","72","0","72","0","221","87","","8086","2006","0","345868","341284","0","1111","3473","897","0","303","594","0","0","1254","0","0","8471","8427","0","0","6802",""
"58548","0","3655081","","1ST MANATEE BANK","Parrish","FL","34219","9/30/2013","11/15/2020","NM","12215 Us Hwy. 301 N","","2","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","1/25/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","77648","1207","78855","163","79018","53334","53334","5511","26226","7406","18820","926","20671","0","","0","25269","","415","0","0","82","333","0","0","0","0","0","0","0","27601","","42","42","49","5462","911",""
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","9/30/2013","11/15/2020","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","79827","1831","81658","5","81663","77758","77758","8821","27423","17239","10184","4476","37038","0","","0","2447","","1366","0","229","643","494","92","0","92","0","0","0","0","34011","","785","559","4973","3848","1033",""
"3564","11706","737632","3437782","1ST NATIONAL BANK OF SOUTH FLORIDA","Homestead","FL","33030","9/30/2013","11/15/2020","N","1550 N. Krome Ave.","HOMETOWN OF HOMESTEAD BK CO","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","178600","2188","180788","308","181096","172420","172420","7842","73984","44141","29843","3624","80411","6559","","0","3259","0","1170","0","26","23","1121","4247","0","300","3947","0","0","0","175237","0","6094","5460","72","7770","2188",""
"26977","10790","1000511","2421896","1ST NATIONAL COMMUNITY BANK","East Liverpool","OH","43920","9/30/2013","11/15/2020","N","16924 St. Clair Ave.","TRI-STATE 1ST BANC INC","6","0","1","8","0","Columbiana","","","6/1/1987","6/1/1987","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","65222","1032","66254","0","66254","42509","42509","168","20149","15373","4776","1295","20223","674","","0","9275","","11474","0","121","8635","2718","2996","0","2996","0","0","0","0","0","","483","287","153","15","964",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","9/30/2013","11/15/2020","SB","6920 220th St. Sw, # 300","FS BCORP INC","8","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","7/9/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","292183","5310","297493","340","297833","139545","139545","43327","40118","22213","17905","4722","51378","0","","0","34703","0","123573","0","1289","1222","121062","12","0","0","12","0","0","0","156687","0","2353","1585","39595","3732","4061",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","9/30/2013","11/15/2020","SM","100 N. Michigan St.","1ST SOURCE CORP","79","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","3390768","84507","3475275","0","3475275","1290390","1290390","34222","573742","422448","151294","25260","562797","94369","","22189","1855850","93762","86412","0","17740","27067","41605","220434","0","0","589","219845","0","9128","1219401","0","8455","8455","12310","21912","46712",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","9/30/2013","11/15/2020","NM","4800 Fashion Sq. Blvd, # 100","VALLEY FINANCIAL GROUP LTD","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","139476","2265","141741","0","141741","84203","84203","2616","57486","40879","16607","751","22610","740","","0","54682","","1955","11","1109","108","727","901","0","0","10","891","0","0","34808","","0","0","96","2520","1960",""
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","9/30/2013","11/15/2020","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","12252","100","12352","0","12352","6252","6252","0","946","361","585","0","4335","971","","2415","222","","3463","0","27","2376","1060","0","0","0","0","0","0","0","0","","0","0","0","0","100",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","9/30/2013","11/15/2020","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","15","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","419730","5254","424984","0","424984","313749","313749","13545","94347","64837","29510","5731","199002","1124","","38","62007","0","29216","2821","1468","17184","7743","19974","0","19626","348","0","0","0","375798","0","0","0","6467","7078","5254",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","9/30/2013","11/15/2020","NM","24 Commerce Dr.","","3","0","0","4","0","Perry","","","12/13/2004","12/13/2004","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","115637","884","116521","0","116521","66015","66015","5774","41482","40079","1403","0","18134","625","","1545","44304","","4657","0","0","902","3755","0","0","0","0","0","0","0","0","","0","0","0","5774","884",""
"35408","0","2860440","2860431","1ST UNITED BANK","Boca Raton","FL","33432","9/30/2013","11/15/2020","SM","One N. Fedl Hwy.","1ST UNITED BCORP INC","28","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","7/1/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","1109727","9907","1119634","0","1119634","964908","964908","55009","684781","216530","468251","38482","183204","3432","","0","144945","23035","9733","0","5356","109","4268","48","0","0","48","0","0","0","256505","15254","17487","16638","3879","51130","9907",""
"31249","6607","350572","3800630","1ST UNITED BANK","Faribault","MN","55021","9/30/2013","11/15/2020","NM","430 4th St Nw","FARIBAULT FSL BCORP INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","78123","1123","79246","0","79246","58389","58389","3106","28797","21485","7312","1172","21571","3743","","4830","13808","","2177","0","482","1280","415","42","0","42","0","0","0","0","25278","","1689","1689","1888","1218","1123",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","9/30/2013","11/15/2020","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","273890","1650","275540","0","275540","226075","226075","47989","116537","86259","30278","32461","29088","0","","15","47550","0","898","0","73","121","704","1002","0","0","1002","0","0","0","158264","0","10769","10619","13491","34498","1650",""
"29132","2966","777777","2499822","3RD FED BANK","Newtown","PA","18940","9/30/2013","11/15/2020","SB","3 Penns Trail","TF FINANCIAL CORP","19","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1921","3/23/1935","7/3/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","623021","6691","629712","0","629712","622021","622021","8923","122658","34549","88109","18303","472137","0","","0","5868","0","1823","0","401","74","1348","0","0","0","0","0","0","32","326439","0","872","0","5789","3134","6559",""
"91005","0","455253","3688061","5STAR BANK","Colorado Springs","CO","80914","9/30/2013","11/15/2020","NM","Peterson Air Force Base, 455","ARMED FORCES BENEFIT ASSN","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","92045","1513","93558","343","93901","85040","85040","8645","63276","22408","40868","1226","11893","0","","0","6383","","245","0","34","88","123","2233","0","0","1","2232","0","0","0","","618","214","3141","5504","1387",""
"27831","358","671370","3825156","A J SMITH FEDERAL SAVINGS BANK","Midlothian","IL","60445","9/30/2013","11/15/2020","SA","14757 S Cicero Ave","AJS BCORP MHC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","121657","1427","123084","0","123084","122898","122898","165","7184","3852","3332","5694","109855","0","","0","0","","131","0","0","0","131","55","0","55","0","0","0","0","66814","","2368","1116","165","0","1284",""
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","9/30/2013","11/15/2020","N","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","3/31/2009","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","93090","1556","94646","0","94646","75287","75287","1963","35618","20435","15183","1583","30716","5407","","2107","12437","","4801","0","3153","251","1397","14","0","0","14","0","0","0","11000","","1306","1172","391","1572","1188",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","9/30/2013","11/15/2020","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","130657","1777","132434","0","132434","132103","132103","0","67464","3625","63839","10208","54431","0","","0","23","","308","304","0","0","4","0","0","0","0","0","0","0","21420","","0","0","0","0","1763",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","9/30/2013","11/15/2020","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","45836","542","46378","0","46378","46268","46268","18004","0","0","0","0","28264","0","","0","0","","110","0","0","0","110","0","0","0","0","0","0","0","2000","","0","0","18004","0","521",""
"30619","5642","416272","","ABBEVILLE SAVINGS AND LOAN, SSB","Abbeville","SC","29620","9/30/2013","11/15/2020","SB","209 S. Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","34324","652","34976","0","34976","34283","34283","1027","6639","6639","0","0","26617","0","","0","65","","623","0","29","255","339","5","0","0","5","0","0","0","21717","","1300","0","579","448","436",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","9/30/2013","11/15/2020","NM","401 Spruce St.","ABBY BCORP INC","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","219251","3823","223074","0","223074","192571","192571","9101","68971","29867","39104","17287","57607","39605","","15070","9556","0","2355","0","86","858","1411","3522","0","1993","1529","0","0","102","37040","0","3355","1723","3565","5536","2853",""
"11694","11442","4839","1143641","ABC BANK","Chicago","IL","60644","9/30/2013","11/15/2020","NM","5645 W. Lake St.","GREATER CHICAGO FINANCIAL CORP","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/1/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","228745","4551","233296","0","233296","223408","223408","11583","124018","79328","44690","51913","35894","0","","0","7914","0","1520","0","321","161","1038","454","0","0","454","0","0","0","43550","0","6972","6545","4502","7081","3155",""
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","9/30/2013","11/15/2020","SM","6 Harrison Ave.","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/21/2008","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","81996","801","82797","0","82797","81839","81839","9447","11630","9407","2223","6271","54491","0","","0","748","","210","0","0","63","147","0","0","0","0","0","0","0","32359","","1863","0","8123","1324","851",""
"32266","8070","202578","3910641","ACACIA FEDERAL SAVINGS BANK","Falls Church","VA","22043","9/30/2013","11/15/2020","SA","7600 Leesburg Pike, # 200","AMERITAS MUTUAL HOLDING CO","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","401947","4862","406809","0","406809","404826","404826","0","74496","4796","69700","0","330330","0","","0","1299","0","685","0","20","40","625","0","0","0","0","0","0","0","364291","0","5985","0","0","0","3412",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Colorado Springs","CO","80920","9/30/2013","11/15/2020","N","2835 Briargate Blvd.","DICKINSON FINANCIAL CORP II","54","0","0","7","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","3/28/2008","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","82834","4998","87832","0","87832","78871","78871","12162","37664","6733","30931","10724","18321","0","","0","3263","0","1505","633","29","42","801","4193","0","0","4193","0","0","0","0","0","172","0","290","11872","1666",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","9/30/2013","11/15/2020","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","9/22/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","55482","1148","56630","2","56632","30607","30607","727","14036","0","14036","0","6751","9093","","14092","8450","","3405","0","0","2263","1142","78","0","0","78","0","0","0","21684","","0","0","522","205","747",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","9/30/2013","11/15/2020","NM","8712 W. Dodge Rd.","3MV BCORP INC","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/17/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","144648","2237","146885","0","146885","98319","98319","13979","53057","18344","34713","11335","19317","631","","219","45696","","1758","0","228","370","1160","893","0","0","893","0","0","1511","64674","","0","0","5631","8348","2002",""
"35189","0","2859903","3109904","ACCESS NATIONAL BANK","Reston","VA","20191","9/30/2013","11/15/2020","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORP","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","658158","13025","671183","1559","672742","507321","507321","36408","284344","192383","91961","1473","183197","1899","","0","160497","0","4924","0","0","30","4894","0","0","0","0","0","0","0","229186","0","447","447","18259","18149","9323",""
"58562","0","3535848","","ACCESSBANK TEXAS","Denton","TX","76201","9/30/2013","11/15/2020","NM","320 W. Eagle Drive, # 100","","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","10/5/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","82844","1480","84324","8","84332","58036","58036","9878","27214","11074","16140","4321","15992","631","","0","23961","","2333","0","133","243","1957","2","0","0","2","0","0","0","0","","0","0","983","8895","1049",""
