cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"57562","0","3204993","3589702","CAPITAL PACIFIC BANK","Portland","OR","97205","9/30/2013","11/15/2020","NM","805 Sw Broadway, # 780","CAPITAL PACIFIC BCORP","1","0","0","4","0","Multnomah","38900","Portland-Vancouver-Hillsboro, OR-WA","8/4/2003","8/4/2003","2/16/2010","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","36329","359","0","8143","5143","3000","0","27827","12754","0","0","","0"
"19266","9899","906559","2022471","CAPITAL WEST BANK","Laramie","WY","82070","9/30/2013","11/15/2020","SM","2020 Grand Ave","FIRST CAPITAL W BANKSHARES INC","3","0","1","4","1","Albany","","","10/26/1964","10/26/1964","1/1/2013","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","","9861","1248","288","4408","4408","0","0","3917","6831","0","0","","0"
"58507","0","3560783","","CAPITALMARK BANK & TRUST","Chattanooga","TN","37402","9/30/2013","11/15/2020","SM","801 Broad St.","","4","0","0","4","0","Hamilton","16860","Chattanooga, TN-GA","3/5/2007","3/5/2007","3/5/2007","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","138546","23561","0","37240","33492","3748","0","77745","74581","0","0","","0"
"58878","0","3806100","","CAPITALSOURCE BANK","Los Angeles","CA","90071","9/30/2013","11/15/2020","NM","633 W. 5th St.","","24","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/25/2008","7/25/2008","9/11/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","","881474","0","0","332078","195331","136747","0","549396","881474","0","0","","0"
"34074","14016","2339599","2339610","CAPITOL BANK","Madison","WI","53717","9/30/2013","11/15/2020","NM","710 N. High Point Rd.","CAPITOL BANKSHARES INC","14","0","0","4","0","Dane","31540","Madison, WI","10/9/1995","10/9/1995","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.capitolbank.com","32917","7652","1972","14058","14058","0","0","9235","11794","0","620","","0"
"33938","0","2243977","2710675","CAPITOL CITY BANK & TRUST COMPANY","Atlanta","GA","30310","9/30/2013","11/15/2020","NM","562 Lee St, S.W.","CAPITOL CITY BANCSHARES INC","8","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","10/3/1994","10/3/1994","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","2484","143","0","50","50","0","0","2291","1821","0","0","","0"
"27981","670","968070","4226910","CAPITOL FEDERAL SAVINGS BANK","Topeka","KS","66603","9/30/2013","11/15/2020","SA","700 S Kansas Ave","CAPITOL FEDERAL FINANCIAL INC","46","0","1","5","0","Shawnee","45820","Topeka, KS","1/1/1893","9/16/1938","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.capfed.com","536008","263595","0","65483","65483","0","0","206930","305539","0","0","","0"
"24199","0","285544","1247334","CAPITOL NATIONAL BANK","Lansing","MI","48933","9/30/2013","11/15/2020","N","200 Washington Sq. N.","CAPITOL BCORP LTD","2","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","11/22/1982","11/22/1982","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.capitolnational.com","8304","1171","0","0","0","0","0","7133","310","0","0","","0"
"57529","0","3181197","","CAPMARK BANK","Midvale","UT","84047","9/30/2013","11/15/2020","NM","6955 Union Park Ctr, # 330","","1","0","0","7","0","Salt Lake","41620","Salt Lake City, UT","4/1/2003","4/1/2003","9/1/2009","Stock","0","1","FDIC","DIF","San Francisco","NEW YORK","Salt Lake City","San Francisco","Western","West","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0"
"58823","0","3715444","","CAPSTAR BANK","Nashville","TN","37219","9/30/2013","11/15/2020","SM","201 4th Ave. North, # 950","","5","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/14/2008","7/14/2008","8/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.capstarbank.com","264038","26077","0","33968","31743","2225","0","203993","156982","0","0","","0"
"22769","15607","450034","3681277","CAPSTONE BANK","Tuscaloosa","AL","35401","9/30/2013","11/15/2020","NM","2301 University Blvd.","CAPSTONE BANCSHARES INC","8","0","0","4","0","Tuscaloosa","46220","Tuscaloosa, AL","12/15/1978","12/15/1978","3/21/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","77242","14704","0","7757","7757","0","0","54781","0","0","0","","0"
"58386","0","3452310","","CAPSTONE BANK","Raleigh","NC","27609","9/30/2013","11/15/2020","NM","4505 Falls Of The Neuse Rd,","","4","0","0","4","0","Wake","39580","Raleigh, NC","8/1/2006","8/1/2006","2/1/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","69482","17856","0","24519","24519","0","0","27107","45086","0","0","","0"
"34733","0","2683014","2682996","CARDINAL BANK","Mclean","VA","22102","9/30/2013","11/15/2020","NM","8270 Greensboro Dr. Suite 50","CARDINAL FINANCIAL CORP","29","0","1","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6/8/1998","6/8/1998","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","1719953","154274","7538","836447","836447","0","0","721694","950008","0","0","","0"
"19278","0","732954","","CARMINE STATE BANK","Carmine","TX","78932","9/30/2013","11/15/2020","NM","235 Centennial St.","","1","0","0","7","0","Fayette","","","7/1/1907","11/4/1964","6/13/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.carminestatebank.com","1057","0","0","519","519","0","0","538","0","0","0","","0"
"58432","0","3486623","","CAROLINA ALLIANCE BANK","Spartanburg","SC","29306","9/30/2013","11/15/2020","NM","200 S. Church St.","","1","0","0","4","0","Spartanburg","43900","Spartanburg, SC","1/8/2007","1/8/2007","5/27/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","30836","11525","0","3597","3597","0","0","15714","16949","0","0","","0"
"34348","15549","2516626","2943473","CAROLINA BANK","Greensboro","NC","27401","9/30/2013","11/15/2020","NM","101 N. Spring St.","CAROLINA BANK HOLDINGS INC","8","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","11/25/1996","11/25/1996","9/22/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","155350","47852","0","71512","71512","0","0","35986","58523","0","0","","0"
"16723","0","355120","1076525","CAROLINA BANK & TRUST CO.","Lamar","SC","29069","9/30/2013","11/15/2020","NM","112 Main St.","FIRST CAROLINA BANCSHARES CORP","16","0","0","4","0","Darlington","22500","Florence, SC","3/3/1936","8/16/1948","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinabank.net","29151","5536","0","10927","10927","0","0","12688","0","0","0","","0"
"58516","0","3551521","4262253","CAROLINA PREMIER BANK","Charlotte","NC","28277","9/30/2013","11/15/2020","NM","13024 Ballantyne Corp Pl.","PREMARA FINANCIAL INC","6","0","1","4","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","8/29/2007","8/29/2007","7/2/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","23749","3457","0","13382","13382","0","0","6910","13163","0","0","","0"
"57026","0","2966614","","CAROLINA TRUST BANK","Lincolnton","NC","28092","9/30/2013","11/15/2020","NM","901 E. Main St.","","7","0","0","4","0","Lincoln","16740","Charlotte-Concord-Gastonia, NC-SC","12/8/2000","12/8/2000","10/15/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","27926","20246","0","837","837","0","0","6843","22559","0","0","","0"
"2380","10331","541857","1848825","CARROLL BANK AND TRUST","Huntingdon","TN","38344","9/30/2013","11/15/2020","NM","19510 W. Main St.","CARROLL FINANCIAL SERVICES INC","7","0","0","8","0","Carroll","","","9/9/1907","1/1/1934","12/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.carrollbank.com","13061","0","0","1646","1646","0","0","11415","1788","0","0","","0"
"32393","8217","395274","4256159","CARROLL COMMUNITY BANK","Sykesville","MD","21784","9/30/2013","11/15/2020","NM","1321 Liberty Rd.","CARROLL BCORP INC","2","0","0","4","0","Carroll","12580","Baltimore-Columbia-Towson, MD","4/4/1904","10/25/1985","10/12/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.carrollcobank.com","12768","3799","0","6373","6373","0","0","2596","0","0","0","","0"
"31713","7372","452476","","CARROLL COUNTY SAVINGS AND LOAN ASSOCIATION","Carrollton","MO","64633","9/30/2013","11/15/2020","SA","121 N. Folger St.","","1","0","0","5","0","Carroll","","","1/1/1920","9/24/1974","7/21/2011","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","","0"
"11771","0","859141","1203451","CARROLL COUNTY STATE BANK","Carroll","IA","51401","9/30/2013","11/15/2020","NM","126 W. 6th","CARROLL COUNTY BANCSHARES INC","7","0","0","2","0","Carroll","","","1/1/1870","1/1/1934","4/21/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.availa.bank","54068","3257","0","3256","3256","0","0","47555","0","0","0","","0"
"1611","13004","490843","1131013","CARROLL COUNTY TRUST COMPANY OF CARROLLTON, MISSOURI","Carrollton","MO","64633","9/30/2013","11/15/2020","NM","2 S. Folger","CARROLL COUNTY BANCSHARES INC","2","0","0","2","1","Carroll","","","1/1/1919","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cctconline.com","7986","32","0","175","175","0","0","7779","2888","0","0","","0"
"12383","13483","1001648","1860863","CARROLLTON BANK","Carrollton","IL","62016","9/30/2013","11/15/2020","NM","315 W. Public Sq.","CBX CORP","9","0","1","4","1","Greene","","","1/1/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.carrolltonbanking.com","208045","29898","0","11884","11884","0","0","166263","15957","0","0","","0"
"29774","4069","219679","","CARROLLTON FEDERAL BANK","Carrollton","KY","41008","9/30/2013","11/15/2020","SA","2539 Hwy. 227","","1","0","0","5","0","Carroll","","","1/1/1890","5/26/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.carrolltonfederal.com","609","402","0","188","188","0","0","19","421","0","0","","0"
"17369","0","171656","1061455","CARSON BANK","Mulvane","KS","67110","9/30/2013","11/15/2020","NM","122 W. Main St.","MULVANE BANKSHARES INC","4","0","0","4","1","Sumner","48620","Wichita, KS","7/1/1886","11/5/1954","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.carsonbank.com","5499","600","0","1278","1278","0","0","3621","0","0","0","","0"
"58596","0","3476192","","CARTER BANK & TRUST","Martinsville","VA","24112","9/30/2013","11/15/2020","NM","4 E. Commonwealth Blvd.","","122","0","1","4","0","Martinsville City","","","12/30/2006","12/30/2006","2/15/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.CBTCares.com","181887","0","0","145664","145664","0","0","36223","0","0","0","","0"
"28942","2657","900678","3793862","CARTHAGE FEDERAL SAVINGS AND LOAN ASSOCIATION","Carthage","NY","13619","9/30/2013","11/15/2020","SA","313 State St","RIVERBANK FINANCIAL MHC","4","0","0","5","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1888","9/19/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","carthagesavings.com","13177","9756","0","3211","3211","0","0","210","0","0","0","","0"
"30394","5273","268677","2531245","CARVER FEDERAL SAVINGS BANK","New York","NY","10027","9/30/2013","11/15/2020","SA","75 W. 125th St.","CARVER BCORP INC","10","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1948","3/7/1949","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.Carverbank.com","24709","0","0","14525","14525","0","0","10184","1500","0","0","","0"
"16584","10722","370833","3190023","CARVER STATE BANK","Savannah","GA","31401","9/30/2013","11/15/2020","NM","701 Martin Luther King, Jr.","CARVER FINANCIAL CORP","2","0","0","4","0","Chatham","42340","Savannah, GA","1/1/1927","6/4/1947","5/8/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://WWW.CARVERSTATEBANK.COM","837","40","0","0","0","0","0","797","680","0","0","","0"
"3614","0","306337","3958867","CASEY STATE BANK","Casey","IL","62420","9/30/2013","11/15/2020","NM","305-307 N. Central Ave.","EAGLE FINANCIAL CORP","10","0","1","2","1","Clark","","","1/1/1880","1/1/1934","11/13/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.CASEYSTATEBANK.COM","23499","399","0","164","164","0","0","22936","14603","0","0","","0"
"1265","11548","574976","","CASHMERE VALLEY BANK","Cashmere","WA","98815","9/30/2013","11/15/2020","NM","117 Aplets Way","","12","0","0","4","0","Chelan","48300","Wenatchee, WA","9/24/1932","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.cashmerevalleybank.com","151118","34787","31431","20810","20650","160","0","64090","90097","0","0","","0"
"1068","0","177751","1098648","CASS COMMERCIAL BANK","Des Peres","MO","63131","9/30/2013","11/15/2020","SM","12412 Powerscourt Dr.","CASS INFORMATION SYSTEMS INC","5","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1906","1/1/1934","2/19/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cassbank.com","3096","0","0","3096","3096","0","0","0","2450","0","0","","0"
"19645","0","734051","1061576","CASS COUNTY BANK, INC.","Plattsmouth","NE","68048","9/30/2013","11/15/2020","NM","2020 W. 8th Ave.","CASS COUNTY STATE CO","2","0","0","4","0","Cass","36540","Omaha-Council Bluffs, NE-IA","11/8/1966","11/8/1966","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","1995","212","0","118","118","0","0","1665","789","0","0","","0"
"90582","15581","896856","2135072","CASTLE ROCK BANK","Castle Rock","CO","80104","9/30/2013","11/15/2020","SM","501 Wilcox","CASTLE ROCK BANK HOLDING CO","2","0","0","4","1","Douglas","19740","Denver-Aurora-Lakewood, CO","2/21/1974","6/17/1986","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","6860","1000","0","2523","2523","0","0","3337","231","0","0","","0"
"1913","0","152253","","CASTLE ROCK BANK","Castle Rock","MN","55010","9/30/2013","11/15/2020","NM","27925 Danville Ave.","","2","0","0","8","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/16/1916","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.castlerockbank.net","11771","0","0","740","740","0","0","11031","0","0","0","","0"
"17979","0","742056","","CASTROVILLE STATE BANK","Castroville","TX","78009","9/30/2013","11/15/2020","NM","Paris &lorenzo","","2","0","0","7","0","Medina","41700","San Antonio-New Braunfels, TX","4/2/1959","4/2/1959","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.CASTROVILLESTATEBANK.COM","4370","0","0","620","620","0","0","3750","0","0","0","","0"
"10532","12420","930853","1109722","CATAHOULA - LASALLE BANK","Jonesville","LA","71343","9/30/2013","11/15/2020","NM","301 Mound St.","CATAHOULA HOLDING CO","4","0","0","2","1","Catahoula","","","10/5/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.clbbank.com","16475","0","0","0","0","0","0","16475","0","0","0","","0"
"18503","10611","595869","1843080","CATHAY BANK","Los Angeles","CA","90012","9/30/2013","11/15/2020","NM","777 N. Broadway St.","CATHAY GENERAL BCORP","53","1","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/19/1962","4/19/1962","6/17/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","https://www.cathaybank.com","1760520","168446","0","344431","299120","45311","0","1247643","1439239","0","0","","0"
"33859","0","2132594","3443998","CATSKILL HUDSON BANK","Monticello","NY","12701","9/30/2013","11/15/2020","NM","4438 Rt 42 N","CATSKILL HUDSON BCORP INC","11","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","8/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","41227","4912","0","8869","8098","771","0","27446","18105","0","3000","","0"
"12959","14283","254504","3009714","CATTARAUGUS COUNTY BANK","Little Valley","NY","14755","9/30/2013","11/15/2020","NM","116-20 Main St.","C C BCORP INC","8","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","7/14/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","17728","9372","0","4837","4837","0","0","3519","17728","0","0","","0"
"6954","0","63201","1249075","CAYUGA LAKE NATIONAL BANK","Union Springs","NY","13160","9/30/2013","11/15/2020","N","3 Cayuga St.","CAYUGA LAKE BANK CORP","2","0","0","8","0","Cayuga","","","1/1/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","5967","1214","0","377","377","0","0","4376","0","0","0","","0"
"15310","11862","594433","1493654","CB&S BANK, INC.","Russellville","AL","35653","9/30/2013","11/15/2020","NM","201 S. Jackson St.","CBS BANC-CORP","58","0","1","9","0","Franklin","","","1/1/1906","12/6/1935","8/23/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","0","www.cbsbank.com","121183","34292","3236","27808","27645","163","0","55847","38983","0","0","","0"
"58434","0","3615021","","CBANK","Cincinnati","OH","45236","9/30/2013","11/15/2020","NM","8050 Hosbrook Rd, # 220","","1","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","7/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","11596","672","0","2783","2483","300","0","8141","0","0","0","","0"
"1421","0","380841","1097119","CBC BANK","Bowling Green","MO","63334","9/30/2013","11/15/2020","NM","901 Business Hwy 61","CLIFFORD BANCSHARES INC","4","0","0","4","1","Pike","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cbcbank.net","1225","609","0","177","177","0","0","439","876","0","0","","0"
"35309","0","2855914","2855905","CBC NATIONAL BANK","Fernandina Beach","FL","32034","9/30/2013","11/15/2020","N","1891 S. 14th St.","COASTAL BANKING CO INC","6","0","1","4","0","Nassau","27260","Jacksonville, FL","5/10/2000","5/10/2000","8/10/2008","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","24875","9421","0","8912","8912","0","0","6542","19162","0","1000","","0"
"13959","0","71859","3914872","CBW BANK","Weir","KS","66781","9/30/2013","11/15/2020","NM","109 E. Main St.","CB BANCSHARES CORP","1","0","0","7","0","Cherokee","","","1/1/1892","2/28/1934","12/31/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.cbwbank.com","172","0","0","55","55","0","0","117","0","0","0","","0"
"16595","11147","655839","1020395","CCB COMMUNITY BANK","Andalusia","AL","36420","9/30/2013","11/15/2020","SM","225 E. 3 Notch St.","SOUTHERN NATIONAL CORP","4","0","1","2","1","Covington","","","7/1/1947","7/1/1947","7/2/2007","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankccb.com","44559","6093","5387","5391","5391","0","0","27688","16716","0","0","","0"
"31121","6420","813572","3135190","CECIL BANK","Elkton","MD","21921","9/30/2013","11/15/2020","SM","127 N. St","CECIL BCORP INC","9","0","0","4","0","Cecil","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1959","10/7/1959","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cecilbank.com","4374","1002","0","2527","972","1555","0","845","1222","0","0","","0"
"34478","0","2651899","","CEDAR HILL NATIONAL BANK","Charlotte","NC","28273","9/30/2013","11/15/2020","N","9401 Southern Pine Blvd, # P","","1","0","0","7","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","2/2/1998","2/2/1998","6/13/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","104462","0","104462","0","0","0","0","0","0","0","0","","0"
"57244","0","3029589","2125813","CEDAR RAPIDS BANK AND TRUST COMPANY","Cedar Rapids","IA","52401","9/30/2013","11/15/2020","SM","500 1st Ave. Ne, # 100","QCR HOLDINGS INC","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/14/2001","9/14/2001","7/31/2009","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.CRBT.bank","142408","7924","5604","20408","20408","0","0","108472","49351","0","0","","0"
"18820","53546","1005851","1065202","CEDAR RAPIDS STATE BANK","Cedar Rapids","NE","68627","9/30/2013","11/15/2020","NM","213 W Main St","CEDAR RAPIDS STATE CO","1","0","0","2","0","Boone","","","5/25/1936","6/26/1963","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.cedarrapidsstatebank.com","6095","0","0","0","0","0","0","6095","2228","0","0","","0"
"25591","13036","550653","1398861","CEDAR SECURITY BANK","Fordyce","NE","68736","9/30/2013","11/15/2020","NM","117 Main St.","CEDAR FINANCIAL HOLDING INC","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","https://onlinebanking.cedarsecurity.com/","7819","0","0","348","348","0","0","7471","360","0","0","","0"
"14694","14694","1014246","1363962","CEDAR VALLEY BANK & TRUST","La Porte City","IA","50651","9/30/2013","11/15/2020","NM","321 Main St.","D&D BANCSHARES INC","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cedarvalleybank.com","2652","89","0","56","56","0","0","2507","0","0","0","","0"
"57684","0","3262788","4463126","CEDARSTONE BANK","Lebanon","TN","37087","9/30/2013","11/15/2020","NM","900 W. Main St.","CEDARSTONE FINANCIAL INC","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","8/8/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.cedarstonebank.com","12867","5603","0","2086","2086","0","0","5178","11326","0","0","","0"
"57056","0","2998576","","CELTIC BANK","Salt Lake City","UT","84111","9/30/2013","11/15/2020","NM","268 S. State St, # 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","4/9/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.celticbank.com","28277","4","0","21685","21685","0","0","6588","20769","0","0","","0"
"8848","0","308256","1020920","CENBANK","Buffalo Lake","MN","55314","9/30/2013","11/15/2020","NM","109 W. Yellowstone Trail","CENTRAL TRUST CO","2","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.cenbank.com","3396","12","0","0","0","0","0","3384","289","0","0","","0"
"3098","0","89957","1104567","CENDERA BANK, NATIONAL ASSOCIATION","Bells","TX","75414","9/30/2013","11/15/2020","N","615 E. Bells Blvd","FIRST BELLS BANKSHARES INC","3","0","0","4","0","Grayson","43300","Sherman-Denison, TX","1/1/1904","1/1/1934","7/1/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://cenderabank.com","6523","91","0","1393","1393","0","0","5039","2292","0","0","","0"
"30996","6230","934271","4439354","CENLAR FSB","Trenton","NJ","8618","9/30/2013","11/15/2020","SA","425 Phillips Blvd.","EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.cenlar.com","0","0","0","0","0","0","0","0","0","0","0","","0"
"26853","0","154257","4033855","CENTENNIAL BANK","Centennial","CO","80112","9/30/2013","11/15/2020","SM","13700 E. Arapahoe Rd.","CIC BANCSHARES INC","11","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","12/8/1986","12/8/1986","8/15/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","72767","16957","0","30909","30909","0","0","24901","30106","0","0","","0"
"11241","0","456045","1491409","CENTENNIAL BANK","Conway","AR","72032","9/30/2013","11/15/2020","SM","620 Chestnut St.","HOME BANCSHARES INC","113","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","12/1/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","0","http://www.my100bank.com","422068","44975","10586","185304","185304","0","0","181203","396085","0","0","","0"
